Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.5,0.0,50000.0,-9.147888e-06,50002.895,-10004.916,0.50002646,0.5000265,-8.2913015e-10,-7.0052306e-09,0.999947,-1.6580847e-09,102.64069,326.39786,326.39786,145.06749,-204.7076,1.0,72.17238,230.92787,1.0,-0.04348367,0.50178665,1.537276,1.5486228,1.0,-47.282234,-55.358463,-172.67763,-153.72025,1.2430703e-11,-5.550299e-15,1.537276,1.537276,1.537276,0.0396822,1.0,1.0,1.0,1.5486228,1.537276,-2.8366257e-08,-7.223408e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.5,0.0,50000.0,-6.241444e-06,50002.895,-10004.916,0.50002646,0.50002646,-8.402228e-10,-8.918212e-09,0.999947,-1.6802675e-09,100.6476,324.09155,324.09155,145.06749,-200.0644,1.0,72.17238,230.92787,1.0,-0.043483406,0.50178665,1.6943556,1.7057025,1.0,-32.430023,-68.21757,-127.18862,-196.90294,1.3326037e-11,-5.550212e-15,1.6943557,1.6943557,1.6943556,0.0396822,1.0,1.0,1.0,1.7057025,1.6943556,-2.8528708e-08,-7.264776e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.5,0.0,50000.0,-3.5324279e-06,50002.895,-10004.916,0.50002646,0.50002646,-7.7152423e-10,-1.1703584e-08,0.999947,-1.5428849e-09,96.176216,313.80502,313.80502,145.06749,-190.49498,1.0,72.17238,230.92787,1.0,-0.043483138,0.50178665,1.8514353,1.8627821,1.0,-16.779282,-79.396935,-78.56781,-235.23721,1.4563465e-11,-5.550221e-15,1.8514353,1.8514353,1.8514353,0.039682202,1.0,1.0,1.0,1.8627821,1.8514353,-2.86354e-08,-7.291945e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.5,0.0,50000.0,-1.0224371e-06,50002.895,-10004.916,0.50002646,0.5000265,-7.3151957e-10,-4.991283e-10,0.999947,-1.4628841e-09,89.336655,295.7916,295.79156,145.06749,-176.23494,1.0,72.17238,230.92787,1.0,-0.04348287,0.50178665,2.008515,2.0198617,1.0,-0.71537584,-88.621284,-28.012396,-267.77917,1.53246e-11,-5.5532746e-15,2.008515,2.008515,2.008515,0.039682213,1.0,1.0,1.0,2.0198617,2.008515,-2.8689985e-08,-7.305845e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.5,0.0,50000.0,1.8631875e-06,50002.895,-10004.916,0.50002646,0.5000265,-6.117313e-10,-7.344947e-09,0.999947,-1.2233329e-09,80.29733,270.49475,270.49475,145.06749,-157.63542,1.0,72.17238,230.92787,1.0,-0.0434826,0.50178665,2.1655946,2.1769414,1.0,15.366144,-95.66348,23.232777,-293.72754,1.5512185e-11,-5.771865e-15,2.1655946,2.1655946,2.1655946,0.03968221,1.0,1.0,1.0,2.1769414,2.1655946,-2.8695041e-08,-7.3071322e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.5,0.0,50000.0,4.556586e-06,50002.895,-10004.916,0.50002646,0.5000265,-4.7565324e-10,3.2876344e-09,0.999947,-9.512057e-10,69.28082,238.53746,238.53746,145.06749,-135.15442,1.0,72.17238,230.92787,1.0,-0.043482333,0.50178665,2.3226743,2.334021,1.0,31.069298,-100.35013,73.905876,-312.44336,1.484664e-11,-5.859169e-15,2.3226743,2.3226743,2.3226743,0.03968221,1.0,1.0,1.0,2.334021,2.3226743,-2.8653831e-08,-7.296638e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,7.735826e-06,50002.895,-10004.916,0.50002646,0.5000265,-3.1086297e-10,1.1252714e-09,0.999947,-6.216601e-10,56.55839,200.70659,200.70659,145.06749,-109.345474,1.0,72.17238,230.92787,1.0,-0.043482065,0.50178665,2.4797537,2.4911008,1.0,46.007423,-102.56582,122.75918,-323.46576,1.3977485e-11,-6.2311856e-15,2.4797537,2.4797537,2.4797537,0.039682206,1.0,1.0,1.0,2.4911008,2.4797537,-2.8577482e-08,-7.277196e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.5,0.0,50000.0,1.0601387e-05,50002.895,-10004.916,0.50002646,0.5000265,-1.2592839e-10,1.612917e-09,0.999947,-2.5183008e-10,42.443306,157.93364,157.93364,145.06749,-80.844086,1.0,72.17238,230.92787,1.0,-0.0434818,0.50178665,2.6368334,2.6481802,1.0,59.812695,-102.256,168.58974,-326.52338,1.3059391e-11,-6.218484e-15,2.6368334,2.6368334,2.6368334,0.0396822,1.0,1.0,1.0,2.6481802,2.6368334,-2.8469847e-08,-7.249787e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,1.3659815e-05,50002.895,-10004.916,0.50002646,0.5000265,1.0483908e-11,4.128136e-09,0.999947,2.0965594e-11,27.283121,111.27185,111.27185,145.06749,-50.35207,1.0,72.17238,230.92787,1.0,-0.043481536,0.50178665,2.7939131,2.80526,1.0,72.14518,-99.4283,210.26904,-321.5409,1.235419e-11,-6.2157776e-15,2.7939131,2.7939131,2.7939131,0.03968221,1.0,1.0,1.0,2.80526,2.7939131,-2.833516e-08,-7.2154895e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.5,0.0,50000.0,1.5847128e-05,50002.895,-10004.916,0.50002646,0.5000265,1.7967687e-10,1.6074759e-09,0.999947,3.5931566e-10,11.451136,61.870174,61.870174,145.06749,-18.620228,1.0,72.17238,230.92787,1.0,-0.043481268,0.50178665,2.9509926,2.9623396,1.0,82.7012,-94.15234,246.77084,-308.64102,1.1753329e-11,-6.216283e-15,2.9509928,2.9509928,2.9509926,0.0396822,1.0,1.0,1.0,2.9623396,2.9509926,-2.8176107e-08,-7.174987e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
