Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.1,0.0,10000.0,0.00017420776,89998.375,2.9726024,0.10037152,0.10037146,2.3797292e-10,-6.1543076e-08,0.9962986,2.3621454e-09,-2.4892166,82.95738,82.957375,144.86893,-52.241165,1.0,14.48715,230.08531,1.0,0.7350273,0.10212379,2.8837988,2.9026494,1.0,20.48305,-17.993834,231.00513,-313.9625,4.234126e-12,1.0130562e-12,2.8837988,2.8837988,2.8837988,0.039537378,1.0,1.0,1.0,2.9026494,2.8837988,-4.7811305e-08,-1.21750485e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.1,0.0,10000.0,0.00019023032,89998.375,2.9726024,0.10037152,0.10037144,5.335203e-10,-5.1159926e-08,0.9962986,5.295781e-09,-5.9337087,32.71593,32.71593,144.86893,-20.607689,1.0,14.48715,230.08531,1.0,0.7350458,0.10212378,3.0408785,3.0597289,1.0,21.631208,-15.697499,264.0099,-296.7258,6.190318e-12,9.897261e-13,3.0408785,3.0408785,3.0408785,0.039537393,1.0,1.0,1.0,3.0597289,3.0408785,-4.6984802e-08,-1.1964581e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.1,0.0,10000.0,0.00020134122,89998.375,2.9726024,0.10037152,0.100371435,8.3430773e-10,-2.8492133e-08,0.9962986,8.28143e-09,-9.232093,-18.331093,-18.331093,144.86893,11.533101,1.0,14.48715,230.08531,1.0,0.7350643,0.10212378,3.1979582,3.2168086,1.0,22.246735,-13.014641,290.51382,-272.18274,7.974581e-12,9.681895e-13,3.1979582,3.1979582,3.1979582,0.03953741,1.0,1.0,1.0,3.2168086,3.1979582,-4.5682004e-08,-1.1632826e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.1,0.0,10000.0,0.00020777683,89998.375,2.9726024,0.10037151,0.100371435,1.1056948e-09,-1.550976e-08,0.9962986,1.0975247e-08,-12.303152,-68.92674,-68.92674,144.86893,43.38979,1.0,14.48715,230.08531,1.0,0.7350828,0.10212378,3.3550377,3.3738883,1.0,22.31447,-10.011318,309.86438,-240.93762,9.565611e-12,9.487742e-13,3.355038,3.355038,3.3550377,0.039537426,1.0,1.0,1.0,3.3738883,3.3550377,-4.3960327e-08,-1.1194405e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.1,0.0,10000.0,0.00020958047,89998.375,2.9726024,0.10037151,0.10037143,1.3638051e-09,5.175333e-09,0.9962986,1.3537278e-08,-15.071266,-117.82519,-117.82519,144.86893,74.17796,1.0,14.48715,230.08531,1.0,0.7351013,0.102123775,3.5121174,3.530968,1.0,21.832748,-6.7614827,321.58502,-203.75983,1.07695415e-11,9.345441e-13,3.5121174,3.5121174,3.5121174,0.03953744,1.0,1.0,1.0,3.530968,3.5121174,-4.1874046e-08,-1.0663138e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.1,0.0,10000.0,0.00020577555,89998.375,2.9726024,0.10037151,0.100371435,1.5744596e-09,2.5736188e-08,0.9962986,1.5628258e-08,-17.468275,-163.82239,-163.82239,144.86893,103.139496,1.0,14.48715,230.08531,1.0,0.73511976,0.102123775,3.669197,3.6880474,1.0,20.813433,-3.345157,325.38718,-161.56479,1.0716492e-11,9.112746e-13,3.669197,3.669197,3.669197,0.039537456,1.0,1.0,1.0,3.6880474,3.669197,-3.947194e-08,-1.0051447e-08,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.1,0.0,10000.0,0.00019737086,89998.375,2.9726024,0.10037151,0.100371435,1.7441094e-09,4.466031e-08,0.9962986,1.7312221e-08,-19.435158,-205.78574,-205.78574,144.86893,129.5613,1.0,14.48715,230.08531,1.0,0.7351383,0.102123775,3.8262768,3.845127,1.0,19.28162,0.15353848,321.17722,-115.39149,1.0128962e-11,8.898777e-13,3.8262768,3.8262768,3.8262768,0.039537475,1.0,1.0,1.0,3.845127,3.8262768,-3.6805087e-08,-9.3723385e-09,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.1,0.0,10000.0,0.00018284725,89998.375,2.9726024,0.10037151,0.100371435,1.8588342e-09,6.264367e-08,0.9962986,1.8450992e-08,-20.923481,-242.68196,-242.68196,144.86893,152.79274,1.0,14.48715,230.08531,1.0,0.7351568,0.102123775,3.9833562,4.002207,1.0,17.275028,3.6484535,309.05884,-66.37687,1.03748485e-11,8.759169e-13,3.9833565,3.9833565,3.9833562,0.03953749,1.0,1.0,1.0,4.002207,3.9833562,-3.3916095e-08,-8.636663e-09,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.1,0.0,10000.0,0.00016402105,89998.375,2.9726024,0.10037151,0.10037144,1.934899e-09,7.188573e-08,0.9962986,1.9206018e-08,-21.896599,-273.60254,-273.60254,144.86893,172.26181,1.0,14.48715,230.08531,1.0,0.73517525,0.102123775,4.140436,4.1592865,1.0,14.843068,7.053531,289.33038,-15.72782,1.0752829e-11,8.571259e-13,4.140436,4.140436,4.140436,0.039537508,1.0,1.0,1.0,4.1592865,4.140436,-3.085082e-08,-7.856097e-09,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.1,0.0,10000.0,0.00014007556,89998.375,2.9726024,0.10037151,0.10037145,1.968558e-09,8.8533504e-08,0.9962987,1.9540122e-08,-22.33055,-297.78613,-297.78613,144.86893,187.4891,1.0,14.48715,230.08531,1.0,0.7351937,0.10212378,4.2975154,4.316366,1.0,12.045622,10.284927,262.47763,35.30849,1.1754817e-11,8.3857384e-13,4.297516,4.297516,4.2975154,0.03953752,1.0,1.0,1.0,4.316366,4.2975154,-2.774681e-08,-7.065667e-09,1.0,0.9962987,1.0,-1.0,1.0,0.0,1.0,1.0
