Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,1.0,0.0,100000.0,-2.8351355e-06,-50002.0,10004.709,1.0000578,1.0000578,-2.9774574e-10,7.71611e-09,0.9999421,-2.9771127e-10,-56.89005,-103.12784,-103.12784,73.59828,51.606937,1.0,144.34569,230.92674,1.0,-0.03937316,1.0018152,5.961905,5.9528217,1.0,-141.80598,198.69603,-216.79074,319.91858,0.0,-3.61189e-13,5.961905,5.961905,5.961905,0.03968199,1.0,1.0,1.0,5.9528217,5.961905,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,1.0,0.0,100000.0,-2.8465993e-06,-50002.0,10004.709,1.0000578,1.0000579,-3.7344186e-10,3.1385375e-10,0.9999421,-3.7339865e-10,-25.436354,-53.383926,-53.383926,73.59828,36.831635,1.0,144.34569,230.92674,1.0,-0.03937287,1.0018152,6.1189847,6.1099014,1.0,-163.144,188.58035,-252.33018,305.7141,0.0,-3.3972808e-13,6.1189847,6.1189847,6.1189847,0.039681975,1.0,1.0,1.0,6.1099014,6.1189847,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,1.0,0.0,100000.0,-2.211642e-06,-50002.0,10004.709,1.0000578,1.0000579,-2.747358e-10,-9.739062e-09,0.9999421,-2.7470398e-10,6.6436667,-2.3255267,-2.325527,73.59828,21.149426,1.0,144.34569,230.92674,1.0,-0.03937258,1.0018152,6.2760644,6.266981,1.0,-180.46487,173.82121,-281.6564,283.98193,0.0,-3.2591695e-13,6.2760644,6.2760644,6.2760644,0.039681967,1.0,1.0,1.0,6.266981,6.2760644,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,1.0,0.0,100000.0,-1.2830149e-06,-50002.0,10004.709,1.0000578,1.0000579,-1.4952711e-10,-1.0930487e-08,0.9999421,-1.4950981e-10,38.5601,48.790134,48.790134,73.59828,4.946446,1.0,144.34569,230.92674,1.0,-0.039372288,1.0018152,0.14995869,0.14087522,1.0,-193.34212,154.78201,-304.04733,255.25719,0.0,-3.1146708e-13,0.14995871,0.14995871,0.14995869,0.039681986,1.0,1.0,1.0,0.14087522,0.14995869,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,1.0,0.0,100000.0,-3.7664051e-07,-50002.0,10004.709,1.0000578,1.0000579,-1.0175605e-10,-3.9777794e-09,0.9999421,-1.0174427e-10,69.527054,98.70442,98.70442,73.59828,-11.378336,1.0,144.34569,230.92674,1.0,-0.039371997,1.0018152,0.30703834,0.29795486,1.0,-201.45862,131.93156,-318.95157,220.24716,0.0,-2.969489e-13,0.30703834,0.30703834,0.30703834,0.03968198,1.0,1.0,1.0,0.29795486,0.30703834,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,1.0,0.0,100000.0,4.0003977e-07,-50002.0,10004.709,1.0000578,1.0000578,2.4401235e-11,1.9808055e-09,0.9999421,2.439841e-11,98.78202,146.18828,146.18828,73.59828,-27.422947,1.0,144.34569,230.92674,1.0,-0.039371707,1.0018152,0.46411794,0.4550345,1.0,-204.61455,105.83253,-326.0022,179.81392,0.0,-2.828659e-13,0.46411797,0.46411797,0.46411794,0.03968197,1.0,1.0,1.0,0.4550345,0.46411794,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,1.0,0.0,100000.0,1.3694644e-06,-50002.0,10004.709,1.0000578,1.0000578,1.3119177e-10,6.868523e-10,0.9999421,1.3117658e-10,125.604645,190.0725,190.0725,73.59828,-42.79231,1.0,144.34569,230.92674,1.0,-0.039371416,1.0018152,0.6211976,0.61211413,1.0,-202.73218,77.12754,-325.02554,134.95305,0.0,-2.695079e-13,0.6211976,0.6211976,0.6211976,0.039681964,1.0,1.0,1.0,0.61211413,0.6211976,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,1.0,0.0,100000.0,2.0618775e-06,-50002.0,10004.709,1.0000578,1.0000579,8.731847e-11,-1.1680503e-08,0.9999421,8.730836e-11,149.33447,229.27649,229.27649,73.59828,-57.10799,1.0,144.34569,230.92674,1.0,-0.03937113,1.0018152,0.7782772,0.76919377,1.0,-195.85788,46.523415,-316.0457,86.7692,0.0,-2.5632298e-13,0.7782772,0.7782772,0.7782772,0.039681986,1.0,1.0,1.0,0.76919377,0.7782772,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,1.0,0.0,100000.0,2.7370243e-06,-50002.0,10004.709,1.0000578,1.0000578,7.416172e-11,-1.4044213e-08,0.9999421,7.4153135e-11,169.38718,262.83493,262.83493,73.59828,-70.01748,1.0,144.34569,230.92674,1.0,-0.03937084,1.0018152,0.93535686,0.9262734,1.0,-184.16092,14.77373,-299.28375,36.448803,0.0,-2.4327616e-13,0.93535686,0.93535686,0.93535686,0.039681956,1.0,1.0,1.0,0.9262734,0.93535686,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,1.0,0.0,100000.0,3.1592806e-06,-50002.0,10004.709,1.0000578,1.0000578,1.5343084e-10,2.1367677e-09,0.9999421,1.5341307e-10,185.26903,289.92154,289.92154,73.59828,-81.2029,1.0,144.34569,230.92674,1.0,-0.03937055,1.0018152,1.0924364,1.083353,1.0,-167.92929,-17.339731,-275.15244,-14.769088,0.0,-2.2910452e-13,1.0924366,1.0924366,1.0924364,0.039681982,1.0,1.0,1.0,1.083353,1.0924364,-2.1850813e-08,-5.5642637e-09,1.0,0.9999421,1.0,-1.0,1.0,0.0,1.0,1.0
