Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.5,0.0,50000.0,7.33381e-05,49998.668,-4.5016394,0.5010093,0.5010093,-5.4164225e-11,-3.2511288e-08,0.9979855,-1.0789243e-10,31.850075,124.87199,124.87199,144.62447,-78.35195,1.0,72.31423,230.47488,1.0,0.39560878,0.5027646,2.7484288,2.7593927,1.0,68.853065,-100.70314,198.29997,-323.17197,-7.7841365e-11,-6.3641495e-14,2.748429,2.748429,2.7484288,0.03960434,1.0,1.0,1.0,2.7593927,2.7484288,-3.861189e-08,-9.832438e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.5,0.0,50000.0,8.285556e-05,49998.67,-4.499314,0.5010093,0.5010093,6.56622e-10,-1.9114422e-08,0.9979855,1.3079582e-09,16.144056,76.23657,76.23657,144.62447,-47.832485,1.0,72.31423,230.47488,1.0,0.3956189,0.5027646,2.9055085,2.9164724,1.0,79.97724,-96.1213,236.32477,-312.56134,-8.0733295e-11,-6.347755e-14,2.9055085,2.9055085,2.9055085,0.039604347,1.0,1.0,1.0,2.9164724,2.9055085,-3.8333273e-08,-9.761488e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.5,0.0,50000.0,9.098467e-05,49998.67,-4.499314,0.5010093,0.5010093,1.3540535e-09,-2.175882e-08,0.9979855,2.6972071e-09,0.04051795,25.723965,25.723963,144.62447,-16.135279,1.0,72.31423,230.47488,1.0,0.39562896,0.5027646,3.0625882,3.073552,1.0,89.13212,-89.17263,268.5305,-294.25443,-8.28917e-11,-6.3495026e-14,3.0625882,3.0625882,3.0625882,0.039604366,1.0,1.0,1.0,3.073552,3.0625882,-3.7848107e-08,-9.637941e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.5,0.0,50000.0,9.690154e-05,49998.67,-4.499314,0.5010093,0.5010093,2.0557547e-09,-1.8483762e-08,0.9979855,4.094961e-09,-16.064018,-25.422056,-25.422056,144.62447,15.959182,1.0,72.31423,230.47488,1.0,0.395639,0.5027645,3.219668,3.2306316,1.0,96.092255,-80.02824,294.12405,-268.702,-8.505215e-11,-6.298573e-14,3.219668,3.219668,3.219668,0.039604366,1.0,1.0,1.0,3.2306316,3.219668,-3.7179987e-08,-9.467806e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.5,0.0,50000.0,0.0001009189,49998.67,-4.499314,0.5010093,0.5010092,2.7223748e-09,-4.5208877e-09,0.9979855,5.4228346e-09,-31.773005,-75.9421,-75.9421,144.62447,47.66061,1.0,72.31423,230.47488,1.0,0.39564908,0.5027645,3.3767474,3.3877113,1.0,100.68629,-68.913284,312.47534,-236.53323,-8.714768e-11,-6.15479e-14,3.3767476,3.3767476,3.3767474,0.039604373,1.0,1.0,1.0,3.3877113,3.3767474,-3.635317e-08,-9.257259e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.5,0.0,50000.0,0.00010254044,49998.67,-4.499314,0.5010093,0.5010092,3.3576268e-09,-9.945671e-10,0.9979855,6.6882255e-09,-46.699635,-124.5922,-124.5922,144.62447,78.18842,1.0,72.31423,230.47488,1.0,0.39565915,0.5027646,3.533827,3.5447907,1.0,102.801094,-56.10146,323.13245,-198.54024,-8.8116826e-11,-5.963905e-14,3.533827,3.533827,3.533827,0.03960438,1.0,1.0,1.0,3.5447907,3.533827,-3.5389036e-08,-9.011743e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,0.00010138375,49998.67,-4.499314,0.5010093,0.5010093,3.860881e-09,1.5848018e-08,0.9979855,7.690682e-09,-60.476364,-170.17442,-170.17442,144.62447,106.790924,1.0,72.31423,230.47488,1.0,0.39566922,0.5027646,3.6909068,3.7018704,1.0,102.38459,-41.908226,325.83295,-155.65852,-8.832338e-11,-5.9116415e-14,3.6909068,3.6909068,3.6909068,0.03960439,1.0,1.0,1.0,3.7018704,3.6909068,-3.4307455e-08,-8.736321e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.5,0.0,50000.0,9.7957374e-05,49998.67,-4.499314,0.5010093,0.5010093,4.2445905e-09,3.1403747e-08,0.9979855,8.455012e-09,-72.76396,-211.56639,-211.56639,144.62447,132.76382,1.0,72.31423,230.47488,1.0,0.39567927,0.5027645,3.8479865,3.8589501,1.0,99.44704,-26.683073,320.51038,-108.94398,-8.831982e-11,-5.8816945e-14,3.8479865,3.8479865,3.8479865,0.039604392,1.0,1.0,1.0,3.8589501,3.8479865,-3.3127666e-08,-8.43589e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,9.138579e-05,49998.67,-4.499314,0.5010093,0.5010093,4.491664e-09,2.2190934e-08,0.9979855,8.947171e-09,-83.25987,-247.74889,-247.74889,144.62447,155.46759,1.0,72.31423,230.47488,1.0,0.39568934,0.5027645,4.005066,4.01603,1.0,94.06077,-10.800895,307.29575,-59.546864,-8.8062294e-11,-5.760428e-14,4.005066,4.005066,4.005066,0.039604403,1.0,1.0,1.0,4.01603,4.005066,-3.1867224e-08,-8.114922e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.5,0.0,50000.0,8.25098e-05,49998.67,-4.499314,0.5010093,0.5010093,4.652971e-09,3.7634628e-08,0.9979855,9.2684855e-09,-91.70565,-277.831,-277.831,144.62447,174.34317,1.0,72.31423,230.47488,1.0,0.3956994,0.5027646,4.1621456,4.1731095,1.0,86.35841,5.3472376,286.5145,-8.68351,-8.792652e-11,-5.768002e-14,4.1621456,4.1621456,4.1621456,0.039604414,1.0,1.0,1.0,4.1731095,4.1621456,-3.0536075e-08,-7.775948e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.295,0.5,0.0,50000.0,7.127209e-05,49998.67,-4.499314,0.5010093,0.5010093,4.7825197e-09,3.729122e-08,0.9979855,9.526541e-09,-97.893326,-301.07196,-301.07196,144.62447,188.92578,1.0,72.31423,230.47488,1.0,0.39570946,0.5027646,4.3192253,4.330189,1.0,76.529625,21.363703,258.6783,42.393658,-9.029574e-11,-5.772924e-14,4.3192253,4.3192253,4.3192253,0.039604418,1.0,1.0,1.0,4.330189,4.3192253,-2.9151412e-08,-7.4233464e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2945,0.5,0.0,50000.0,5.9160917e-05,49998.67,-4.499314,0.5010093,0.5010093,4.6906097e-09,4.3360398e-08,0.9979855,9.343461e-09,-101.67055,-316.89957,-316.89957,144.62447,198.85637,1.0,72.31423,230.47488,1.0,0.39571953,0.5027646,4.476305,4.4872684,1.0,64.81642,36.854122,224.47261,92.426956,-9.201363e-11,-5.706725e-14,4.476305,4.476305,4.476305,0.03960443,1.0,1.0,1.0,4.4872684,4.476305,-2.7731396e-08,-7.061742e-09,1.0,0.9979855,1.0,-1.0,1.0,0.0,1.0,1.0
