Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,1.0,0.0,100000.0,4.075383e-06,-50002.637,-10000.54,0.996156,0.996156,1.750972e-10,1.2624544e-08,1.0038589,1.7645116e-10,115.31096,174.51495,174.51495,73.30903,-71.32759,1.0,143.7825,231.83127,1.0,-0.7460945,0.99792296,0.56129944,0.5530522,1.0,-203.24893,87.937965,-327.62598,153.11101,-0.0,-1.7988015e-14,0.56129944,0.56129944,0.56129944,0.03983738,1.0,1.0,1.0,0.5530522,0.56129944,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,1.0,0.0,100000.0,5.282129e-06,-50002.637,-10000.54,0.996156,0.996156,1.4610418e-10,8.800526e-09,1.0038589,1.4723396e-10,140.19055,215.78534,215.78534,73.30903,-82.21929,1.0,143.7825,231.83127,1.0,-0.7461138,0.99792296,0.718379,0.7101318,1.0,-198.27434,58.083782,-321.65918,105.873856,-0.0,-1.7982592e-14,0.7183791,0.7183791,0.718379,0.039837353,1.0,1.0,1.0,0.7101318,0.718379,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,1.0,0.0,100000.0,5.4529582e-06,-50002.637,-10000.54,0.996156,0.996156,6.024816e-11,-1.33569795e-08,1.0038589,6.071404e-11,161.6182,251.74237,251.74237,73.30903,-91.08648,1.0,143.7825,231.83127,1.0,-0.7461331,0.99792296,0.87545866,0.86721146,1.0,-188.41757,26.799376,-307.7721,56.02974,-0.0,-1.7982669e-14,0.8754587,0.8754587,0.87545866,0.039837368,1.0,1.0,1.0,0.86721146,0.87545866,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,1.0,0.0,100000.0,5.1414668e-06,-50002.637,-10000.54,0.996156,0.996156,-8.8553367e-13,-8.381768e-09,1.0038589,-8.9238117e-13,179.06627,281.50067,281.50067,73.30903,-97.71081,1.0,143.7825,231.83127,1.0,-0.7461524,0.997923,1.0325383,1.024291,1.0,-173.92134,-5.144918,-286.30664,4.8059835,-0.0,-1.7982723e-14,1.0325383,1.0325383,1.0325383,0.03983739,1.0,1.0,1.0,1.024291,1.0325383,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,1.0,0.0,100000.0,5.0273716e-06,-50002.637,-10000.54,0.996156,0.99615604,1.339246e-10,-3.8048915e-09,1.0038589,1.3496018e-10,192.10512,304.32748,304.32748,73.30903,-101.929184,1.0,143.7825,231.83127,1.0,-0.7461717,0.99792296,1.189618,1.1813707,1.0,-155.1426,-36.96253,-257.79138,-46.536114,-0.0,-1.8110523e-14,1.189618,1.189618,1.189618,0.03983738,1.0,1.0,1.0,1.1813707,1.189618,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,1.0,0.0,100000.0,4.792809e-06,-50002.637,-10000.54,0.996156,0.996156,1.6775664e-10,1.1707169e-08,1.0038589,1.6905385e-10,200.41371,319.66077,319.66077,73.30903,-103.63772,1.0,143.7825,231.83127,1.0,-0.74619097,0.99792296,1.3466976,1.3384503,1.0,-132.54372,-67.869995,-222.92842,-96.73233,-0.0,-1.8213924e-14,1.3466976,1.3466976,1.3466976,0.03983738,1.0,1.0,1.0,1.3384503,1.3466976,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,1.0,0.0,100000.0,4.5468523e-06,-50002.637,-10000.54,0.996156,0.996156,9.446822e-11,-3.2806402e-09,1.0038589,9.51987e-11,203.78746,327.12292,327.12292,73.30903,-102.79436,1.0,143.7825,231.83127,1.0,-0.7462103,0.99792296,1.5037771,1.49553,1.0,-106.681175,-97.10628,-182.57623,-144.54668,-0.0,-1.8204624e-14,1.5037773,1.5037773,1.5037771,0.039837375,1.0,1.0,1.0,1.49553,1.5037771,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,1.0,0.0,100000.0,3.9875176e-06,-50002.637,-10000.54,0.996156,0.996156,-6.3121757e-13,4.125912e-09,1.0038589,-6.3609854e-13,202.14328,326.5302,326.5302,73.30903,-99.419846,1.0,143.7825,231.83127,1.0,-0.7462296,0.997923,1.6608568,1.6526096,1.0,-78.19179,-123.951485,-137.7284,-188.80182,-0.0,-1.8018363e-14,1.6608568,1.6608568,1.6608568,0.039837386,1.0,1.0,1.0,1.6526096,1.6608568,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,1.0,0.0,100000.0,3.1003212e-06,-50002.637,-10000.54,0.996156,0.996156,-5.968202e-11,-2.3864528e-08,1.0038589,-6.014352e-11,195.52165,317.89728,317.89728,73.30903,-93.59729,1.0,143.7825,231.83127,1.0,-0.7462489,0.99792296,1.8179364,1.8096893,1.0,-47.77706,-147.7446,-89.48924,-228.40802,-0.0,-1.797645e-14,1.8179365,1.8179365,1.8179364,0.039837398,1.0,1.0,1.0,1.8096893,1.8179364,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,1.0,0.0,100000.0,1.8013343e-06,-50002.637,-10000.54,0.996156,0.9961559,-2.0495976e-10,-2.2378122e-09,1.0038589,-2.0654464e-10,184.08565,301.4366,301.4366,73.30903,-85.47006,1.0,143.7825,231.83127,1.0,-0.74626815,0.99792296,1.9750161,1.9667689,1.0,-16.185905,-167.89973,-39.046566,-262.39008,-0.0,-1.798312e-14,1.9750161,1.9750161,1.9750161,0.039837364,1.0,1.0,1.0,1.9667689,1.9750161,-2.1853463e-08,-5.5649387e-09,1.0,1.0038589,1.0,-1.0,1.0,0.0,1.0,1.0
