Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,1.0,0.0,100000.0,-2.1945175e-06,-90010.52,0.9634074,0.99665344,0.99665344,-3.4356525e-11,6.6559687e-09,1.0033578,-3.4587635e-11,203.66711,327.66302,327.663,14.367769,-20.317064,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,1.5848321,1.5684149,1.0,-92.318245,-111.34886,-159.8484,-167.8146,-0.0,-1.7130888e-13,1.5848321,1.5848321,1.5848321,0.039817575,1.0,1.0,1.0,1.5684149,1.5848321,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2998,1.0,0.0,100000.0,-2.152384e-06,-90010.52,0.9634074,0.99665344,0.99665344,-3.300547e-11,-1.1286048e-08,1.0033578,-3.3227494e-11,202.57532,326.72766,326.72766,14.367769,-20.25918,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,1.647664,1.6312468,1.0,-80.71608,-121.85924,-141.57086,-185.15678,-0.0,-1.6968207e-13,1.647664,1.647664,1.647664,0.03981757,1.0,1.0,1.0,1.6312468,1.647664,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2996,1.0,0.0,100000.0,-2.6253033e-06,-90010.52,0.9634074,0.99665344,0.99665344,1.96011e-11,1.7417925e-08,1.0033578,1.9732953e-11,200.68405,324.50284,324.50284,14.367769,-20.121351,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,1.7104957,1.6940787,1.0,-68.795364,-131.88869,-122.734604,-201.76823,-0.0,-1.6796989e-13,1.7104957,1.7104957,1.7104957,0.03981756,1.0,1.0,1.0,1.6940787,1.7104957,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2994,1.0,0.0,100000.0,-4.0739933e-06,-90010.52,0.9634074,0.99665344,0.99665344,-5.1851574e-12,2.3881292e-08,1.0033578,-5.220037e-12,198.00078,320.99738,320.99738,14.367769,-19.90412,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,1.7733276,1.7569104,1.0,-56.60314,-141.39764,-103.41398,-217.58339,-0.0,-1.663248e-13,1.7733276,1.7733276,1.7733276,0.03981759,1.0,1.0,1.0,1.7569104,1.7733276,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2992,1.0,0.0,100000.0,-5.186148e-06,-90010.52,0.9634074,0.99665344,0.99665344,-1.669899e-10,1.6255022e-08,1.0033578,-1.6811322e-10,194.53609,316.22507,316.22507,14.367769,-19.608328,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,1.8361595,1.8197423,1.0,-44.187534,-150.34856,-83.68522,-232.53986,-0.0,-1.6442304e-13,1.8361595,1.8361595,1.8361595,0.039817583,1.0,1.0,1.0,1.8197423,1.8361595,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,1.0,0.0,100000.0,-5.391907e-06,-90010.52,0.9634074,0.99665344,0.99665344,-3.413168e-10,1.3076368e-08,1.0033578,-3.4361278e-10,190.30367,310.20477,310.20477,14.367769,-19.235153,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,1.8989913,1.8825742,1.0,-31.59754,-158.70612,-63.62619,-246.57858,-0.0,-1.622876e-13,1.8989913,1.8989913,1.8989913,0.039817568,1.0,1.0,1.0,1.8825742,1.8989913,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2988,1.0,0.0,100000.0,-5.191654e-06,-90010.52,0.9634074,0.99665344,0.99665344,-4.139579e-10,1.3972373e-08,1.0033578,-4.1674253e-10,185.32018,302.96024,302.96024,14.367769,-18.78606,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,1.9618231,1.9454061,1.0,-18.882845,-166.43733,-43.316055,-259.6442,-0.0,-1.6028487e-13,1.9618231,1.9618231,1.9618231,0.039817575,1.0,1.0,1.0,1.9454061,1.9618231,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2986,1.0,0.0,100000.0,-5.264402e-06,-90010.52,0.9634074,0.99665344,0.9966535,-3.5976921e-10,4.3931956e-09,1.0033578,-3.6218933e-10,179.60533,294.52008,294.52008,14.367769,-18.262823,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,2.024655,2.0082378,1.0,-6.093627,-173.5117,-22.834974,-271.6851,-0.0,-1.5880564e-13,2.024655,2.024655,2.024655,0.039817575,1.0,1.0,1.0,2.0082378,2.024655,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2984,1.0,0.0,100000.0,-5.8088726e-06,-90010.52,0.9634074,0.99665344,0.99665344,-3.15411e-10,1.9535842e-09,1.0033578,-3.1753272e-10,173.18166,284.91754,284.91754,14.367769,-17.66752,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,2.087487,2.0710697,1.0,6.7196393,-179.9013,-2.2637775,-282.65378,-0.0,-1.5731817e-13,2.087487,2.087487,2.087487,0.039817594,1.0,1.0,1.0,2.0710697,2.087487,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2982,1.0,0.0,100000.0,-6.4831834e-06,-90010.52,0.9634074,0.99665344,0.9966535,-3.525447e-10,5.492204e-09,1.0033578,-3.549162e-10,166.07452,274.1906,274.1906,14.367769,-17.002497,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,2.1503186,2.1339016,1.0,19.506386,-185.5809,18.316353,-292.50696,-0.0,-1.56055e-13,2.1503186,2.1503186,2.1503186,0.03981756,1.0,1.0,1.0,2.1339016,2.1503186,-0.0,-5.5642637e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
