Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2706,1.0,0.0,100000.0,-9.105018e-07,-50009.82,-10091.605,0.9961381,0.9961381,-1.81019e-10,2.1666594e-08,1.0038769,-1.8242531e-10,189.33891,309.1177,309.1177,73.32338,-88.99309,1.0,143.77992,231.83543,1.0,-0.954572,0.9979051,1.9105985,1.9023663,1.0,-29.23335,-160.10556,-59.92174,-249.19597,1.0790739e-11,8.733299e-14,1.9105985,1.9105985,1.9105985,0.039838083,1.0,1.0,1.0,1.9023663,1.9105985,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2704,1.0,0.0,100000.0,-1.4271272e-06,-50009.82,-10091.605,0.9961381,0.9961381,-2.4072971e-10,-1.0361404e-09,1.0038769,-2.425999e-10,184.2209,301.64615,301.64615,73.32338,-85.47548,1.0,143.77992,231.83543,1.0,-0.9545798,0.99790514,1.9734304,1.965198,1.0,-16.50756,-167.71335,-39.563442,-262.0827,1.0790739e-11,8.659539e-14,1.9734304,1.9734304,1.9734304,0.039838105,1.0,1.0,1.0,1.965198,1.9734304,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2702,1.0,0.0,100000.0,-2.0648154e-06,-50009.82,-10091.605,0.9961381,0.9961381,-2.7445585e-10,1.1146069e-08,1.0038769,-2.7658803e-10,178.37585,292.98413,292.98413,73.32338,-81.62054,1.0,143.77992,231.83543,1.0,-0.9545875,0.99790514,2.0362623,2.02803,1.0,-3.716623,-174.65924,-19.049004,-273.93512,1.0790739e-11,8.5894874e-14,2.0362623,2.0362623,2.0362623,0.03983811,1.0,1.0,1.0,2.02803,2.0362623,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.27,1.0,0.0,100000.0,-2.5132647e-06,-50009.82,-10091.605,0.9961381,0.9961381,-2.9290168e-10,2.5723436e-08,1.0038769,-2.951772e-10,171.82684,283.16583,283.16583,73.32338,-77.443474,1.0,143.77992,231.83543,1.0,-0.95459527,0.99790514,2.0990942,2.0908618,1.0,9.088983,-180.91582,1.5406132,-284.70642,1.0790739e-11,8.495797e-14,2.0990942,2.0990942,2.0990942,0.03983808,1.0,1.0,1.0,2.0908618,2.0990942,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2698,1.0,0.0,100000.0,-2.7203027e-06,-50009.82,-10091.605,0.9961381,0.9961381,-2.585147e-10,-2.1295683e-09,1.0038769,-2.6052308e-10,164.5997,272.22998,272.22998,73.32338,-72.960785,1.0,143.77992,231.83543,1.0,-0.954603,0.99790514,2.1619258,2.1536937,1.0,21.858717,-186.45842,22.12415,-294.35416,1.0790739e-11,8.3692635e-14,2.1619258,2.1619258,2.1619258,0.039838094,1.0,1.0,1.0,2.1536937,2.1619258,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2696,1.0,0.0,100000.0,-3.063713e-06,-50009.82,-10091.605,0.9961381,0.9961381,-2.1145329e-10,-1.459424e-08,1.0038769,-2.1309603e-10,156.72296,260.2198,260.2198,73.32338,-68.19015,1.0,143.77992,231.83543,1.0,-0.95461076,0.99790514,2.2247577,2.2165256,1.0,34.542187,-191.26515,42.62037,-302.84018,1.0790739e-11,8.21542e-14,2.2247577,2.2247577,2.2247577,0.039838098,1.0,1.0,1.0,2.2165256,2.2247577,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2694,1.0,0.0,100000.0,-3.034368e-06,-50009.82,-10091.605,0.9961381,0.9961381,-1.6059268e-10,9.915707e-09,1.0038769,-1.6184029e-10,148.2277,247.18263,247.18263,73.32338,-63.1504,1.0,143.77992,231.83543,1.0,-0.9546185,0.99790514,2.2875896,2.2793574,1.0,47.089333,-195.31705,62.948387,-310.131,1.0790739e-11,8.0393476e-14,2.2875896,2.2875896,2.2875896,0.0398381,1.0,1.0,1.0,2.2793574,2.2875896,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2692,1.0,0.0,100000.0,-3.211752e-06,-50009.82,-10091.605,0.9961381,0.9961381,-1.3233287e-10,2.1386949e-08,1.0038769,-1.3336093e-10,139.14748,233.16997,233.16995,73.32338,-57.86142,1.0,143.77992,231.83543,1.0,-0.95462626,0.99790514,2.3504214,2.3421893,1.0,59.450638,-198.59811,83.02798,-316.19794,1.0790739e-11,7.9269626e-14,2.3504214,2.3504214,2.3504214,0.039838076,1.0,1.0,1.0,2.3421893,2.3504214,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.269,1.0,0.0,100000.0,-3.1052216e-06,-50009.82,-10091.605,0.9961381,0.9961381,-1.2446011e-10,1.358092e-08,1.0038769,-1.2542702e-10,129.51808,218.23706,218.23706,73.32338,-52.344078,1.0,143.77992,231.83543,1.0,-0.954634,0.99790514,2.4132533,2.405021,1.0,71.577324,-201.0954,102.77989,-321.01697,1.0790739e-11,7.857442e-14,2.4132533,2.4132533,2.4132533,0.03983809,1.0,1.0,1.0,2.405021,2.4132533,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2688,1.0,0.0,100000.0,-3.1650825e-06,-50009.82,-10091.605,0.9961381,0.9961381,-1.3577593e-10,-1.43019845e-08,1.0038769,-1.3683076e-10,119.37754,202.44289,202.44289,73.32338,-46.620163,1.0,143.77992,231.83543,1.0,-0.95464176,0.99790514,2.4760852,2.4678528,1.0,83.421524,-202.79906,122.12618,-324.56906,1.0790739e-11,7.76636e-14,2.4760852,2.4760852,2.4760852,0.039838098,1.0,1.0,1.0,2.4678528,2.4760852,-0.0,-5.575057e-09,1.0,1.0038769,1.0,-1.0,1.0,0.0,1.0,1.0
