Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.9,0.0,90000.0,-0.00029941418,10003.111,3.2219772,0.9003583,0.90035844,-1.5498108e-08,-6.490565e-08,0.99960196,-1.7206416e-08,129.77884,219.45663,219.45663,144.397,-137.2725,1.0,129.9553,230.84819,1.0,0.03447583,0.90211654,0.7371946,0.73719454,1.0,-178.24268,48.463844,-319.04962,99.592995,9.288747e-12,8.880353e-16,0.73719466,0.73719466,0.7371946,0.039668463,1.0,1.0,1.0,0.73719454,0.7371946,-8.160235e-08,-5.194967e-09,1.0,-1.0,1.0,0.99960196,1.0,-5.194967e-09,0.0,1.0,1.0
-0.2995,0.9,0.0,90000.0,-0.0002757019,10003.111,3.2219772,0.9003583,0.9003584,-1.6544924e-08,-9.9194004e-08,0.99960196,-1.8368617e-08,148.6566,254.5655,254.5655,144.397,-159.23389,1.0,129.9553,230.84819,1.0,0.03447784,0.9021166,0.8942742,0.8942742,1.0,-168.70406,20.047451,-304.2958,49.730305,8.7214775e-12,8.880353e-16,0.8942743,0.8942743,0.8942742,0.03966843,1.0,1.0,1.0,0.8942742,0.8942742,-9.285843e-08,-5.9115512e-09,1.0,-1.0,1.0,0.99960196,1.0,-5.9115512e-09,0.0,1.0,1.0
-0.299,0.9,0.0,90000.0,-0.00024552926,10003.111,3.2219772,0.9003583,0.90035844,-1.7071558e-08,-1.0785177e-07,0.99960196,-1.8953301e-08,163.87395,283.40613,283.40613,144.397,-177.27449,1.0,129.9553,230.84819,1.0,0.034479853,0.90211654,1.0513538,1.0513538,1.0,-155.01137,-8.862576,-282.04922,-1.3569068,8.248266e-12,8.880353e-16,1.0513539,1.0513539,1.0513538,0.03966842,1.0,1.0,1.0,1.0513538,1.0513538,-1.0457292e-07,-6.6573187e-09,1.0,-1.0,1.0,0.99960196,1.0,-6.6573187e-09,0.0,1.0,1.0
-0.2985,0.9,0.0,90000.0,-0.00021005586,10003.111,3.2219772,0.9003583,0.90035844,-1.7152813e-08,-1.3122367e-07,0.99960196,-1.9043512e-08,175.05618,305.26834,305.26834,144.397,-190.95013,1.0,129.9553,230.84819,1.0,0.03448187,0.9021166,1.2084334,1.2084335,1.0,-137.5018,-37.554375,-252.85764,-52.410706,7.535356e-12,8.880353e-16,1.2084335,1.2084335,1.2084334,0.039668392,1.0,1.0,1.0,1.2084335,1.2084334,-1.1655562e-07,-7.4201614e-09,1.0,-1.0,1.0,0.99960196,1.0,-7.4201614e-09,0.0,1.0,1.0
-0.298,0.9,0.0,90000.0,-0.00016930207,10003.111,3.2219772,0.9003583,0.90035844,-1.6849986e-08,-1.4875148e-07,0.99960196,-1.8707306e-08,181.92795,319.61386,319.61386,144.397,-199.92406,1.0,129.9553,230.84819,1.0,0.034483884,0.90211654,1.3655131,1.3655131,1.0,-116.606476,-65.321465,-217.43987,-102.17398,6.5145393e-12,8.880353e-16,1.3655132,1.3655132,1.3655131,0.03966838,1.0,1.0,1.0,1.3655131,1.3655131,-1.2829227e-07,-8.16734e-09,1.0,-1.0,1.0,0.99960196,1.0,-8.16734e-09,0.0,1.0,1.0
-0.2975,0.9,0.0,90000.0,-0.00012457899,10003.111,3.2219772,0.9003583,0.90035844,-1.6083995e-08,-1.4165693e-07,0.99960196,-1.7856882e-08,184.32004,326.0894,326.0894,144.397,-203.97531,1.0,129.9553,230.84819,1.0,0.0344859,0.90211654,1.5225927,1.5225927,1.0,-92.83992,-91.480125,-176.668,-149.42139,5.4412924e-12,8.880353e-16,1.5225928,1.5225928,1.5225927,0.03966836,1.0,1.0,1.0,1.5225927,1.5225927,-1.396587e-07,-8.890948e-09,1.0,-1.0,1.0,0.99960196,1.0,-8.890948e-09,0.0,1.0,1.0
-0.297,0.9,0.0,90000.0,-7.699461e-05,10003.111,3.2219772,0.9003584,0.9003584,-1.5101637e-08,-1.6264192e-07,0.99960196,-1.6766242e-08,182.17357,324.53555,324.53552,144.397,-203.00412,1.0,129.9553,230.84819,1.0,0.034487914,0.90211654,1.6796722,1.6796724,1.0,-66.78733,-115.38624,-131.54599,-192.98955,4.6631605e-12,8.880353e-16,1.6796725,1.6796725,1.6796722,0.03966835,1.0,1.0,1.0,1.6796724,1.6796722,-1.5023873e-07,-9.564494e-09,1.0,-1.0,1.0,0.99960196,1.0,-9.564494e-09,0.0,1.0,1.0
-0.2965,0.9,0.0,90000.0,-2.8516832e-05,10003.111,3.2219772,0.9003584,0.90035844,-1.367882e-08,-1.6084101e-07,0.99960196,-1.5186593e-08,175.54138,314.99054,314.99054,144.397,-197.0344,1.0,129.9553,230.84819,1.0,0.034489926,0.90211654,1.8367519,1.8367519,1.0,-39.090214,-136.45116,-83.184875,-231.80566,4.121183e-12,8.880353e-16,1.836752,1.836752,1.8367519,0.03966834,1.0,1.0,1.0,1.8367519,1.8367519,-1.5988918e-07,-1.0178862e-08,1.0,-1.0,1.0,0.99960196,1.0,-1.0178862e-08,0.0,1.0,1.0
-0.296,0.9,0.0,90000.0,2.0907573e-05,10003.111,3.2219772,0.9003584,0.9003584,-1.1979696e-08,-1.8154313e-07,0.99960196,-1.330018e-08,164.58678,297.68942,297.68942,144.397,-186.21317,1.0,129.9553,230.84819,1.0,0.03449194,0.90211654,1.9938315,1.9938316,1.0,-10.430568,-154.1562,-32.77547,-264.91397,4.764681e-12,8.880353e-16,1.9938316,1.9938316,1.9938315,0.039668355,1.0,1.0,1.0,1.9938316,1.9938315,-1.6832324e-07,-1.071579e-08,1.0,-1.0,1.0,0.99960196,1.0,-1.071579e-08,0.0,1.0,1.0
-0.2955,0.9,0.0,90000.0,6.950195e-05,10003.111,3.2219772,0.9003584,0.9003584,-9.8944835e-09,-1.5134059e-07,0.99960196,-1.098512e-08,149.5795,273.05823,273.05823,144.397,-170.80684,1.0,129.9553,230.84819,1.0,0.03449395,0.90211654,2.150911,2.1509113,1.0,18.485912,-168.06541,18.440973,-291.49918,5.8176827e-12,8.880353e-16,2.1509113,2.1509113,2.150911,0.039668366,1.0,1.0,1.0,2.1509113,2.150911,-1.7539811e-07,-1.1166191e-08,1.0,-1.0,1.0,0.99960196,1.0,-1.1166191e-08,0.0,1.0,1.0
