Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.5,0.0,50000.0,-4.7086753e-05,49998.47,9996.793,0.5020001,0.5020001,-9.535822e-10,-8.245313e-09,0.9960158,-1.8919977e-09,71.96531,208.042,208.042,145.63252,-115.31499,1.0,72.45724,230.02,1.0,0.5183015,0.5037505,0.6939049,0.6939049,1.0,-99.97259,28.007275,-320.59128,112.54928,2.3518694e-11,1.01234755e-13,0.693905,0.693905,0.6939049,0.03952619,1.0,1.0,1.0,0.6939049,0.6939049,-1.11968305e-07,-7.128124e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.128124e-09,0.0,1.0,1.0
-0.2995,0.5,0.0,50000.0,-4.2493088e-05,49998.47,9996.793,0.5020001,0.5020001,-1.0459745e-09,-1.2960892e-08,0.9960158,-2.0753128e-09,82.638115,244.60083,244.60083,145.63252,-140.59027,1.0,72.45724,230.02,1.0,0.5183214,0.5037505,0.8509845,0.8509845,1.0,-94.771576,12.133461,-308.01962,63.418785,2.521847e-11,1.0883472e-13,0.85098463,0.85098463,0.8509845,0.039526194,1.0,1.0,1.0,0.8509845,0.8509845,-1.14519125e-07,-7.290514e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.290514e-09,0.0,1.0,1.0
-0.299,0.5,0.0,50000.0,-3.6960686e-05,49998.47,9996.793,0.5020001,0.50200003,-1.0926816e-09,-1.6140103e-08,0.9960158,-2.1679842e-09,91.2761,275.13678,275.13678,145.63252,-162.40378,1.0,72.45724,230.02,1.0,0.51834136,0.5037505,1.0080642,1.0080642,1.0,-87.23698,-4.0391183,-287.86346,12.726706,2.6891395e-11,1.1310953e-13,1.0080643,1.0080643,1.0080642,0.039526206,1.0,1.0,1.0,1.0080642,1.0080642,-1.1722252e-07,-7.462617e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.462617e-09,0.0,1.0,1.0
-0.2985,0.5,0.0,50000.0,-3.1129504e-05,49998.47,9996.793,0.5020001,0.5020001,-1.1029385e-09,-2.4945509e-08,0.9960158,-2.1883346e-09,97.66656,298.89792,298.89792,145.63252,-180.21837,1.0,72.45724,230.02,1.0,0.5183613,0.5037505,1.1651437,1.1651438,1.0,-77.55431,-20.11224,-260.61917,-38.278744,2.8143222e-11,1.1452325e-13,1.1651438,1.1651438,1.1651437,0.039526198,1.0,1.0,1.0,1.1651438,1.1651437,-1.1997614e-07,-7.637919e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.637919e-09,0.0,1.0,1.0
-0.298,0.5,0.0,50000.0,-2.4143974e-05,49998.47,9996.793,0.5020001,0.5020001,-1.1080351e-09,-2.4417552e-08,0.9960158,-2.198447e-09,101.652145,315.29922,315.29922,145.63252,-193.59541,1.0,72.45724,230.02,1.0,0.5183812,0.5037505,1.3222234,1.3222234,1.0,-65.96201,-35.690132,-226.95758,-88.34165,2.8510121e-11,1.1447428e-13,1.3222235,1.3222235,1.3222234,0.039526183,1.0,1.0,1.0,1.3222234,1.3222234,-1.2233102e-07,-7.787834e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.787834e-09,0.0,1.0,1.0
-0.2975,0.5,0.0,50000.0,-1.7095312e-05,49998.47,9996.793,0.5020001,0.5020001,-1.0082373e-09,-2.5497371e-08,0.9960158,-2.0004385e-09,103.13472,323.93683,323.93683,145.63252,-202.20549,1.0,72.45724,230.02,1.0,0.5184011,0.5037505,1.479303,1.479303,1.0,-52.745502,-50.389217,-187.70753,-136.22928,2.8217761e-11,1.1337988e-13,1.4793031,1.4793031,1.479303,0.03952619,1.0,1.0,1.0,1.479303,1.479303,-1.2423101e-07,-7.908792e-09,1.0,-1.0,1.0,0.9960158,1.0,-7.908792e-09,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,-1.0151351e-05,49998.47,9996.793,0.5020001,0.5020001,-9.600004e-10,-3.3062225e-08,0.9960158,-1.9047321e-09,102.077774,324.598,324.598,145.63252,-205.83662,1.0,72.45724,230.02,1.0,0.51842105,0.5037505,1.6363827,1.6363827,1.0,-38.23022,-63.84755,-143.8355,-180.7625,2.7779822e-11,1.1149232e-13,1.6363828,1.6363828,1.6363827,0.03952619,1.0,1.0,1.0,1.6363827,1.6363827,-1.2570747e-07,-8.002786e-09,1.0,-1.0,1.0,0.9960158,1.0,-8.002786e-09,0.0,1.0,1.0
-0.2965,0.5,0.0,50000.0,-3.2110026e-06,49998.47,9996.793,0.5020001,0.5020001,-8.8376984e-10,-3.2862456e-08,0.9960158,-1.7534832e-09,98.50733,317.2665,317.2665,145.63252,-204.39938,1.0,72.45724,230.02,1.0,0.51844096,0.5037505,1.7934623,1.7934623,1.0,-22.773588,-75.73374,-96.42176,-220.84474,2.710806e-11,1.09603787e-13,1.7934624,1.7934624,1.7934623,0.03952618,1.0,1.0,1.0,1.7934623,1.7934623,-1.268002e-07,-8.072352e-09,1.0,-1.0,1.0,0.9960158,1.0,-8.072352e-09,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,3.285287e-06,49998.47,9996.793,0.5020001,0.5020001,-8.33602e-10,-2.4849586e-08,0.9960158,-1.6539455e-09,92.511314,302.12286,302.12286,145.63252,-197.92918,1.0,72.45724,230.02,1.0,0.51846087,0.5037505,1.950542,1.950542,1.0,-6.756191,-85.75513,-46.633793,-255.48906,2.596441e-11,1.07320504e-13,1.9505421,1.9505421,1.950542,0.0395262,1.0,1.0,1.0,1.950542,1.950542,-1.2754806e-07,-8.119962e-09,1.0,-1.0,1.0,0.9960158,1.0,-8.119962e-09,0.0,1.0,1.0
-0.2955,0.5,0.0,50000.0,9.214557e-06,49998.47,9996.793,0.5020001,0.50200003,-7.0667394e-10,-1.7591576e-08,0.9960158,-1.4021082e-09,84.237366,279.53995,279.53995,145.63252,-186.5853,1.0,72.45724,230.02,1.0,0.5184808,0.5037505,2.1076217,2.1076217,1.0,9.427565,-93.664925,4.302453,-283.8424,2.4348404e-11,1.05006403e-13,2.1076217,2.1076217,2.1076217,0.039526187,1.0,1.0,1.0,2.1076217,2.1076217,-1.2797935e-07,-8.147418e-09,1.0,-1.0,1.0,0.9960158,1.0,-8.147418e-09,0.0,1.0,1.0
