Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.7,0.0,70000.0,1.740092e-06,-0.027768988,1.3121262,0.70000255,0.70000255,-1.2971937e-10,-1.3327161e-08,0.9999963,-1.8531204e-10,-101.49336,-243.69742,-243.6974,101.03409,106.617455,1.0,101.03644,230.93925,1.0,-0.036256894,0.70176136,5.4408937,5.4408937,1.0,-37.078114,138.57147,-66.45449,310.1519,-3.3301325e-16,1.6359794e-14,5.4408937,5.4408937,5.4408937,0.03968404,1.0,1.0,1.0,5.4408937,5.4408937,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2995,0.7,0.0,70000.0,9.37394e-07,-0.027768988,1.3121262,0.70000255,0.7000026,-1.3851023e-10,-8.7590063e-10,0.9999963,-1.9787032e-10,-84.37958,-206.68295,-206.68295,101.03409,90.42421,1.0,101.03644,230.93925,1.0,-0.036256876,0.7017614,5.5979733,5.5979733,1.0,-58.303673,142.68326,-115.6586,322.34155,-3.3301325e-16,1.4091665e-14,5.5979733,5.5979733,5.5979733,0.03968406,1.0,1.0,1.0,5.5979733,5.5979733,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.299,0.7,0.0,70000.0,4.2302094e-07,-0.027768988,1.3121262,0.70000255,0.70000255,-1.6591728e-10,-5.644017e-09,0.9999963,-2.3702296e-10,-65.188095,-164.57927,-164.57927,101.03409,72.00442,1.0,101.03644,230.93925,1.0,-0.036256857,0.70176136,5.755053,5.755053,1.0,-78.0936,143.2817,-162.0148,326.5941,-3.3301325e-16,1.3327129e-14,5.755053,5.755053,5.755053,0.03968404,1.0,1.0,1.0,5.755053,5.755053,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2985,0.7,0.0,70000.0,1.9331607e-07,-0.027768988,1.3121262,0.70000255,0.7000026,-2.2023774e-10,-2.7218625e-09,0.9999963,-3.1462305e-10,-44.391464,-118.4231,-118.4231,101.03409,51.81165,1.0,101.03644,230.93925,1.0,-0.03625684,0.70176136,5.9121327,5.9121327,1.0,-95.9606,140.35207,-204.38167,322.80478,-3.3301325e-16,1.2028559e-13,5.9121327,5.9121327,5.9121327,0.03968404,1.0,1.0,1.0,5.9121327,5.9121327,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.298,0.7,0.0,70000.0,-7.088224e-08,-0.027768988,1.3121262,0.70000255,0.70000255,-3.001569e-10,-7.080103e-10,0.9999963,-4.2879242e-10,-22.501766,-69.35097,-69.35097,101.03409,30.343111,1.0,101.03644,230.93925,1.0,-0.03625682,0.70176136,6.0692124,6.0692124,1.0,-111.46474,133.9665,-241.71599,311.06696,-3.3301325e-16,6.587359e-13,6.0692124,6.0692124,6.0692124,0.039684035,1.0,1.0,1.0,6.0692124,6.0692124,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2975,0.7,0.0,70000.0,-5.539358e-07,-0.027768988,1.3121262,0.70000255,0.70000255,-3.7890968e-10,8.6528145e-09,0.9999963,-5.4129556e-10,-0.057999816,-18.571182,-18.57118,101.03409,8.127412,1.0,101.03644,230.93925,1.0,-0.0362568,0.70176136,6.226292,6.226292,1.0,-124.22424,124.28224,-273.09845,291.66962,-3.3301325e-16,1.0730362e-12,6.226292,6.226292,6.226292,0.03968405,1.0,1.0,1.0,6.226292,6.226292,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.297,0.7,0.0,70000.0,-4.1570317e-07,-0.027768988,1.3121262,0.70000255,0.70000255,-3.805435e-10,6.9630306e-09,0.9999963,-5.4362964e-10,22.387194,32.665894,32.665894,101.03409,-14.288414,1.0,101.03644,230.93925,1.0,-0.036256783,0.7017614,0.10018626,0.10018626,1.0,-133.92494,111.53774,-297.75632,265.09042,-3.3301325e-16,1.3526771e-12,0.10018634,0.10018634,0.10018626,0.039684054,1.0,1.0,1.0,0.10018626,0.10018626,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2965,0.7,0.0,70000.0,6.6206255e-08,-0.027768988,1.3121262,0.70000255,0.70000255,-2.2031556e-10,4.884129e-09,0.9999963,-3.147342e-10,44.28114,83.098625,83.098625,101.03409,-36.352398,1.0,101.03644,230.93925,1.0,-0.03625676,0.70176136,0.2572659,0.2572659,1.0,-140.32794,96.04681,-315.08246,231.98383,-3.3301325e-16,1.5415732e-12,0.25726599,0.25726599,0.2572659,0.039684042,1.0,1.0,1.0,0.2572659,0.2572659,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.296,0.7,0.0,70000.0,1.374925e-06,-0.027768988,1.3121262,0.70000255,0.7000026,-5.807276e-11,-2.925811e-09,0.9999963,-8.296047e-11,65.08474,131.48518,131.48518,101.03409,-57.521267,1.0,101.03644,230.93925,1.0,-0.03625674,0.70176136,0.41434553,0.41434553,1.0,-143.27562,78.19089,-324.6502,193.16501,-3.3301325e-16,1.6652121e-12,0.4143456,0.4143456,0.41434553,0.039684042,1.0,1.0,1.0,0.41434553,0.41434553,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2955,0.7,0.0,70000.0,3.0260433e-06,-0.027768988,1.3121262,0.70000255,0.7000026,1.4855416e-11,1.9259727e-09,0.9999963,2.1221866e-11,84.285736,176.63416,176.63416,101.03409,-77.27377,1.0,101.03644,230.93925,1.0,-0.036256723,0.70176136,0.57142514,0.57142514,1.0,-142.69537,58.409645,-326.22397,149.58983,-3.3301325e-16,1.7424774e-12,0.57142526,0.57142526,0.57142514,0.039684046,1.0,1.0,1.0,0.57142514,0.57142514,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.295,0.7,0.0,70000.0,4.6183377e-06,-0.027768988,1.3121262,0.70000255,0.7000026,5.8655537e-12,-6.620558e-09,0.9999963,8.379301e-12,101.41133,217.43379,217.43379,101.03409,-95.12355,1.0,101.03644,230.93925,1.0,-0.036256704,0.7017614,0.7285048,0.7285048,1.0,-138.6015,37.190163,-319.76505,102.33125,-3.3301325e-16,1.7866638e-12,0.7285049,0.7285049,0.7285048,0.039684027,1.0,1.0,1.0,0.7285048,0.7285048,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.2945,0.7,0.0,70000.0,5.640439e-06,-0.027768988,1.3121262,0.70000255,0.70000255,1.9677947e-11,-1.6458513e-09,0.9999963,2.8111147e-11,116.03985,252.8795,252.8795,101.03409,-110.63107,1.0,101.03644,230.93925,1.0,-0.03625669,0.70176136,0.8855844,0.8855844,1.0,-131.09479,15.0549345,-305.43243,52.55294,-3.3301325e-16,1.8041249e-12,0.8855845,0.8855845,0.8855844,0.039684035,1.0,1.0,1.0,0.8855844,0.8855844,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
-0.294,0.7,0.0,70000.0,6.30331e-06,-0.027768988,1.3121262,0.70000255,0.70000255,7.199033e-11,-1.4818867e-09,0.9999963,1.02842575e-10,127.81108,282.09848,282.09848,101.03409,-123.41448,1.0,101.03644,230.93925,1.0,-0.03625667,0.70176136,1.042664,1.042664,1.0,-120.360085,-7.4509945,-283.57907,1.4805967,-3.3301325e-16,1.8051822e-12,1.0426642,1.0426642,1.042664,0.039684046,1.0,1.0,1.0,1.042664,1.042664,-8.740325e-08,-5.5642637e-09,1.0,-1.0,1.0,0.99999636,1.0,-5.5642637e-09,0.0,1.0,1.0
