Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2925,-1.0,0.0,-100000.0,-0.00012215524,200000.97,-2.3622959,-1.0087705,-1.0087705,1.8362663e-08,-1.0025714e-07,0.99130577,-1.8044753e-08,-199.34116,316.60983,316.60983,145.60237,-201.37085,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,1.3602552,1.3602554,1.0,143.67525,55.665916,-216.90198,-99.707855,-2.5853758e-11,-2.0232217e-13,1.3602554,1.3602554,1.3602552,0.039339215,1.0,1.0,1.0,1.3602554,1.3602552,-1.2200509e-07,-7.767085e-09,1.0,-1.0,1.0,0.99130577,1.0,-7.767085e-09,0.0,1.0,1.0
-0.292,-1.0,0.0,-100000.0,-8.309895e-05,200000.97,-2.3622959,-1.0087705,-1.0087705,1.7591452e-08,-1.1507668e-07,0.99130577,-1.7286894e-08,-204.83572,323.29654,323.29654,145.60237,-205.6233,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,1.5173349,1.5173349,1.0,118.87476,85.96096,-176.6308,-146.66574,-2.477688e-11,-1.8839859e-13,1.517335,1.517335,1.5173349,0.039339174,1.0,1.0,1.0,1.5173349,1.5173349,-1.3286777e-07,-8.458624e-09,1.0,-1.0,1.0,0.99130577,1.0,-8.458624e-09,0.0,1.0,1.0
-0.2915,-1.0,0.0,-100000.0,-4.1230862e-05,200000.97,-2.3622959,-1.0087705,-1.0087705,1.6497482e-08,-1.01564716e-07,0.99130577,-1.6211864e-08,-205.28654,322.02258,322.02258,145.60237,-204.81274,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,1.6744145,1.6744146,1.0,91.147194,114.13935,-132.01036,-190.01222,-2.3730472e-11,-1.7266413e-13,1.6744146,1.6744146,1.6744145,0.039339177,1.0,1.0,1.0,1.6744146,1.6744145,-1.4299417e-07,-9.103291e-09,1.0,-1.0,1.0,0.99130577,1.0,-9.103291e-09,0.0,1.0,1.0
-0.291,-1.0,0.0,-100000.0,-2.1520435e-07,200000.97,-2.3622959,-1.0087705,-1.0087705,1.4988617e-08,-1.0427765e-07,0.99130577,-1.4729122e-08,-200.68254,312.81937,312.81937,145.60237,-198.95914,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,1.8314941,1.8314942,1.0,61.17528,139.50726,-84.139404,-228.67996,-2.3037723e-11,-1.571466e-13,1.8314943,1.8314943,1.8314941,0.039339174,1.0,1.0,1.0,1.8314942,1.8314941,-1.5228662e-07,-9.694867e-09,1.0,-1.0,1.0,0.99130577,1.0,-9.694867e-09,0.0,1.0,1.0
-0.2905,-1.0,0.0,-100000.0,4.1678468e-05,200000.97,-2.3622959,-1.0087705,-1.0087705,1.3149273e-08,-1.2662889e-07,0.99130577,-1.2921621e-08,-191.13705,295.9135,295.9135,145.60237,-188.20659,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,1.9885738,1.9885738,1.0,29.697027,161.44003,-34.196644,-261.71686,-2.2525003e-11,-1.4320556e-13,1.9885739,1.9885739,1.9885738,0.039339174,1.0,1.0,1.0,1.9885738,1.9885738,-1.6045168e-07,-1.0214671e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.0214671e-08,0.0,1.0,1.0
-0.29,-1.0,0.0,-100000.0,8.1558996e-05,200000.97,-2.3622959,-1.0087705,-1.0087705,1.0861776e-08,-1.2748923e-07,0.99130577,-1.0673728e-08,-176.88515,271.72125,271.72125,145.60237,-172.8199,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.1456535,2.1456535,1.0,-2.5124674,179.39761,16.588144,-288.30942,-2.1977416e-11,-1.2760076e-13,2.1456535,2.1456535,2.1456535,0.03933918,1.0,1.0,1.0,2.1456535,2.1456535,-1.6732565e-07,-1.0652282e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.0652282e-08,0.0,1.0,1.0
-0.2895,-1.0,0.0,-100000.0,0.00011961503,200000.97,-2.3622959,-1.0087705,-1.0087705,8.332364e-09,-1.0530616e-07,0.99130577,-8.188107e-09,-158.27774,240.83835,240.83835,145.60237,-153.1779,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.302733,2.3027332,1.0,-34.660095,192.93784,66.96448,-307.80283,-2.0888907e-11,-1.1085342e-13,2.3027332,2.3027332,2.302733,0.03933919,1.0,1.0,1.0,2.3027332,2.302733,-1.7269184e-07,-1.09939045e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.09939045e-08,0.0,1.0,1.0
-0.289,-1.0,0.0,-100000.0,0.00015498776,200000.97,-2.3622959,-1.0087705,-1.0087705,5.493242e-09,-1.1840631e-07,0.99130577,-5.398138e-09,-135.77301,204.02519,204.02518,145.60237,-129.7643,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.4598126,2.4598126,1.0,-65.95428,201.7273,115.691925,-319.7171,-2.0118655e-11,-9.7331086e-14,2.4598129,2.4598129,2.4598126,0.039339196,1.0,1.0,1.0,2.4598126,2.4598126,-1.7643116e-07,-1.1231957e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.1231957e-08,0.0,1.0,1.0
-0.2885,-1.0,0.0,-100000.0,0.00018622827,200000.97,-2.3622959,-1.0087705,-1.0087705,2.6696063e-09,-1.026072e-07,0.99130577,-2.623388e-09,-109.9251,162.18825,162.18825,145.60237,-103.155556,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.6168923,2.6168923,1.0,-95.62445,205.54955,161.57066,-323.7589,-1.945753e-11,-8.5476216e-14,2.6168923,2.6168923,2.6168923,0.03933921,1.0,1.0,1.0,2.6168923,2.6168923,-1.7840883e-07,-1.1357859e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.1357859e-08,0.0,1.0,1.0
-0.288,-1.0,0.0,-100000.0,0.00021326634,200000.97,-2.3454075,-1.0087705,-1.0087706,-3.4129305e-10,-6.836877e-08,0.99130577,3.353843e-10,-81.37047,116.3577,116.3577,145.60237,-74.0069,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.7739718,2.773972,1.0,-122.940025,204.31049,203.47098,-319.82867,-1.8449388e-11,-7.331162e-14,2.773972,2.773972,2.7739718,0.03933923,1.0,1.0,1.0,2.773972,2.7739718,-1.78539e-07,-1.1366145e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.1366145e-08,0.0,1.0,1.0
-0.2875,-1.0,0.0,-100000.0,0.00023421657,200000.97,-2.3454075,-1.0087705,-1.0087706,-3.1841871e-09,-5.7271883e-08,0.99130577,3.12906e-09,-50.81222,67.66203,67.66203,145.60237,-43.03606,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,2.9310515,2.9310517,1.0,-147.22841,198.04063,240.36118,-308.02322,-1.7128209e-11,-5.957438e-14,2.9310517,2.9310517,2.9310515,0.03933925,1.0,1.0,1.0,2.9310517,2.9310515,-1.7700778e-07,-1.1268665e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.1268665e-08,0.0,1.0,1.0
-0.287,-1.0,0.0,-100000.0,0.00024971014,200000.97,-2.3454075,-1.0087705,-1.0087706,-6.1473977e-09,-3.996756e-08,0.99130577,6.0409686e-09,-19.00281,17.300308,17.300306,145.60237,-11.005641,1.0,145.6037,228.93227,1.0,1.0,-1.007027,3.0881312,3.0881312,1.0,-167.89156,186.89436,271.3329,-288.63318,-1.5372885e-11,-4.791951e-14,3.0881314,3.0881314,3.0881312,0.039339244,1.0,1.0,1.0,3.0881312,3.0881312,-1.7365441e-07,-1.1055183e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.1055183e-08,0.0,1.0,1.0
-0.2865,-1.0,0.0,-100000.0,0.00025847752,200000.97,-2.3454075,-1.0087705,-1.0087705,-8.9406305e-09,-3.1204674e-08,0.99130577,8.785843e-09,13.274512,-33.48741,-33.48741,145.60237,21.295662,1.0,145.6037,228.93227,1.0,1.0,-1.007027,3.245211,3.245211,1.0,-184.42064,171.14613,295.62347,-262.13605,-1.3100725e-11,-3.5358723e-14,3.245211,3.245211,3.245211,0.039339285,1.0,1.0,1.0,3.245211,3.245211,-1.6849398e-07,-1.07266604e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.07266604e-08,0.0,1.0,1.0
-0.286,-1.0,0.0,-100000.0,0.00026100944,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.1523234e-08,-7.740979e-09,0.99130577,1.1323734e-08,45.22497,-83.45056,-83.45056,145.60237,53.072483,1.0,145.6037,228.93227,1.0,1.0,-1.007027,3.4022903,3.4022906,1.0,-196.40868,151.18372,312.63483,-229.18427,-9.791483e-12,-2.4133192e-14,3.4022906,3.4022906,3.4022903,0.03933931,1.0,1.0,1.0,3.4022906,3.4022903,-1.6174006e-07,-1.0296692e-08,1.0,-1.0,1.0,0.99130577,1.0,-1.0296692e-08,0.0,1.0,1.0
-0.2855,-1.0,0.0,-100000.0,0.00025694212,200000.97,-2.3454075,-1.0087705,-1.0087706,-1.3914959e-08,8.3327745e-09,0.99130577,1.3674051e-08,76.061844,-131.35889,-131.35889,145.60237,83.542366,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,3.55937,3.55937,1.0,-203.56049,127.49865,321.9481,-190.58919,-7.376834e-12,-1.3648808e-14,3.5593703,3.5593703,3.55937,0.03933932,1.0,1.0,1.0,3.55937,3.55937,-1.5358714e-07,-9.7776605e-09,1.0,-1.0,1.0,0.99130577,1.0,-9.7776605e-09,0.0,1.0,1.0
-0.285,-1.0,0.0,-100000.0,0.0002459083,200000.97,-2.3454075,-1.0087705,-1.0087706,-1.578968e-08,2.1153307e-08,0.99130577,1.5516317e-08,105.02582,-176.03271,-176.03271,145.60237,111.955055,1.0,145.6037,228.93227,1.0,1.0,-1.007027,3.7164497,3.7164497,1.0,-205.69997,100.67415,323.3339,-147.3012,-4.6835647e-12,-4.482157e-15,3.71645,3.71645,3.7164497,0.039339345,1.0,1.0,1.0,3.7164497,3.7164497,-1.4423989e-07,-9.182597e-09,1.0,-1.0,1.0,0.99130577,1.0,-9.182597e-09,0.0,1.0,1.0
-0.2845,-1.0,0.0,-100000.0,0.00022840081,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.732885e-08,6.3601284e-08,0.99130577,1.7028837e-08,131.40372,-216.37202,-216.37202,145.60237,137.61092,1.0,145.6037,228.93227,1.0,1.0,-1.007027,3.8735294,3.8735294,1.0,-202.77443,71.37071,316.75818,-100.38614,-2.0025524e-12,6.5094948e-15,3.8735294,3.8735294,3.8735294,0.03933934,1.0,1.0,1.0,3.8735294,3.8735294,-1.338696e-07,-8.522404e-09,1.0,-1.0,1.0,0.99130577,1.0,-8.522404e-09,0.0,1.0,1.0
-0.284,-1.0,0.0,-100000.0,0.00020475376,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.8292651e-08,7.8626385e-08,0.99130577,1.7975953e-08,154.546,-251.38356,-251.38356,145.60237,159.87823,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.030609,4.030609,1.0,-194.85591,40.309895,302.3828,-50.999245,-1.1555665e-12,1.7988925e-14,4.030609,4.030609,4.030609,0.039339375,1.0,1.0,1.0,4.030609,4.030609,-1.2262812e-07,-7.806749e-09,1.0,-1.0,1.0,0.99130577,1.0,-7.806749e-09,0.0,1.0,1.0
-0.2835,-1.0,0.0,-100000.0,0.00017547877,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.8930258e-08,7.743689e-08,0.99130577,1.8602522e-08,173.88287,-280.20517,-280.20517,145.60237,178.20871,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.187689,4.187689,1.0,-182.13939,8.256516,280.56177,-0.35658082,-1.1096976e-12,2.908275e-14,4.187689,4.187689,4.187689,0.03933938,1.0,1.0,1.0,4.187689,4.187689,-1.1094984e-07,-7.0632864e-09,1.0,-1.0,1.0,0.99130577,1.0,-7.0632864e-09,0.0,1.0,1.0
-0.283,-1.0,0.0,-100000.0,0.0001409013,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.9010837e-08,1.0168153e-07,0.99130577,1.8681707e-08,188.93816,-302.12723,-302.12723,145.60237,192.15099,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.3447685,4.3447685,1.0,-164.938,-24.000166,251.83237,50.29486,-1.2924193e-12,4.304849e-14,4.3447685,4.3447685,4.3447685,0.039339416,1.0,1.0,1.0,4.3447685,4.3447685,-9.9247266e-08,-6.318277e-09,1.0,-1.0,1.0,0.99130577,1.0,-6.318277e-09,0.0,1.0,1.0
-0.2825,-1.0,0.0,-100000.0,0.0001033243,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.8722613e-08,1.192209e-07,0.99130577,1.839847e-08,199.34117,-316.6099,-316.6099,145.60237,201.36176,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.5018477,4.5018477,1.0,-143.67528,-55.665886,216.90202,99.70788,-1.2379599e-12,5.2895798e-14,4.501848,4.501848,4.5018477,0.039339386,1.0,1.0,1.0,4.5018477,4.5018477,-8.761303e-08,-5.577619e-09,1.0,-1.0,1.0,0.99130577,1.0,-5.577619e-09,0.0,1.0,1.0
-0.282,-1.0,0.0,-100000.0,6.201777e-05,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.7973496e-08,1.3352877e-07,0.99130577,1.7662325e-08,204.83572,-323.2966,-323.2966,145.60237,205.61421,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.6589274,4.6589274,1.0,-118.87481,-85.96092,176.63083,146.66576,-8.5889976e-13,6.330032e-14,4.658928,4.658928,4.6589274,0.039339427,1.0,1.0,1.0,4.6589274,4.6589274,-7.649803e-08,-4.870016e-09,1.0,-1.0,1.0,0.99130577,1.0,-4.870016e-09,0.0,1.0,1.0
-0.2815,-1.0,0.0,-100000.0,1.9623534e-05,200000.97,-2.3454075,-1.0087705,-1.0087705,-1.6642614e-08,1.323226e-07,0.9913058,1.6354484e-08,205.28656,-322.02264,-322.02264,145.60237,204.80365,1.0,145.6037,228.93227,1.0,1.0,-1.0070269,4.816007,4.816007,1.0,-91.14724,-114.13932,132.01039,190.01224,-8.4096185e-13,7.185211e-14,4.816007,4.816007,4.816007,0.03933942,1.0,1.0,1.0,4.816007,4.816007,-6.6062164e-08,-4.2056483e-09,1.0,-1.0,1.0,0.99130577,1.0,-4.2056483e-09,0.0,1.0,1.0
