Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.1,0.0,10000.0,-0.00044850458,89998.375,3.8278134,0.10037151,0.10037163,-2.3893045e-09,-6.7418554e-08,0.9962987,-2.3716499e-08,18.089472,176.54138,176.54138,144.86891,-111.15966,1.0,14.48715,230.08531,1.0,0.70491695,0.10212395,0.5734741,0.57347405,1.0,-20.417688,2.3282163,-324.98514,148.44374,8.626391e-12,-4.6217907e-13,0.57347417,0.57347417,0.5734741,0.03953737,1.0,1.0,1.0,0.57347405,0.5734741,-4.6097963e-08,-2.9346874e-09,1.0,-1.0,1.0,0.9962987,1.0,-2.9346874e-09,0.0,1.0,1.0
-0.2995,0.1,0.0,10000.0,-0.00042207702,89998.375,3.8278134,0.10037151,0.10037163,-2.6072102e-09,-9.642645e-08,0.9962987,-2.5879455e-08,19.921108,217.12677,217.12677,144.86891,-136.71387,1.0,14.48715,230.08531,1.0,0.7049355,0.10212395,0.73055375,0.7305537,1.0,-18.742798,-1.178311,-318.44632,101.31954,7.800769e-12,-4.5972454e-13,0.7305538,0.7305538,0.73055375,0.039537337,1.0,1.0,1.0,0.7305537,0.73055375,-6.229487e-08,-3.965815e-09,1.0,-1.0,1.0,0.9962987,1.0,-3.965815e-09,0.0,1.0,1.0
-0.299,0.1,0.0,10000.0,-0.00038528795,89998.375,3.8278134,0.10037151,0.10037162,-2.782232e-09,-1.3396873e-07,0.9962987,-2.7616741e-08,21.262222,252.36577,252.36577,144.86891,-158.9019,1.0,14.48715,230.08531,1.0,0.704954,0.10212395,0.8876333,0.8876333,1.0,-16.606398,-4.655825,-304.06628,51.700516,6.867028e-12,-4.56999e-13,0.8876334,0.8876334,0.8876333,0.039537307,1.0,1.0,1.0,0.8876333,0.8876333,-7.971517e-08,-5.0748254e-09,1.0,-1.0,1.0,0.9962987,1.0,-5.0748254e-09,0.0,1.0,1.0
-0.2985,0.1,0.0,10000.0,-0.00033997325,89998.375,3.8278134,0.10037151,0.100371614,-2.8674667e-09,-1.6303423e-07,0.9962987,-2.846279e-08,22.07979,281.3907,281.3907,144.86891,-177.1774,1.0,14.48715,230.08531,1.0,0.70497257,0.10212394,1.0447129,1.044713,1.0,-14.061094,-8.018696,-282.19913,0.80845046,6.052513e-12,-4.5351825e-13,1.044713,1.044713,1.0447129,0.039537277,1.0,1.0,1.0,1.044713,1.0447129,-9.781577e-08,-6.2271455e-09,1.0,-1.0,1.0,0.9962987,1.0,-6.2271455e-09,0.0,1.0,1.0
-0.298,0.1,0.0,10000.0,-0.00028645672,89998.375,3.8278134,0.10037151,0.10037161,-2.8877198e-09,-1.876263e-07,0.9962987,-2.8663825e-08,22.353682,303.48682,303.48682,144.86891,-191.0904,1.0,14.48715,230.08531,1.0,0.7049911,0.10212393,1.2017926,1.2017926,1.0,-11.169561,-11.184121,-253.38332,-50.10352,5.0562375e-12,-4.4907776e-13,1.2017927,1.2017927,1.2017926,0.039537255,1.0,1.0,1.0,1.2017926,1.2017926,-1.1616641e-07,-7.3953834e-09,1.0,-1.0,1.0,0.9962987,1.0,-7.3953834e-09,0.0,1.0,1.0
-0.2975,0.1,0.0,10000.0,-0.00022611998,89998.375,3.8278134,0.10037151,0.10037159,-2.8415361e-09,-2.0854146e-07,0.9962987,-2.8205399e-08,22.077152,318.1101,318.1101,144.86891,-200.29826,1.0,14.48715,230.08531,1.0,0.70500964,0.102123916,1.3588722,1.3588722,1.0,-8.002996,-14.074156,-218.32834,-99.78178,4.0621243e-12,-4.4547672e-13,1.3588723,1.3588723,1.3588722,0.039537232,1.0,1.0,1.0,1.3588722,1.3588722,-1.3426835e-07,-8.547788e-09,1.0,-1.0,1.0,0.9962987,1.0,-8.547788e-09,0.0,1.0,1.0
-0.297,0.1,0.0,10000.0,-0.00016040492,89998.375,3.8278134,0.10037151,0.10037157,-2.7198366e-09,-2.2023487e-07,0.9962987,-2.6997396e-08,21.257011,324.90048,324.90048,144.86891,-204.57431,1.0,14.48715,230.08531,1.0,0.7050282,0.10212391,1.5159518,1.5159519,1.0,-4.639373,-16.61764,-177.89742,-147.00307,3.1864693e-12,-4.4331173e-13,1.5159519,1.5159519,1.5159518,0.03953722,1.0,1.0,1.0,1.5159519,1.5159518,-1.5174032e-07,-9.660089e-09,1.0,-1.0,1.0,0.9962987,1.0,-9.660089e-09,0.0,1.0,1.0
-0.2965,0.1,0.0,10000.0,-9.104563e-05,89998.375,3.8278134,0.10037151,0.100371554,-2.5448232e-09,-2.3313022e-07,0.9962986,-2.5260194e-08,19.913452,323.6907,323.6907,144.86891,-203.81323,1.0,14.48715,230.08531,1.0,0.7050468,0.102123894,1.6730313,1.6730314,1.0,-1.1615115,-18.751942,-133.08606,-190.60466,2.7327144e-12,-4.4134813e-13,1.6730316,1.6730316,1.6730313,0.03953721,1.0,1.0,1.0,1.6730314,1.6730313,-1.681238e-07,-1.0703094e-08,1.0,-1.0,1.0,0.9962987,1.0,-1.0703094e-08,0.0,1.0,1.0
-0.296,0.1,0.0,10000.0,-2.0047557e-05,89998.375,3.8278134,0.10037151,0.10037154,-2.3078592e-09,-2.3474576e-07,0.9962986,-2.2908065e-08,18.07956,314.51062,314.51062,144.86891,-198.03375,1.0,14.48715,230.08531,1.0,0.7050653,0.10212388,1.830111,1.8301111,1.0,2.3449497,-20.42451,-84.99767,-229.51294,2.8085793e-12,-4.3780596e-13,1.8301111,1.8301111,1.830111,0.039537206,1.0,1.0,1.0,1.8301111,1.830111,-1.8301876e-07,-1.1651336e-08,1.0,-1.0,1.0,0.9962987,1.0,-1.1651336e-08,0.0,1.0,1.0
-0.2955,0.1,0.0,10000.0,5.1422387e-05,89998.375,3.8278134,0.10037151,0.10037152,-2.0172644e-09,-2.3180567e-07,0.9962986,-2.0023586e-08,15.800486,297.5862,297.5862,144.86891,-187.3782,1.0,14.48715,230.08531,1.0,0.70508385,0.10212386,1.9871906,1.9871907,1.0,5.7936707,-21.594156,-34.81637,-262.76984,3.4205293e-12,-4.3285959e-13,1.9871908,1.9871908,1.9871906,0.03953721,1.0,1.0,1.0,1.9871907,1.9871906,-1.9610631e-07,-1.24845165e-08,1.0,-1.0,1.0,0.9962987,1.0,-1.24845165e-08,0.0,1.0,1.0
