Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,-0.5,0.0,-50000.0,-0.00045206863,149998.78,3.8174837,-0.50319976,-0.50319964,1.3693931e-08,-7.8124344e-08,0.99364114,-2.7040661e-08,-52.951855,188.64531,188.64531,145.25696,-119.419754,1.0,72.63086,229.47159,1.0,1.0,-0.50145197,0.6203285,0.6203284,1.0,102.657326,-49.705475,-323.0048,134.35947,-3.7419904e-11,3.7845236e-14,0.62032855,0.62032855,0.6203285,0.0394319,1.0,1.0,1.0,0.6203284,0.6203285,-5.2369487e-08,-3.3339451e-09,1.0,-1.0,1.0,0.99364114,1.0,-3.3339451e-09,0.0,1.0,1.0
-0.2995,-0.5,0.0,-50000.0,-0.0004189362,149998.78,3.8174837,-0.50319976,-0.50319964,1.4864483e-08,-1.06427436e-07,0.99364114,-2.9352083e-08,-66.06096,227.63077,227.63077,145.25696,-144.098,1.0,72.63086,229.47159,1.0,1.0,-0.50145197,0.77740806,0.77740806,1.0,101.10024,-35.039284,-314.1251,86.49433,-3.7298827e-11,3.5863057e-14,0.7774081,0.7774081,0.77740806,0.03943187,1.0,1.0,1.0,0.77740806,0.77740806,-7.112018e-08,-4.5276516e-09,1.0,-1.0,1.0,0.99364114,1.0,-4.5276516e-09,0.0,1.0,1.0
-0.299,-0.5,0.0,-50000.0,-0.00037499735,149998.78,3.8174837,-0.50319976,-0.50319964,1.5718314e-08,-1.423024e-07,0.99364114,-3.10381e-08,-77.54342,261.0112,261.0112,145.25696,-165.22829,1.0,72.63086,229.47159,1.0,1.0,-0.50145197,0.9344877,0.9344877,1.0,97.05373,-19.510307,-297.5106,36.49941,-3.5472646e-11,3.345554e-14,0.93448776,0.93448776,0.9344877,0.03943184,1.0,1.0,1.0,0.9344877,0.9344877,-9.0797364e-08,-5.7803398e-09,1.0,-1.0,1.0,0.99364114,1.0,-5.7803398e-09,0.0,1.0,1.0
-0.2985,-0.5,0.0,-50000.0,-0.00032166453,149998.78,3.8174837,-0.50319976,-0.5031997,1.609869e-08,-1.5642053e-07,0.99364114,-3.1789206e-08,-87.11651,287.96466,287.96463,145.25696,-182.29028,1.0,72.63086,229.47159,1.0,1.0,-0.501452,1.0915673,1.0915673,1.0,90.61743,-3.5009234,-273.5704,-14.394246,-3.324242e-11,3.058512e-14,1.0915674,1.0915674,1.0915673,0.03943181,1.0,1.0,1.0,1.0915673,1.0915673,-1.1111251e-07,-7.073642e-09,1.0,-1.0,1.0,0.99364114,1.0,-7.073642e-09,0.0,1.0,1.0
-0.298,-0.5,0.0,-50000.0,-0.00026082757,149998.78,3.8174837,-0.50319976,-0.5031997,1.6155889e-08,-1.8912633e-07,0.99364114,-3.1902154e-08,-94.544495,307.82745,307.82745,145.25696,-194.8639,1.0,72.63086,229.47159,1.0,1.0,-0.501452,1.2486469,1.248647,1.0,81.94983,12.594666,-242.894,-64.933464,-3.1746276e-11,2.7094827e-14,1.248647,1.248647,1.2486469,0.039431784,1.0,1.0,1.0,1.248647,1.2486469,-1.3146811e-07,-8.369519e-09,1.0,-1.0,1.0,0.99364114,1.0,-8.369519e-09,0.0,1.0,1.0
-0.2975,-0.5,0.0,-50000.0,-0.00019267872,149998.78,3.8174837,-0.50319976,-0.5031997,1.5766124e-08,-2.0583393e-07,0.99364114,-3.1132508e-08,-99.644485,320.11053,320.11053,145.25696,-202.6395,1.0,72.63086,229.47159,1.0,1.0,-0.501452,1.4057266,1.4057266,1.0,71.26435,28.380133,-206.23672,-113.87381,-3.0480198e-11,2.593374e-14,1.4057267,1.4057267,1.4057266,0.03943176,1.0,1.0,1.0,1.4057266,1.4057266,-1.5144057e-07,-9.641006e-09,1.0,-1.0,1.0,0.99364114,1.0,-9.641006e-09,0.0,1.0,1.0
-0.297,-0.5,0.0,-50000.0,-0.00012062946,149998.78,3.8174837,-0.50319976,-0.5031997,1.4970942e-08,-2.2121864e-07,0.99364114,-2.9562301e-08,-102.29089,324.51144,324.51144,145.25696,-205.42564,1.0,72.63086,229.47159,1.0,1.0,-0.501452,1.5628061,1.5628062,1.0,58.82411,43.466785,-164.50124,-160.0102,-2.9170444e-11,2.4196004e-14,1.5628062,1.5628062,1.5628061,0.039431747,1.0,1.0,1.0,1.5628062,1.5628061,-1.7050674e-07,-1.0854796e-08,1.0,-1.0,1.0,0.99364114,1.0,-1.0854796e-08,0.0,1.0,1.0
-0.2965,-0.5,0.0,-50000.0,-4.4583936e-05,149998.78,3.8174837,-0.50319976,-0.50319976,1.3887714e-08,-2.2996392e-07,0.99364114,-2.7423312e-08,-102.418564,320.92178,320.92178,145.25696,-203.1537,1.0,72.63086,229.47159,1.0,1.0,-0.5014521,1.7198857,1.7198858,1.0,44.93542,57.483143,-118.71517,-202.2066,-2.7791986e-11,2.231161e-14,1.719886,1.719886,1.7198857,0.039431743,1.0,1.0,1.0,1.7198858,1.7198857,-1.8819522e-07,-1.1980879e-08,1.0,-1.0,1.0,0.99364114,1.0,-1.1980879e-08,0.0,1.0,1.0
-0.296,-0.5,0.0,-50000.0,3.1556472e-05,149998.78,3.8174837,-0.50319976,-0.50319976,1.2479579e-08,-2.3003737e-07,0.99364114,-2.4642745e-08,-100.024345,309.42996,309.42996,145.25696,-195.87965,1.0,72.63086,229.47159,1.0,1.0,-0.5014521,1.8769654,1.8769655,1.0,29.940273,70.08407,-70.00595,-239.42401,-2.6358552e-11,2.0656548e-14,1.8769655,1.8769655,1.8769654,0.039431754,1.0,1.0,1.0,1.8769655,1.8769654,-2.0410324e-07,-1.2993617e-08,1.0,-1.0,1.0,0.99364114,1.0,-1.2993617e-08,0.0,1.0,1.0
-0.2955,-0.5,0.0,-50000.0,0.00010747676,149998.78,3.8174837,-0.50319976,-0.50319976,1.0720384e-08,-2.1492612e-07,0.99364114,-2.1168956e-08,-95.1672,290.31894,290.31894,145.25696,-183.78258,1.0,72.63086,229.47159,1.0,1.0,-0.5014521,2.034045,2.0340452,1.0,14.207895,80.9593,-19.572947,-270.746,-2.5203778e-11,1.8374958e-14,2.0340452,2.0340452,2.034045,0.039431754,1.0,1.0,1.0,2.0340452,2.034045,-2.1784064e-07,-1.3868166e-08,1.0,-1.0,1.0,0.99364114,1.0,-1.3868166e-08,0.0,1.0,1.0
