Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.5,0.0,50000.0,-0.0003678504,49998.46,3.7481217,0.50100976,0.5010099,-1.646172e-08,-2.1181886e-07,0.9979845,-3.279086e-08,96.06553,294.02173,294.02173,144.62433,-184.5079,1.0,72.3143,230.47466,1.0,0.3511364,0.5027652,1.124547,1.1245471,1.0,-80.07534,-15.990192,-268.8355,-25.186203,1.17309495e-11,8.420254e-14,1.1245471,1.1245471,1.124547,0.039604124,1.0,1.0,1.0,1.1245471,1.124547,-1.1224856e-07,-7.1459647e-09,1.0,-1.0,1.0,0.9979845,1.0,-7.1459647e-09,0.0,1.0,1.0
-0.2995,0.5,0.0,50000.0,-0.000302104,49998.46,3.7481217,0.50100976,0.5010099,-1.643086e-08,-2.3875543e-07,0.9979845,-3.272939e-08,100.67081,312.40762,312.40762,144.62433,-196.04536,1.0,72.3143,230.47466,1.0,0.35114652,0.5027652,1.2816266,1.2816267,1.0,-68.96889,-31.70192,-236.69565,-75.711975,1.1079959e-11,8.296883e-14,1.2816267,1.2816267,1.2816266,0.039604105,1.0,1.0,1.0,1.2816267,1.2816266,-1.3316863e-07,-8.477778e-09,1.0,-1.0,1.0,0.9979845,1.0,-8.477778e-09,0.0,1.0,1.0
-0.299,0.5,0.0,50000.0,-0.00022859943,49998.46,3.7481217,0.50100976,0.5010098,-1.5905432e-08,-2.5540132e-07,0.9979845,-3.1682763e-08,102.79724,323.101,323.101,144.62433,-202.7557,1.0,72.3143,230.47466,1.0,0.35115662,0.5027652,1.4387063,1.4387063,1.0,-56.1642,-46.63304,-198.72754,-124.37347,1.0319751e-11,8.1019386e-14,1.4387064,1.4387064,1.4387063,0.039604083,1.0,1.0,1.0,1.4387063,1.4387063,-1.5356176e-07,-9.776046e-09,1.0,-1.0,1.0,0.9979845,1.0,-9.776046e-09,0.0,1.0,1.0
-0.2985,0.5,0.0,50000.0,-0.00015000021,49998.46,3.7481217,0.50100976,0.5010098,-1.5023604e-08,-2.6091396e-07,0.9979845,-2.992621e-08,102.39246,325.83856,325.83856,144.62433,-204.47374,1.0,72.3143,230.47466,1.0,0.35116675,0.5027651,1.5957859,1.595786,1.0,-41.97656,-60.415905,-155.8661,-169.97247,9.64892e-12,8.044385e-14,1.595786,1.595786,1.5957859,0.039604075,1.0,1.0,1.0,1.595786,1.5957859,-1.7291643e-07,-1.10082015e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.10082015e-08,0.0,1.0,1.0
-0.298,0.5,0.0,50000.0,-6.730152e-05,49998.46,3.7481217,0.50100976,0.5010098,-1.3802453e-08,-2.757673e-07,0.9979845,-2.7493744e-08,99.466446,320.55292,320.55292,144.62433,-201.15715,1.0,72.3143,230.47466,1.0,0.35117686,0.5027651,1.7528654,1.7528656,1.0,-26.755318,-72.71113,-109.166725,-211.38618,9.237756e-12,7.927274e-14,1.7528657,1.7528657,1.7528654,0.039604064,1.0,1.0,1.0,1.7528656,1.7528654,-1.9076829e-07,-1.2144687e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.2144687e-08,0.0,1.0,1.0
-0.2975,0.5,0.0,50000.0,1.6487307e-05,49998.46,3.7481217,0.50100976,0.5010098,-1.2301185e-08,-2.7996256e-07,0.9979845,-2.4503299e-08,94.09123,307.37418,307.37418,144.62433,-192.8876,1.0,72.3143,230.47466,1.0,0.351187,0.5027651,1.9099451,1.9099452,1.0,-10.87527,-83.215965,-59.779293,-247.59486,8.760079e-12,7.8558884e-14,1.9099452,1.9099452,1.9099451,0.03960407,1.0,1.0,1.0,1.9099452,1.9099451,-2.0668944e-07,-1.3158258e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.3158258e-08,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,0.00010016266,49998.46,3.7481217,0.50100976,0.5010098,-1.045579e-08,-2.7083993e-07,0.9979845,-2.0827372e-08,86.39918,286.62683,286.62683,144.62433,-179.8687,1.0,72.3143,230.47466,1.0,0.3511971,0.5027651,2.0670247,2.067025,1.0,5.2725625,-91.671745,-8.9199,-277.70694,8.259791e-12,7.7533554e-14,2.067025,2.067025,2.0670247,0.039604075,1.0,1.0,0.99999994,2.067025,2.0670247,-2.2030329e-07,-1.4024943e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.4024943e-08,0.0,1.0,1.0
-0.2965,0.5,0.0,50000.0,0.00018122367,49998.46,3.7481217,0.50100976,0.50100976,-8.317487e-09,-2.6648434e-07,0.9979845,-1.6567986e-08,76.5797,258.82184,258.82184,144.62433,-162.42104,1.0,72.3143,230.47466,1.0,0.3512072,0.5027651,2.2241044,2.2241044,1.0,21.290567,-97.87026,42.15913,-300.98096,7.459487e-12,7.709629e-14,2.2241046,2.2241046,2.2241044,0.03960407,1.0,1.0,0.99999994,2.2241044,2.2241044,-2.312786e-07,-1.4723653e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.4723653e-08,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,0.00025876003,49998.46,3.7481217,0.50100976,0.50100976,-6.005059e-09,-2.4807176e-07,0.9979845,-1.1961754e-08,64.87456,224.64375,224.64375,144.62433,-140.97423,1.0,72.3143,230.47466,1.0,0.3512173,0.50276506,2.3811839,2.381184,1.0,36.78433,-101.65889,92.200066,-316.8438,7.0567523e-12,7.604569e-14,2.381184,2.381184,2.3811839,0.0396041,1.0,1.0,0.99999994,2.381184,2.3811839,-2.393243e-07,-1.5235857e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.5235857e-08,0.0,1.0,1.0
-0.2955,0.5,0.0,50000.0,0.00032982515,49998.46,3.7481217,0.50100976,0.5010097,-3.4679593e-09,-2.2550829e-07,0.9979845,-6.907988e-09,51.572,184.9342,184.9342,144.62433,-116.05635,1.0,72.3143,230.47466,1.0,0.3512274,0.50276506,2.5382636,2.5382638,1.0,51.372337,-102.944336,139.97073,-324.90494,7.419931e-12,7.4899546e-14,2.5382638,2.5382638,2.5382636,0.03960412,1.0,1.0,0.99999994,2.5382638,2.5382636,-2.4428854e-07,-1.5551892e-08,1.0,-1.0,1.0,0.9979845,1.0,-1.5551892e-08,0.0,1.0,1.0
