Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0085,1.0,49.98183,1.0,254.82088,-64.774666,1.0,-1.0,0.9996366,1.1034068,1.2
0.009,1.0,49.98036,1.0,254.82088,-124.50786,1.0,-1.0,0.99960715,1.1034068,1.2
0.0095,1.0,49.978973,1.0,254.82088,-181.22939,1.0,-1.0,0.9995794,1.1034068,1.2
0.01,1.0,49.97768,1.0,254.82088,-233.5276,1.0,-1.0,0.9995536,1.1034068,1.2
0.0105,1.0,49.976482,1.0,254.82088,-280.09796,1.0,-1.0,0.9995296,1.1034068,1.2
0.011,1.0,49.975376,1.0,254.82088,-319.77908,1.0,-1.0,0.9995075,1.1034068,1.2
0.0115,1.0,49.974358,1.0,254.82088,-351.58377,1.0,-1.0,0.99948716,1.1034068,1.2
0.012,1.0,49.97343,1.0,254.82088,-374.7232,1.0,-1.0,0.99946856,1.1034068,1.2
0.0125,1.0,49.972584,1.0,254.82088,-388.6263,1.0,-1.0,0.99945164,1.1034068,1.2
0.013,1.0,49.971813,1.0,254.82088,-392.95218,1.0,-1.0,0.99943626,1.1034068,1.2
0.0135,1.0,49.97112,1.0,254.82088,-387.59717,1.0,-1.0,0.9994224,1.1034068,1.2
0.014,1.0,49.970497,1.0,254.82088,-372.69653,1.0,-1.0,0.9994099,1.1034068,1.2
0.0145,1.0,49.96994,1.0,254.82088,-348.62018,1.0,-1.0,0.99939877,1.1034068,1.2
0.015,1.0,49.969444,1.0,254.82088,-315.96313,1.0,-1.0,0.9993889,1.1034068,1.2
0.0155,1.0,49.96901,1.0,254.82088,-275.5305,1.0,-1.0,0.99938023,1.1034068,1.2
0.016,1.0,49.96863,1.0,254.82088,-228.31822,1.0,-1.0,0.99937266,1.1034068,1.2
0.0165,1.0,49.96831,1.0,254.82088,-175.48819,1.0,-1.0,0.9993662,1.1034068,1.2
0.017,1.0,49.96804,1.0,254.82088,-118.3405,1.0,-1.0,0.9993608,1.1034068,1.2
0.0175,1.0,49.96782,1.0,254.82088,-58.280983,1.0,-1.0,0.9993564,1.1034068,1.2
0.018,1.0,49.967648,1.0,254.82088,3.2126806,1.0,-1.0,0.99935293,1.1034068,1.2
0.0185,1.0,49.967518,1.0,254.82088,64.62735,1.0,-1.0,0.99935037,1.1034068,1.2
0.019,1.0,49.967434,1.0,254.82088,124.451775,1.0,-1.0,0.9993487,1.1034068,1.2
0.0195,1.0,49.967392,1.0,254.82088,181.21362,1.0,-1.0,0.99934787,1.1034068,1.2
0.02,1.0,49.96739,1.0,254.82088,233.5158,1.0,-1.0,0.9993478,1.1034068,1.2
0.0205,1.0,49.967422,1.0,254.82088,280.07077,1.0,-1.0,0.99934846,1.1034068,1.2
0.021,1.0,49.967495,1.0,254.82088,319.73257,1.0,-1.0,0.9993499,1.1034068,1.2
0.0215,1.0,49.967598,1.0,254.82088,351.52466,1.0,-1.0,0.999352,1.1034068,1.2
0.022,1.0,49.967735,1.0,254.82088,374.66428,1.0,-1.0,0.9993547,1.1034068,1.2
0.0225,1.0,49.967903,1.0,254.82088,388.58157,1.0,-1.0,0.99935806,1.1034068,1.2
0.023,1.0,49.968098,1.0,254.82088,392.93387,1.0,-1.0,0.999362,1.1034068,1.2
0.0235,1.0,49.968323,1.0,254.82088,387.6138,1.0,-1.0,0.9993664,1.1034068,1.2
