Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0015,0.93,49.999126,1.0,231.7977,-290.72855,1.0,-1.0,0.9999825,1.0037135,1.0
0.002,0.93,49.99814,1.0,231.7977,-309.49582,1.0,-1.0,0.99996275,1.0037135,1.0
0.0025,0.93,49.996628,1.0,231.7977,-321.64423,1.0,-1.0,0.9999326,1.0037135,1.0
0.003,0.93,49.99452,1.0,231.7977,-326.94284,1.0,-1.0,0.9998904,1.0037135,1.0
0.0035,0.93,49.991737,1.0,231.7977,-325.29807,1.0,-1.0,0.9998347,1.0037135,1.0
0.004,0.93,49.988224,1.0,231.7977,-316.75555,1.0,-1.0,0.99976444,1.0037135,1.0
0.0045,0.93,49.98393,1.0,231.7977,-301.49915,1.0,-1.0,0.9996786,1.0037135,1.0
0.005,0.93,49.978817,1.0,231.7977,-279.8517,1.0,-1.0,0.99957633,1.0037135,1.0
0.0055,0.93,49.97286,1.0,231.7977,-252.26877,1.0,-1.0,0.9994571,1.0037135,1.0
0.006,0.93,49.966026,1.0,231.7977,-219.33134,1.0,-1.0,0.9993205,1.0037135,1.0
0.0065,0.93,49.95831,1.0,231.7977,-181.73222,1.0,-1.0,0.99916613,1.0037135,1.0
0.007,0.93,49.9497,1.0,231.7977,-140.26624,1.0,-1.0,0.99899393,1.0037135,1.0
0.0075,0.93,49.940193,1.0,231.7977,-95.81167,1.0,-1.0,0.99880385,1.0037135,1.0
0.008,0.93,49.9298,1.0,231.7977,-49.31351,1.0,-1.0,0.99859595,1.0037135,1.0
0.0085,0.93,49.918518,1.0,231.7977,-1.7592012,1.0,-1.0,0.99837035,1.0037135,1.0
0.009,0.93,49.906372,1.0,231.7977,45.839115,1.0,-1.0,0.9981274,1.0037135,1.0
0.0095,0.93,49.893368,1.0,231.7977,92.46777,1.0,-1.0,0.99786735,1.0037135,1.0
0.01,0.93,49.87953,1.0,231.7977,137.13197,1.0,-1.0,0.99759066,1.0037135,1.0
0.0105,0.93,49.864883,1.0,231.7977,178.88017,1.0,-1.0,0.9972977,1.0037135,1.0
0.011,0.93,49.84945,1.0,231.7977,216.82286,1.0,-1.0,0.996989,1.0037135,1.0
0.0115,0.93,49.833256,1.0,231.7977,250.15175,1.0,-1.0,0.9966651,1.0037135,1.0
0.012,0.93,49.816334,1.0,231.7977,278.15573,1.0,-1.0,0.9963266,1.0037135,1.0
0.0125,0.93,49.798706,1.0,231.7977,300.23758,1.0,-1.0,0.9959741,1.0037135,1.0
0.013,0.93,49.78041,1.0,231.7977,315.9272,1.0,-1.0,0.99560815,1.0037135,1.0
0.0135,0.93,49.76147,1.0,231.7977,324.89026,1.0,-1.0,0.9952294,1.0037135,1.0
0.014,0.93,49.74193,1.0,231.7977,326.9352,1.0,-1.0,0.9948386,1.0037135,1.0
0.0145,0.93,49.72181,1.0,231.7977,322.017,1.0,-1.0,0.9944362,1.0037135,1.0
0.015,0.93,49.701145,1.0,231.7977,310.2401,1.0,-1.0,0.9940229,1.0037135,1.0
0.0155,0.93,49.67997,1.0,231.7977,291.85474,1.0,-1.0,0.9935994,1.0037135,1.0
0.016,0.93,49.658318,1.0,231.7977,267.25226,1.0,-1.0,0.9931663,1.0037135,1.0
0.0165,0.93,49.63621,1.0,231.7977,236.95448,1.0,-1.0,0.99272424,1.0037135,1.0
0.017,0.93,49.61369,1.0,231.7977,201.60611,1.0,-1.0,0.99227375,1.0037135,1.0
0.0175,0.93,49.590775,1.0,231.7977,161.95926,1.0,-1.0,0.9918155,1.0037135,1.0
0.018,0.93,49.5675,1.0,238.04257,118.85881,1.0,-1.0,0.99135005,1.0307546,1.0
0.0185,0.93,49.543896,1.0,238.04257,73.22087,1.0,-1.0,0.9908779,1.0307546,1.0
0.019,0.93,49.519985,1.0,238.04257,26.017197,1.0,-1.0,0.99039966,1.0307546,1.0
0.0195,0.93,49.495792,1.0,238.04257,-21.747343,1.0,-1.0,0.98991585,1.0307546,1.0
0.02,0.93,49.471344,1.0,238.04257,-69.054306,1.0,-1.0,0.98942685,1.0307546,1.0
0.0205,0.93,49.446663,1.0,238.04257,-114.89662,1.0,-1.0,0.98893327,1.0307546,1.0
0.021,0.93,49.421776,1.0,238.04257,-158.29797,1.0,-1.0,0.9884355,1.0307546,1.0
0.0215,0.93,49.396698,1.0,238.04257,-198.33395,1.0,-1.0,0.987934,1.0307546,1.0
0.022,0.93,49.371456,1.0,238.04257,-234.15034,1.0,-1.0,0.9874291,1.0307546,1.0
0.0225,0.93,49.34606,1.0,238.04257,-264.9835,1.0,-1.0,0.98692125,1.0307546,1.0
0.023,0.93,49.320538,1.0,238.04257,-290.17648,1.0,-1.0,0.98641074,1.0307546,1.0
0.0235,0.93,49.2949,1.0,238.04257,-309.19226,1.0,-1.0,0.985898,1.0307546,1.0
0.024,0.93,49.269165,1.0,238.04257,-321.62454,1.0,-1.0,0.9853833,1.0307546,1.0
0.0245,0.93,49.243343,1.0,238.04257,-327.2068,1.0,-1.0,0.98486686,1.0307546,1.0
0.025,0.93,49.217453,1.0,238.04257,-325.81976,1.0,-1.0,0.9843491,1.0307546,1.0
0.0255,0.93,49.191505,1.0,238.04257,-317.4923,1.0,-1.0,0.98383015,1.0307546,1.0
