Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.1492,0.5,0.0,50002.74,-73.66434,-2.6483755,-5.1054432e-08,0.550053,0.5502436,-0.0062249955,-0.006343976,0.90888685,-0.0102859475,113.25163,295.9657,295.9657,78.547806,-112.17078,0.0,1.0,0.9029297,1.1402204,-1.0,1.0,79.34299,206.7447,1.0,1.0,0.55386883,1.5314157,1.9862467,1.0,-54.297935,-58.953697,-170.38531,-125.5804,4.2427492e-11,-3.2825923e-13,1.5314157,1.5314157,1.5314157,0.03500167,1.1603347,1.1603347,1.0,1.9862467,1.5314157,0.0,0.16033468,0.100246,0.0,1.0,1.0
0.1494,0.5,0.0,50002.758,-73.557816,-2.6483755,-5.1054432e-08,0.55004925,0.5502385,-0.006476882,-0.0066077085,0.90888345,-0.010702189,112.7628,297.06015,297.06015,78.547806,-112.29079,0.0,1.0,0.9029297,1.1404204,-1.0,1.0,79.34299,206.7447,1.0,1.0,0.55387723,1.6039287,2.0490787,1.0,-47.00138,-65.76143,-152.38976,-144.67038,4.290056e-11,-3.2209646e-13,1.6039287,1.6039287,1.6039287,0.03473261,1.1602091,1.1602091,1.0,2.0490787,1.6039287,0.0,0.16020903,0.100446,0.0,1.0,1.0
0.1496,0.5,0.0,50002.773,-73.45009,-2.6483755,-5.1054432e-08,0.5500454,0.5502332,-0.0067279064,-0.0068705417,0.9088799,-0.011117008,111.68937,296.60773,296.60773,78.547806,-111.82847,0.0,1.0,0.9029297,1.1406205,-1.0,1.0,79.34299,206.7447,1.0,1.0,0.5538854,1.6764325,2.1119103,1.0,-39.46211,-72.227264,-133.60257,-163.00517,4.3681593e-11,-3.1601628e-13,1.6764325,1.6764325,1.6764325,0.034464426,1.1600828,1.1600828,1.0,2.1119103,1.6764325,0.0,0.16008285,0.100646,0.0,1.0,1.0
0.1498,0.5,0.0,50002.793,-73.341156,-2.6483755,-5.1054432e-08,0.55004144,0.5502277,-0.006978065,-0.0071324906,0.9088762,-0.011530398,110.037094,294.6113,294.6113,78.547806,-110.78641,0.0,1.0,0.9029297,1.1408205,-1.0,1.0,79.34299,206.7447,1.0,1.0,0.5538933,1.7489271,2.1747422,1.0,-31.719288,-78.31781,-114.12177,-180.48953,4.4907064e-11,-3.0999023e-13,1.7489271,1.7489271,1.7489271,0.03419715,1.1599561,1.1599561,1.0,2.1747422,1.7489271,0.0,0.15995614,0.100846,0.0,1.0,1.0
0.15,0.5,0.0,50002.812,-73.23103,-2.6483755,-5.1054432e-08,0.5500373,0.55022216,-0.007227354,-0.007393511,0.9088723,-0.011942357,107.81474,291.0817,291.0817,78.547806,-109.17018,0.0,1.0,0.9029297,1.1410204,-1.0,1.0,79.34299,206.7447,1.0,1.0,0.5539011,1.8214126,2.237574,1.0,-23.813126,-84.00162,-94.048996,-197.03271,4.6325093e-11,-3.0462227e-13,1.8214126,1.8214126,1.8214126,0.03393075,1.1598289,1.1598289,1.0,2.237574,1.8214126,0.0,0.15982892,0.101046,0.0,1.0,1.0
0.1502,0.5,0.0,50002.83,-73.11971,-2.6483755,-5.1054432e-08,0.5500331,0.55021644,-0.0074757715,-0.0076536178,0.90886825,-0.012352877,105.03403,286.03778,286.03778,83.008896,-106.98836,0.0,1.0,0.9029297,1.1412205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539086,1.8938888,2.300406,1.0,-15.784643,-89.24938,-73.48887,-212.54892,4.773637e-11,-2.995645e-13,1.8938888,1.8938888,1.8938888,0.033665262,1.1597012,1.1597012,1.0,2.300406,1.8938888,0.0,0.15970118,0.101246,0.0,1.0,1.0
0.1504,0.5,0.0,50002.848,-73.00721,-2.6483755,-5.1054432e-08,0.5500288,0.5502106,-0.0077233133,-0.007912831,0.9088641,-0.012761954,101.70955,279.5062,279.5062,83.008896,-104.252426,0.0,1.0,0.9029297,1.1414205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55391586,1.9663559,2.3632379,1.0,-7.6754804,-94.034065,-52.548496,-226.9577,4.9162854e-11,-2.9396044e-13,1.9663559,1.9663559,1.9663559,0.033400685,1.159573,1.159573,1.0,2.3632379,1.9663559,0.0,0.15957294,0.101446,0.0,1.0,1.0
0.1506,0.5,0.0,50002.863,-72.893524,-2.6483755,-5.1054432e-08,0.5500244,0.55020463,-0.007969976,-0.008171109,0.9088598,-0.013169582,97.85871,271.52142,271.52142,83.008896,-100.97674,0.0,1.0,0.9029297,1.1416204,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55392295,2.0388138,2.4260697,1.0,0.47233057,-98.33104,-31.336937,-240.18448,5.0579985e-11,-2.8741937e-13,2.0388138,2.0388138,2.0388138,0.03313702,1.1594442,1.1594442,1.0,2.4260697,2.0388138,0.0,0.15944418,0.101646,0.0,1.0,1.0
0.1508,0.5,0.0,50002.88,-72.77866,-2.6483755,-5.1054432e-08,0.55001986,0.55019855,-0.008215758,-0.008428462,0.9088553,-0.013575757,93.50165,262.12537,262.12537,83.008896,-97.17843,0.0,1.0,0.9029297,1.1418204,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539298,2.1112623,2.4889016,1.0,8.61658,-102.118225,-9.964584,-252.1608,5.194636e-11,-2.8163303e-13,2.1112623,2.1112623,2.1112623,0.032874268,1.1593149,1.1593149,1.0,2.4889016,2.1112623,0.0,0.15931493,0.101846,0.0,1.0,1.0
0.151,0.5,0.0,50002.9,-72.662636,-2.6483755,-5.1054432e-08,0.5500152,0.55019236,-0.008460655,-0.0086849015,0.9088507,-0.013980472,88.66109,251.36737,251.36737,83.008896,-92.87734,0.0,1.0,0.9029297,1.1420205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539365,2.1837018,2.5517335,1.0,16.715101,-105.37619,11.457377,-262.82474,5.3143753e-11,-2.769311e-13,2.1837018,2.1837018,2.1837018,0.032612443,1.1591852,1.1591852,1.0,2.5517335,2.1837018,0.0,0.15918517,0.102046,0.0,1.0,1.0
0.1512,0.5,0.0,50002.914,-72.54545,-2.6483755,-5.1054432e-08,0.55001044,0.55018604,-0.008704664,-0.0089404,0.90884596,-0.014383724,83.36226,239.30376,239.30376,83.008896,-88.09592,0.0,1.0,0.9029297,1.1422205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539429,2.256132,2.6145654,1.0,24.725988,-108.08825,32.817566,-272.1213,5.416741e-11,-2.7307762e-13,2.256132,2.256132,2.256132,0.03235154,1.1590549,1.1590549,1.0,2.6145654,2.256132,0.0,0.15905492,0.102246,0.0,1.0,1.0
0.1514,0.5,0.0,50002.93,-72.4271,-2.6483755,-5.1054432e-08,0.5500056,0.5501796,-0.008947782,-0.009194972,0.9088411,-0.014785507,77.63275,225.9976,225.9976,83.008896,-82.85905,0.0,1.0,0.9029297,1.1424204,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539491,2.3285525,2.6773973,1.0,32.60781,-110.24056,54.004982,-280.0026,5.504089e-11,-2.6901796e-13,2.3285525,2.3285525,2.3285525,0.032091558,1.1589242,1.1589242,1.0,2.6773973,2.3285525,0.0,0.15892418,0.102446,0.0,1.0,1.0
0.1516,0.5,0.0,50002.95,-72.3076,-2.6483755,-5.1054432e-08,0.55000067,0.550173,-0.009190006,-0.009448608,0.90883607,-0.015185816,71.50236,211.51846,211.51846,83.008896,-77.193985,0.0,1.0,0.9029297,1.1426204,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539552,2.400964,2.740229,1.0,40.31983,-111.82219,74.90956,-286.428,5.558318e-11,-2.635271e-13,2.400964,2.400964,2.400964,0.031832516,1.158793,1.158793,1.0,2.740229,2.400964,0.0,0.15879296,0.102646,0.0,1.0,1.0
0.1518,0.5,0.0,50002.965,-72.18696,-2.6483755,-5.1054432e-08,0.54999566,0.5501663,-0.009431334,-0.009701285,0.9088309,-0.015584647,65.00294,195.94191,195.94191,83.008896,-71.13018,0.0,1.0,0.9029297,1.1428205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55396104,2.473366,2.8030608,1.0,47.822212,-112.82515,95.42279,-291.3647,5.5679968e-11,-2.5867578e-13,2.473366,2.473366,2.473366,0.031574395,1.1586612,1.1586612,1.0,2.8030608,2.473366,0.0,0.15866126,0.102846,0.0,1.0,1.0
0.152,0.5,0.0,50002.98,-72.065186,-2.6483755,-5.1054432e-08,0.5499905,0.5501595,-0.009671762,-0.009953044,0.9088256,-0.015981993,58.16823,179.3492,179.3492,83.008896,-64.69914,0.0,1.0,0.9029297,1.1430205,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55396664,2.5457587,2.8658926,1.0,55.076225,-113.24445,115.43823,-294.7874,5.5527454e-11,-2.5416805e-13,2.5457587,2.5457587,2.5457587,0.031317227,1.158529,1.158529,1.0,2.8658926,2.5457587,0.0,0.15852907,0.103046,0.0,1.0,1.0
0.1522,0.5,0.0,50002.996,-71.942276,-2.6483755,-5.1054432e-08,0.54998523,0.55015266,-0.009911287,-0.010203843,0.90882015,-0.016377851,51.03369,161.82681,161.82681,83.008896,-57.934242,0.0,1.0,0.9029297,1.1432204,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55397207,2.6181421,2.9287245,1.0,62.044445,-113.07814,134.85208,-296.6789,5.5369074e-11,-2.5054804e-13,2.6181421,2.6181421,2.6181421,0.031061005,1.1583964,1.1583964,1.0,2.9287245,2.6181421,0.0,0.15839642,0.103246,0.0,1.0,1.0
0.1524,0.5,0.0,50003.01,-71.81824,-2.6483755,-5.1054432e-08,0.5499799,0.5501456,-0.010149906,-0.010453689,0.9088146,-0.016772218,43.636326,143.46602,143.46602,83.008896,-50.870567,0.0,1.0,0.9029297,1.1434201,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539773,2.690516,2.9915564,1.0,68.69095,-112.32727,153.56372,-297.02975,5.5209275e-11,-2.4683044e-13,2.690516,2.690516,2.690516,0.03080572,1.1582633,1.1582633,1.0,2.9915564,2.690516,0.0,0.1582633,0.103446,0.0,1.0,1.0
0.1526,0.5,0.0,50003.027,-71.69309,-2.6483755,-5.1054432e-08,0.5499745,0.5501385,-0.010387618,-0.0107025765,0.9088089,-0.017165087,36.014454,124.362404,124.362404,83.008896,-43.54474,0.0,1.0,0.9029297,1.1436192,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539824,2.7628806,3.0543883,1.0,74.98149,-110.99595,171.47624,-295.83865,5.4879754e-11,-2.4261336e-13,2.7628806,2.7628806,2.7628806,0.030551378,1.1581297,1.1581297,1.0,3.0543883,2.7628806,0.0,0.15812972,0.103646,0.0,1.0,1.0
0.1528,0.5,0.0,50003.043,-71.566826,-2.6483755,-5.1054432e-08,0.54996896,0.55013126,-0.010624418,-0.010950515,0.9088031,-0.017556453,28.207544,104.61535,104.61535,83.008896,-35.994705,0.0,1.0,0.9029297,1.1438174,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539872,2.8352356,3.1172202,1.0,80.8837,-109.09124,188.49689,-293.11224,5.4244765e-11,-2.3845558e-13,2.8352356,2.8352356,2.8352356,0.030298002,1.1579957,1.1579957,1.0,3.1172202,2.8352356,0.0,0.15799567,0.103846,0.0,1.0,1.0
0.153,0.5,0.0,50003.06,-71.43945,-2.6483755,-5.1054432e-08,0.5499633,0.55012393,-0.010860304,-0.011197486,0.90879714,-0.017946312,20.255997,84.32752,84.32752,83.008896,-28.259552,0.0,1.0,0.9029297,1.1440145,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55399185,2.9075813,3.180052,1.0,86.3672,-106.62321,204.53764,-288.86517,5.330994e-11,-2.3456288e-13,2.9075813,2.9075813,2.9075813,0.030045565,1.1578612,1.1578612,1.0,3.180052,2.9075813,0.0,0.15786119,0.104046,0.0,1.0,1.0
0.1532,0.5,0.0,50003.074,-71.31099,-2.6483755,-5.1054432e-08,0.54995763,0.55011654,-0.011095274,-0.011443505,0.90879107,-0.01833466,12.200938,63.604347,63.604347,83.008896,-20.379303,0.0,1.0,0.9029297,1.14421,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5539963,2.9799175,3.242884,1.0,91.40385,-103.60478,219.51558,-283.11993,5.2160214e-11,-2.3119703e-13,2.9799175,2.9799175,2.9799175,0.029794116,1.1577263,1.1577263,1.0,3.242884,2.9799175,0.0,0.15772623,0.104246,0.0,1.0,1.0
0.1534,0.5,0.0,50003.09,-71.18143,-2.6483755,-5.1054432e-08,0.5499518,0.55010897,-0.011329325,-0.011688553,0.9087849,-0.018721493,4.0840034,42.553455,42.553455,83.008896,-12.39471,0.0,1.0,0.9029297,1.1444037,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540006,3.0522444,3.3057156,1.0,95.96776,-100.05176,233.35332,-275.90677,5.0894358e-11,-2.2731316e-13,3.0522444,3.0522444,3.0522444,0.029543608,1.1575909,1.1575909,1.0,3.3057156,3.0522444,0.0,0.15759085,0.104446,0.0,1.0,1.0
0.1536,0.5,0.0,50003.105,-71.05078,-2.6483755,-5.1054432e-08,0.5499459,0.5501014,-0.011562454,-0.01193264,0.9087786,-0.019106807,-4.052876,21.28412,21.28412,83.008896,-4.347039,0.0,1.0,0.9029297,1.1445955,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540047,3.1245615,3.3685474,1.0,100.035545,-95.98267,245.97948,-267.2636,4.944839e-11,-2.2194459e-13,3.1245615,3.1245615,3.1245615,0.029294055,1.157455,1.157455,1.0,3.3685474,3.1245615,0.0,0.15745501,0.104646,0.0,1.0,1.0
0.1538,0.5,0.0,50003.117,-70.91906,-2.6483755,-5.1054432e-08,0.54993993,0.55009365,-0.011794657,-0.012175748,0.9087722,-0.019490594,-12.167689,-0.09331039,-0.09331039,83.008896,3.722138,0.0,1.0,0.9029297,1.1447849,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540086,3.1968694,3.4313793,1.0,103.586395,-91.41871,257.32898,-257.23566,4.7736988e-11,-2.15976e-13,3.1968694,3.1968694,3.1968694,0.029045485,1.1573187,1.1573187,1.0,3.4313793,3.1968694,0.0,0.15731874,0.104846,0.0,1.0,1.0
0.154,0.5,0.0,50003.133,-70.786255,-2.6483755,-5.1054432e-08,0.54993385,0.55008584,-0.012025934,-0.012417877,0.9087657,-0.019872854,-20.218565,-21.467985,-21.467985,83.008896,11.771162,0.0,1.0,0.9029297,1.144972,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55401236,3.2691674,3.4942112,1.0,106.602165,-86.3836,267.34332,-245.87535,4.5865603e-11,-2.1099278e-13,3.2691674,3.2691674,3.2691674,0.028797897,1.1571821,1.1571821,1.0,3.4942112,3.2691674,0.0,0.15718204,0.105046,0.0,1.0,1.0
0.1542,0.5,0.0,50003.15,-70.6524,-2.6483755,-5.1054432e-08,0.5499277,0.550078,-0.0122562805,-0.012659035,0.908759,-0.020253582,-28.163982,-42.729126,-42.729126,83.008896,19.758503,0.0,1.0,0.9029297,1.1451563,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55401593,3.3414562,3.557043,1.0,109.06748,-80.903496,275.9711,-233.24199,4.3861578e-11,-2.0644205e-13,3.3414562,3.3414562,3.3414562,0.028551271,1.1570449,1.1570449,1.0,3.557043,3.3414562,0.0,0.1570449,0.105246,0.0,1.0,1.0
0.1544,0.5,0.0,50003.16,-70.51747,-2.6483755,-5.1054432e-08,0.5499215,0.55007,-0.012485696,-0.012899207,0.90875226,-0.02063277,-35.96299,-63.766594,-63.766594,83.008896,27.64297,0.0,1.0,0.9029297,1.1453376,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55401933,3.4137354,3.619875,1.0,110.969826,-75.00683,283.16803,-219.40143,4.163566e-11,-2.011455e-13,3.4137354,3.4137354,3.4137354,0.028305614,1.1569073,1.1569073,1.0,3.619875,3.4137354,0.0,0.15690735,0.105446,0.0,1.0,1.0
0.1546,0.5,0.0,50003.176,-70.38149,-2.6483755,-5.1054432e-08,0.5499152,0.5500619,-0.0127141755,-0.013138413,0.90874535,-0.02101042,-43.57542,-84.47147,-84.47147,83.008896,35.383923,0.0,1.0,0.9029297,1.1455159,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55402255,3.4860048,3.6827068,1.0,112.29958,-68.72416,288.89725,-204.42577,3.9205236e-11,-1.9649923e-13,3.4860048,3.4860048,3.4860048,0.028060937,1.1567694,1.1567694,1.0,3.6827068,3.4860048,0.0,0.15676938,0.105646,0.0,1.0,1.0
0.1548,0.5,0.0,50003.188,-70.24447,-2.6483755,-5.1054432e-08,0.54990876,0.5500538,-0.012941718,-0.013376635,0.9087384,-0.021386521,-50.962086,-104.73663,-104.73663,83.008896,42.94149,0.0,1.0,0.9029297,1.1456909,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55402553,3.5582647,3.7455387,1.0,113.0501,-62.08802,293.12955,-188.3929,3.6736017e-11,-1.9234531e-13,3.5582647,3.5582647,3.5582647,0.027817246,1.156631,1.156631,1.0,3.7455387,3.5582647,0.0,0.156631,0.105846,0.0,1.0,1.0
0.155,0.5,0.0,50003.203,-70.1064,-2.6483755,-5.1054432e-08,0.5499023,0.5500455,-0.01316832,-0.013613856,0.90873134,-0.021761075,-58.084984,-124.45727,-124.45727,83.008896,50.276764,0.0,1.0,0.9029297,1.1458623,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55402845,3.630515,3.8083706,1.0,113.217735,-55.132755,295.84348,-171.38622,3.440094e-11,-1.8863626e-13,3.630515,3.630515,3.630515,0.02757453,1.1564922,1.1564922,1.0,3.8083706,3.630515,0.0,0.15649219,0.106046,0.0,1.0,1.0
0.1552,0.5,0.0,50003.215,-69.9673,-2.6483755,-5.1054432e-08,0.54989576,0.5500372,-0.01339398,-0.013850099,0.9087241,-0.022134075,-64.90749,-143.53145,-143.53145,83.008896,57.352005,0.0,1.0,0.9029297,1.1460303,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55403113,3.702756,3.8712022,1.0,112.80182,-47.89432,297.0255,-153.49406,3.216225e-11,-1.8657267e-13,3.702756,3.702756,3.702756,0.027332796,1.156353,1.156353,1.0,3.8712022,3.702756,0.0,0.15635298,0.106246,0.0,1.0,1.0
0.1554,0.5,0.0,50003.23,-69.82717,-2.6483755,-5.1054432e-08,0.54988915,0.5500288,-0.0136186965,-0.014085356,0.90871686,-0.022505516,-71.39458,-161.86063,-161.86063,83.008896,64.13084,0.0,1.0,0.9029297,1.1461943,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540337,3.774987,3.934034,1.0,111.8047,-40.410126,296.66998,-134.80934,3.0087436e-11,-1.8292426e-13,3.774987,3.774987,3.774987,0.027092066,1.1562134,1.1562134,1.0,3.934034,3.774987,0.0,0.15621337,0.106446,0.0,1.0,1.0
0.1556,0.5,0.0,50003.242,-69.68602,-2.6483755,-5.1054432e-08,0.5498824,0.5500204,-0.013842464,-0.014319604,0.90870947,-0.022875397,-77.512924,-179.35022,-179.35022,83.008896,70.57842,0.0,1.0,0.9029297,1.1463546,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.554036,3.8472085,3.996866,1.0,110.23174,-32.71882,294.7792,-115.42899,2.8155738e-11,-1.7719657e-13,3.8472085,3.8472085,3.8472085,0.026852304,1.1560733,1.1560733,1.0,3.996866,3.8472085,0.0,0.15607336,0.106646,0.0,1.0,1.0
0.1558,0.5,0.0,50003.258,-69.54385,-2.6483755,-5.1054432e-08,0.5498756,0.5500118,-0.014065283,-0.014552874,0.90870196,-0.023243712,-83.23116,-195.90997,-195.90997,83.008896,76.66167,0.0,1.0,0.9029297,1.1465107,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540383,3.9194205,4.059698,1.0,108.09125,-24.860083,291.3635,-95.45352,2.6402472e-11,-1.7254515e-13,3.9194205,3.9194205,3.9194205,0.026613561,1.1559329,1.1559329,1.0,4.059698,3.9194205,0.0,0.15593296,0.106846,0.0,1.0,1.0
0.156,0.5,0.0,50003.27,-69.40068,-2.6483755,-5.1054432e-08,0.54986876,0.55000323,-0.014287151,-0.014785145,0.9086944,-0.023610458,-88.51998,-211.45453,-211.45453,83.008896,82.34935,0.0,1.0,0.9029297,1.1466627,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540403,3.9916227,4.12253,1.0,105.39444,-16.874456,286.44098,-74.98645,2.4863094e-11,-1.6803553e-13,3.9916227,3.9916227,3.9916227,0.026375797,1.1557921,1.1557921,1.0,4.12253,3.9916227,0.0,0.15579216,0.107046,0.0,1.0,1.0
0.1562,0.5,0.0,50003.28,-69.2565,-2.6483755,-5.1054432e-08,0.54986185,0.5499945,-0.014508065,-0.015016425,0.9086867,-0.023975631,-93.35231,-225.90382,-225.90382,83.008896,87.61233,0.0,1.0,0.9029297,1.1468103,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540422,4.063815,4.1853614,1.0,102.15541,-8.803099,280.0376,-54.13379,2.3562655e-11,-1.628411e-13,4.063815,4.063815,4.063815,0.026139027,1.155651,1.155651,1.0,4.1853614,4.063815,0.0,0.15565099,0.107246,0.0,1.0,1.0
0.1564,0.5,0.0,50003.293,-69.11132,-2.6483755,-5.1054432e-08,0.5498549,0.5499858,-0.014728022,-0.0152467,0.90867895,-0.024339229,-97.703445,-239.18347,-239.18347,83.008896,92.423645,0.0,1.0,0.9029297,1.1469536,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55404395,4.135998,4.2481933,1.0,98.39103,-0.6875852,272.18695,-33.003487,2.241747e-11,-1.5620076e-13,4.135998,4.135998,4.135998,0.025903266,1.1555095,1.1555095,1.0,4.2481933,4.135998,0.0,0.15550943,0.107446,0.0,1.0,1.0
0.1566,0.5,0.0,50003.305,-68.96516,-2.6483755,-5.1054432e-08,0.5498478,0.549977,-0.01494702,-0.015475971,0.9086711,-0.024701243,-101.55116,-251.22522,-251.22522,83.008896,96.75869,0.0,1.0,0.9029297,1.1470923,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55404556,4.208171,4.311025,1.0,94.12086,7.4303017,262.93008,-11.704866,2.1307942e-11,-1.5104155e-13,4.208171,4.208171,4.208171,0.025668502,1.1553675,1.1553675,1.0,4.311025,4.208171,0.0,0.1553675,0.107646,0.0,1.0,1.0
0.1568,0.5,0.0,50003.316,-68.818,-2.6483755,-5.1054432e-08,0.5498407,0.5499681,-0.015165058,-0.015704231,0.9086631,-0.025061676,-104.87585,-261.96722,-261.96722,83.008896,100.595314,0.0,1.0,0.9029297,1.1472266,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.554047,4.2803345,4.373857,1.0,89.36705,15.508794,252.31529,9.651928,2.0098001e-11,-1.466569e-13,4.2803345,4.2803345,4.2803345,0.025434738,1.1552252,1.1552252,1.0,4.373857,4.2803345,0.0,0.15522519,0.107846,0.0,1.0,1.0
0.157,0.5,0.0,50003.332,-68.66987,-2.6483755,-5.1054432e-08,0.5498335,0.5499592,-0.015382133,-0.015931506,0.90865505,-0.02542052,-107.66059,-271.35437,-271.35437,83.008896,103.91394,0.0,1.0,0.9029297,1.147356,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.55404824,4.352488,4.436689,1.0,84.15424,23.50635,240.39786,30.956518,1.8835685e-11,-1.4207155e-13,4.352488,4.352488,4.352488,0.025201969,1.1550825,1.1550825,1.0,4.436689,4.352488,0.0,0.15508251,0.108046,0.0,1.0,1.0
0.1572,0.5,0.0,50003.344,-68.52076,-2.6483755,-5.1054432e-08,0.5498262,0.5499502,-0.015598243,-0.01615777,0.90864694,-0.025777774,-109.89127,-279.33862,-279.33862,83.008896,106.697685,0.0,1.0,0.9029297,1.1474808,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540494,4.424632,4.499521,1.0,78.5094,31.381868,227.23978,52.098854,1.756492e-11,-1.3840493e-13,4.424632,4.424632,4.424632,0.024970228,1.1549395,1.1549395,1.0,4.499521,4.424632,0.0,0.15493947,0.108246,0.0,1.0,1.0
0.1574,0.5,0.0,50003.355,-68.37068,-2.6483755,-5.1054432e-08,0.5498189,0.5499411,-0.015813386,-0.016383016,0.9086387,-0.026133431,-111.55662,-285.87918,-285.87918,83.008896,108.93242,0.0,1.0,0.9029297,1.1476009,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540504,4.4967666,4.5623527,1.0,72.461716,39.0949,212.90941,72.96978,1.6317135e-11,-1.3438563e-13,4.4967666,4.4967666,4.4967666,0.024739468,1.1547961,1.1547961,1.0,4.5623527,4.4967666,0.0,0.15479608,0.108446,0.0,1.0,1.0
0.1576,0.5,0.0,50003.367,-68.21964,-2.6483755,-5.1054432e-08,0.54981154,0.54993194,-0.016027559,-0.016607245,0.90863043,-0.02648749,-112.64828,-290.94275,-290.94275,83.008896,110.60682,0.0,1.0,0.9029297,1.147716,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540512,4.568891,4.6251845,1.0,66.04242,46.605854,197.48114,93.4616,1.5098103e-11,-1.290537e-13,4.568891,4.568891,4.568891,0.024509734,1.1546524,1.1546524,1.0,4.6251845,4.568891,0.0,0.15465233,0.108646,0.0,1.0,1.0
0.1578,0.5,0.0,50003.375,-68.06765,-2.6483755,-5.1054432e-08,0.5498041,0.5499228,-0.01624076,-0.016830476,0.908622,-0.02683995,-113.16084,-294.50363,-294.50363,83.008896,111.71249,0.0,1.0,0.9029297,1.1478263,-1.0,1.0,79.34299,219.43462,1.0,1.0,0.5540519,4.6410055,4.6880164,1.0,59.28464,53.876205,181.035,113.468636,1.3857539e-11,-1.250267e-13,4.6410055,4.6410055,4.6410055,0.024281006,1.1545082,1.1545082,1.0,4.6880164,4.6410055,0.0,0.15450822,0.108846,0.0,1.0,1.0
