Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.295,1.0,0.0,100000.0,3.856755e-06,-50015.418,-14.175577,0.9980956,0.9980956,5.5198673e-10,-1.1196366e-08,1.0019081,5.540952e-10,102.168045,152.28696,152.28696,72.00659,-47.417847,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6948826,0.9998577,0.4840793,0.47545484,1.0,-204.25641,102.08836,-326.9663,174.67937,0.0,1.4538905e-14,0.4840793,0.4840793,0.4840793,0.039759986,1.0,1.0,1.0,0.47545484,0.4840793,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2948,1.0,0.0,100000.0,4.2861056e-06,-50015.418,-14.175577,0.9980956,0.9980956,6.0089717e-10,5.6299005e-09,1.0019081,6.0319244e-10,113.07209,170.17216,170.17216,72.00659,-52.982903,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6948864,0.9998577,0.5469112,0.5382867,1.0,-203.85046,90.77838,-327.1329,156.96072,0.0,1.5185757e-14,0.5469112,0.5469112,0.5469112,0.039759982,1.0,1.0,1.0,0.5382867,0.5469112,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2946,1.0,0.0,100000.0,4.5621114e-06,-50015.418,-14.175577,0.9980956,0.9980956,6.150119e-10,8.2666907e-10,1.0019081,6.173611e-10,123.529884,187.38579,187.38579,72.00659,-58.33886,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6948902,0.9998577,0.609743,0.60111856,1.0,-202.64001,79.11014,-326.00842,138.62263,0.0,1.5883011e-14,0.609743,0.609743,0.609743,0.039759964,1.0,1.0,1.0,0.60111856,0.609743,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2944,1.0,0.0,100000.0,4.9660803e-06,-50015.418,-14.175577,0.9980956,0.9980956,5.747702e-10,1.300247e-09,1.0019081,5.769657e-10,133.50017,203.8599,203.8599,72.00659,-63.464577,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.694894,0.9998578,0.6725749,0.6639504,1.0,-200.62985,67.12968,-323.59735,119.737465,0.0,1.6429315e-14,0.6725749,0.6725749,0.6725749,0.03975997,1.0,1.0,1.0,0.6639504,0.6725749,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2942,1.0,0.0,100000.0,5.239702e-06,-50015.418,-14.175577,0.9980956,0.9980956,5.487289e-10,4.111819e-09,1.0019081,5.5082494e-10,142.94359,219.52945,219.52945,72.00659,-68.339836,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69489783,0.9998578,0.7354067,0.72678226,1.0,-197.82788,54.88429,-319.9092,100.379745,0.0,1.686533e-14,0.7354067,0.7354067,0.7354067,0.039759975,1.0,1.0,1.0,0.72678226,0.7354067,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.294,1.0,0.0,100000.0,5.429984e-06,-50015.418,-14.175577,0.9980956,0.9980956,4.9782684e-10,1.1644431e-08,1.0019081,4.997284e-10,151.82288,234.33263,234.33263,72.00659,-72.94538,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69490165,0.9998578,0.7982386,0.7896141,1.0,-194.24518,42.4223,-314.9585,80.62588,0.0,1.7349588e-14,0.7982386,0.7982386,0.7982386,0.039759975,1.0,1.0,1.0,0.7896141,0.7982386,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2938,1.0,0.0,100000.0,5.3344515e-06,-50015.418,-14.175577,0.9980956,0.9980955,4.2385234e-10,-3.4407188e-09,1.0019081,4.2547135e-10,160.10298,248.211,248.211,72.00659,-77.26305,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6949055,0.9998577,0.8610704,0.85244596,1.0,-189.89587,29.792885,-308.7648,60.55381,0.0,1.7909094e-14,0.8610704,0.8610704,0.8610704,0.03975997,1.0,1.0,1.0,0.85244596,0.8610704,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2936,1.0,0.0,100000.0,5.1178886e-06,-50015.418,-14.175577,0.9980956,0.9980956,3.8191175e-10,1.3346802e-08,1.0019081,3.8337059e-10,167.75124,261.1098,261.1098,72.00659,-81.27579,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69490933,0.9998577,0.9239023,0.91527784,1.0,-184.79713,17.045895,-301.35257,40.242764,0.0,1.8452184e-14,0.9239023,0.9239023,0.9239023,0.03975997,1.0,1.0,1.0,0.91527784,0.9239023,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2934,1.0,0.0,100000.0,4.731004e-06,-50015.418,-14.175577,0.9980956,0.9980956,3.552309e-10,6.747074e-09,1.0019081,3.565878e-10,174.73746,272.97812,272.97812,72.00659,-84.96777,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69491315,0.9998577,0.98673415,0.97810966,1.0,-178.96909,4.2316303,-292.751,19.7729,0.0,1.9096393e-14,0.98673415,0.98673415,0.98673415,0.039759986,1.0,1.0,1.0,0.97810966,0.98673415,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2932,1.0,0.0,100000.0,4.461999e-06,-50015.418,-14.175577,0.9980956,0.9980956,3.6146536e-10,-2.3256279e-10,1.0019081,3.6284606e-10,181.03407,283.7691,283.7691,72.00659,-88.324425,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69491696,0.9998577,1.049566,1.0409415,1.0,-172.43474,-8.599333,-282.9941,-0.7749998,0.0,1.981738e-14,1.049566,1.049566,1.049566,0.039759986,1.0,1.0,1.0,1.0409415,1.049566,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.293,1.0,0.0,100000.0,3.863229e-06,-50015.418,-14.175577,0.9980956,0.9980956,4.0903694e-10,1.3066517e-08,1.0019081,4.105994e-10,186.61623,293.4402,293.4402,72.00659,-91.332504,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6949208,0.9998577,1.1123978,1.1037734,1.0,-165.21986,-21.396358,-272.12036,-21.31984,0.0,2.0474594e-14,1.1123978,1.1123978,1.1123978,0.039759986,1.0,1.0,1.0,1.1037734,1.1123978,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2928,1.0,0.0,100000.0,3.1394136e-06,-50015.418,-14.175577,0.9980956,0.9980956,4.3993345e-10,8.704e-09,1.0019081,4.416139e-10,191.46188,301.95322,301.95322,72.00659,-93.98013,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6949246,0.9998578,1.1752297,1.1666052,1.0,-157.35295,-34.108944,-260.17267,-41.78054,0.0,2.1068084e-14,1.1752297,1.1752297,1.1752297,0.039759964,1.0,1.0,1.0,1.1666052,1.1752297,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2926,1.0,0.0,100000.0,2.577152e-06,-50015.418,-14.175577,0.9980956,0.9980956,4.4559426e-10,2.4359756e-09,1.0019081,4.4729634e-10,195.55194,309.27454,309.27454,72.00659,-96.25687,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6949284,0.9998578,1.2380615,1.2294371,1.0,-148.86502,-46.686916,-247.1982,-62.07635,0.0,2.157516e-14,1.2380615,1.2380615,1.2380615,0.039759994,1.0,1.0,1.0,1.2294371,1.2380615,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2924,1.0,0.0,100000.0,1.8663868e-06,-50015.418,-14.175577,0.9980956,0.9980956,4.118425e-10,2.2157321e-08,1.0019081,4.1341566e-10,198.87024,315.37534,315.37534,72.00659,-98.153725,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.6949322,0.9998578,1.3008934,1.2922689,1.0,-139.7896,-59.080635,-233.24815,-82.127174,0.0,2.1895141e-14,1.3008934,1.3008934,1.3008934,0.03975999,1.0,1.0,1.0,1.2922689,1.3008934,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
-0.2922,1.0,0.0,100000.0,1.3005894e-06,-50015.418,-14.175577,0.9980956,0.9980955,3.5243158e-10,2.5484114e-08,1.0019081,3.5377778e-10,201.40369,320.23145,320.23145,72.00659,-99.66321,1.0,1.0,1.0019081,1.0,-1.0,1.0,144.06245,231.38075,1.0,-0.69493604,0.9998578,1.3637252,1.3551008,1.0,-130.16249,-71.24119,-218.37758,-101.85388,0.0,2.2636342e-14,1.3637252,1.3637252,1.3637252,0.03975997,1.0,1.0,1.0,1.3551008,1.3637252,-0.0,-5.564264e-09,0.0,0.0,1.0,1.0
