Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2976,0.5,0.0,50000.0,-2.1638618e-05,10112.809,10159.168,0.5012026,0.5012026,-5.6196847e-10,1.3119097e-08,0.9976006,-1.1185499e-09,15.498372,23.606623,23.606623,88.204865,11.820449,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08394151,0.5029558,0.07251762,0.07251762,1.0,-95.919304,80.42093,-293.22577,269.61917,-3.2678624e-10,3.192893e-14,0.07251762,0.07251762,0.07251762,0.039589066,1.0,1.0,-6.9879955e-09,0.0,-6.9879955e-09,2.9489397e-10,-3.4940612e-07,1.0,0.07251762,0.07251762,-0.0,-6.6250383e-09,0.0,0.0,1.0,1.0
-0.2974,0.5,0.0,50000.0,-2.1836278e-05,10112.809,10159.168,0.5012026,0.5012026,-6.0925986e-10,1.2914351e-08,0.9976006,-1.2126794e-09,21.860497,43.964363,43.964363,88.204865,3.999852,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08394631,0.50295573,0.13534947,0.13534947,1.0,-98.0836,76.22311,-301.56564,257.6013,-3.2137173e-10,3.156873e-14,0.13534947,0.13534947,0.13534947,0.03958906,1.0,1.0,-7.013014e-09,0.0,-7.013014e-09,1.3731041e-10,-3.5065685e-07,1.0,0.13534947,0.13534947,-0.0,-6.6614403e-09,0.0,0.0,1.0,1.0
-0.2972,0.5,0.0,50000.0,-2.1690323e-05,10112.809,10159.168,0.5012026,0.5012026,-6.5378214e-10,-5.0341153e-10,0.9976006,-1.3012971e-09,28.136349,64.1486,64.1486,88.204865,-3.836532,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08395111,0.50295573,0.19818133,0.19818133,1.0,-99.86082,71.72447,-308.71536,244.56677,-3.1601044e-10,3.12439e-14,0.19818133,0.19818133,0.19818133,0.039589055,1.0,1.0,-7.0372614e-09,0.0,-7.0372614e-09,-1.456749e-11,-3.5186906e-07,1.0,0.19818133,0.19818133,-0.0,-6.701029e-09,0.0,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,-2.1555441e-05,10112.809,10159.168,0.5012026,0.5012026,-6.952616e-10,-2.1307225e-09,0.9976006,-1.3838585e-09,34.30116,84.079666,84.079666,88.204865,-11.657778,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.083955914,0.50295573,0.26101318,0.26101318,1.0,-101.24393,66.94277,-314.64673,230.56706,-3.1065056e-10,3.0934846e-14,0.26101318,0.26101318,0.26101318,0.039589055,1.0,1.0,-7.0608714e-09,0.0,-7.0608714e-09,-1.616042e-10,-3.5304942e-07,1.0,0.26101318,0.26101318,-0.0,-6.743688e-09,0.0,0.0,1.0,1.0
-0.2968,0.5,0.0,50000.0,-2.128308e-05,10112.809,10159.168,0.5012026,0.5012026,-7.341056e-10,1.2328466e-08,0.9976006,-1.4611741e-09,40.330597,103.67891,103.67891,88.204865,-19.433018,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08396071,0.5029558,0.32384503,0.32384503,1.0,-102.22748,61.896877,-319.33633,215.65741,-3.0521227e-10,3.0581372e-14,0.32384503,0.32384503,0.32384503,0.039589055,1.0,1.0,-7.083903e-09,0.0,-7.083903e-09,-3.0419361e-10,-3.5420084e-07,1.0,0.32384503,0.32384503,-0.0,-6.7894663e-09,0.0,0.0,1.0,1.0
-0.2966,0.5,0.0,50000.0,-2.0855085e-05,10112.809,10159.168,0.5012026,0.5012026,-7.5368434e-10,-3.1850071e-09,0.9976006,-1.5001438e-09,46.20087,122.86899,122.86899,88.204865,-27.13157,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08396551,0.5029558,0.38667688,0.38667688,1.0,-102.80758,56.606705,-322.76562,199.89665,-2.995568e-10,3.015923e-14,0.38667688,0.38667688,0.38667688,0.03958906,1.0,1.0,-7.1063604e-09,0.0,-7.1063604e-09,-4.4238457e-10,-3.5532355e-07,1.0,0.38667688,0.38667688,-0.0,-6.838064e-09,0.0,0.0,1.0,1.0
-0.2964,0.5,0.0,50000.0,-2.0229712e-05,10112.809,10159.168,0.5012026,0.5012026,-7.634602e-10,-6.199655e-10,0.9976006,-1.5196019e-09,51.88881,141.57414,141.57414,88.204865,-34.72305,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08397031,0.50295573,0.44950873,0.44950873,1.0,-102.98194,51.093132,-324.92114,183.347,-2.9371366e-10,2.9741326e-14,0.44950873,0.44950873,0.44950873,0.039589055,1.0,1.0,-7.127844e-09,0.0,-7.127844e-09,-5.736957e-10,-3.563974e-07,1.0,0.44950873,0.44950873,-0.0,-6.8891683e-09,0.0,0.0,1.0,1.0
-0.2962,0.5,0.0,50000.0,-1.9584517e-05,10112.809,10159.168,0.5012026,0.5012026,-7.6012535e-10,-6.7329736e-10,0.9976006,-1.5129642e-09,57.371967,159.72058,159.72058,88.204865,-42.177486,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.083975114,0.50295573,0.5123406,0.5123406,1.0,-102.749886,45.37792,-325.79434,166.07376,-2.8775207e-10,2.9370837e-14,0.5123406,0.5123406,0.5123406,0.039589055,1.0,1.0,-7.1478197e-09,0.0,-7.1478197e-09,-6.9483763e-10,-3.5739575e-07,1.0,0.5123406,0.5123406,-0.0,-6.9426194e-09,0.0,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,-1.8994202e-05,10112.809,10159.168,0.5012026,0.5012026,-7.7526335e-10,-9.759625e-09,0.9976006,-1.543095e-09,62.628704,177.23668,177.23668,88.204865,-49.465473,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08397991,0.50295573,0.5751724,0.5751724,1.0,-102.11232,39.48362,-325.38177,148.14511,-2.817441e-10,2.8984302e-14,0.5751724,0.5751724,0.5751724,0.03958905,1.0,1.0,-7.1659105e-09,0.0,-7.1659105e-09,-8.0353385e-10,-3.5829981e-07,1.0,0.5751724,0.5751724,-0.0,-6.998275e-09,0.0,0.0,1.0,1.0
-0.2958,0.5,0.0,50000.0,-1.8213645e-05,10112.809,10159.168,0.5012026,0.5012026,-7.9606e-10,-3.1634766e-09,0.9976006,-1.584489e-09,67.638275,194.0533,194.0533,88.204865,-56.558247,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08398471,0.5029558,0.6380043,0.6380043,1.0,-101.07177,33.433495,-323.6851,129.63179,-2.757407e-10,2.8653752e-14,0.6380043,0.6380043,0.6380043,0.039589055,1.0,1.0,-7.1823782e-09,0.0,-7.1823782e-09,-9.01513e-10,-3.591229e-07,1.0,0.6380043,0.6380043,-0.0,-7.055954e-09,0.0,0.0,1.0,1.0
-0.2956,0.5,0.0,50000.0,-1.736124e-05,10112.809,10159.168,0.5012026,0.5012026,-8.246055e-10,-1.3999674e-08,0.9976006,-1.6413063e-09,72.380905,210.10408,210.10408,88.204865,-63.42781,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08398951,0.5029558,0.7008361,0.7008361,1.0,-99.63233,27.251425,-320.71097,110.60688,-2.6978092e-10,2.8134359e-14,0.7008361,0.7008361,0.7008361,0.039589047,1.0,1.0,-7.197908e-09,0.0,-7.197908e-09,-9.931045e-10,-3.5989922e-07,1.0,0.7008361,0.7008361,-0.0,-7.112444e-09,0.0,0.0,1.0,1.0
-0.2954,0.5,0.0,50000.0,-1.6447997e-05,10112.809,10159.168,0.5012026,0.5012026,-8.59587e-10,1.0701707e-09,0.9976006,-1.7109341e-09,76.83788,225.32567,225.32567,88.204865,-70.04706,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08399431,0.50295573,0.763668,0.763668,1.0,-97.79969,20.961805,-316.47113,91.145454,-2.6391445e-10,2.7476532e-14,0.763668,0.763668,0.763668,0.039589044,1.0,1.0,-7.212996e-09,0.0,-7.212996e-09,-1.0814336e-09,-3.6065356e-07,1.0,0.763668,0.763668,-0.0,-7.1661512e-09,0.0,0.0,1.0,1.0
-0.2952,0.5,0.0,50000.0,-1.5605885e-05,10112.809,10159.168,0.5012026,0.5012026,-8.972109e-10,6.261031e-09,0.9976006,-1.7858212e-09,80.991615,239.658,239.658,88.204865,-76.38986,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.083999105,0.50295573,0.8264998,0.8264999,1.0,-95.58108,14.589458,-310.98233,71.32431,-2.5811936e-10,2.6930894e-14,0.8264998,0.8264998,0.8264998,0.039589044,1.0,1.0,-7.228084e-09,0.0,-7.228084e-09,-1.1692713e-09,-3.61408e-07,1.0,0.8264999,0.8264998,-0.0,-7.220976e-09,0.0,0.0,1.0,1.0
-0.295,0.5,0.0,50000.0,-1.4872544e-05,10112.809,10159.168,0.5012026,0.5012026,-9.365765e-10,-6.5048775e-09,0.9976006,-1.864175e-09,84.825714,253.04453,253.04453,88.204865,-82.4312,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.0840039,0.50295573,0.8893317,0.8893317,1.0,-92.98525,8.159534,-304.2662,51.221687,-2.5232763e-10,2.661915e-14,0.8893317,0.8893317,0.8893317,0.039589044,1.0,1.0,-7.2435533e-09,0.0,-7.2435533e-09,-1.258992e-09,-3.621816e-07,1.0,0.8893317,0.8893317,-0.0,-7.2776842e-09,0.0,0.0,1.0,1.0
-0.2948,0.5,0.0,50000.0,-1.3986445e-05,10112.809,10159.168,0.5012026,0.5012026,-9.494789e-10,-5.495435e-09,0.9976006,-1.8898563e-09,88.32504,265.4324,265.43237,88.204865,-88.14722,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08400871,0.50295573,0.9521636,0.9521636,1.0,-90.02245,1.6974083,-296.3493,30.916916,-2.465834e-10,2.6467359e-14,0.9521636,0.9521636,0.9521636,0.039589047,1.0,1.0,-7.259471e-09,0.0,-7.259471e-09,-1.3509823e-09,-3.6297754e-07,1.0,0.9521636,0.9521636,-0.0,-7.3361326e-09,0.0,0.0,1.0,1.0
-0.2946,0.5,0.0,50000.0,-1.3052031e-05,10112.809,10159.168,0.5012026,0.5012026,-9.46829e-10,-1.5807196e-08,0.9976006,-1.8845816e-09,91.4758,276.7727,276.7727,88.204865,-93.51536,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08401351,0.50295573,1.0149955,1.0149955,1.0,-86.70438,-4.7714167,-287.26285,10.4901285,-2.408822e-10,2.6208516e-14,1.0149955,1.0149955,1.0149955,0.039589062,1.0,1.0,-7.2752493e-09,0.0,-7.2752493e-09,-1.4415511e-09,-3.6376633e-07,1.0,1.0149955,1.0149955,-0.0,-7.3953066e-09,0.0,0.0,1.0,1.0
-0.2944,0.5,0.0,50000.0,-1.2037085e-05,10112.809,10159.168,0.5012026,0.5012026,-9.2896707e-10,-1.1144463e-08,0.9976006,-1.849029e-09,94.26553,287.02075,287.02075,88.204865,-98.514435,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.084018305,0.50295573,1.0778272,1.0778272,1.0,-83.04412,-11.221411,-277.0427,-9.978059,-2.351327e-10,2.5782607e-14,1.0778272,1.0778272,1.0778272,0.039589055,1.0,1.0,-7.290087e-09,0.0,-7.290087e-09,-1.5257134e-09,-3.6450788e-07,1.0,1.0778272,1.0778272,-0.0,-7.450704e-09,0.0,0.0,1.0,1.0
-0.2942,0.5,0.0,50000.0,-1.0997459e-05,10112.809,10159.168,0.5012026,0.5012026,-9.0555524e-10,-1.0137092e-08,0.9976006,-1.8024299e-09,96.68325,296.13605,296.13605,88.204865,-103.12472,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.0840231,0.5029558,1.1406591,1.1406591,1.0,-79.05613,-17.62712,-265.72916,-30.406866,-2.2935262e-10,2.5546886e-14,1.1406591,1.1406591,1.1406591,0.03958905,1.0,1.0,-7.303223e-09,0.0,-7.303223e-09,-1.5987587e-09,-3.6516417e-07,1.0,1.1406591,1.1406591,-0.0,-7.501829e-09,0.0,0.0,1.0,1.0
-0.294,0.5,0.0,50000.0,-1.0024733e-05,10112.809,10159.168,0.5012026,0.5012026,-8.8026936e-10,-8.986071e-09,0.9976006,-1.7521005e-09,98.7194,304.0826,304.0826,88.204865,-107.328026,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08402791,0.50295573,1.203491,1.203491,1.0,-74.756134,-23.96326,-253.36694,-50.71567,-2.2358357e-10,2.5368887e-14,1.203491,1.203491,1.203491,0.03958905,1.0,1.0,-7.3142283e-09,0.0,-7.3142283e-09,-1.6581068e-09,-3.657139e-07,1.0,1.203491,1.203491,-0.0,-7.548927e-09,0.0,0.0,1.0,1.0
-0.2938,0.5,0.0,50000.0,-9.065888e-06,10112.809,10159.168,0.5012026,0.5012026,-8.7418917e-10,5.4148274e-12,0.9976006,-1.7399984e-09,100.365944,310.8291,310.8291,88.204865,-111.10776,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.08403271,0.50295573,1.2663229,1.2663229,1.0,-70.16112,-30.204832,-240.00479,-70.824326,-2.1784148e-10,2.5163646e-14,1.2663229,1.2663229,1.2663229,0.03958904,1.0,1.0,-7.323198e-09,0.0,-7.323198e-09,-1.7044394e-09,-3.6616194e-07,1.0,1.2663229,1.2663229,-0.0,-7.592056e-09,0.0,0.0,1.0,1.0
-0.2936,0.5,0.0,50000.0,-8.105887e-06,10112.809,10159.168,0.5012026,0.5012026,-8.7751195e-10,-8.663667e-09,0.9976006,-1.7466122e-09,101.616394,316.3489,316.3489,88.204865,-114.449005,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.084037505,0.50295573,1.3291546,1.3291547,1.0,-65.2892,-36.327198,-225.69545,-90.653465,-2.1213271e-10,2.5003552e-14,1.3291546,1.3291546,1.3291546,0.039589047,1.0,1.0,-7.330746e-09,0.0,-7.330746e-09,-1.7416697e-09,-3.6653907e-07,1.0,1.3291547,1.3291546,-0.0,-7.631412e-09,0.0,0.0,1.0,1.0
-0.2934,0.5,0.0,50000.0,-6.9252474e-06,10112.809,10159.168,0.5012026,0.5012026,-8.8196617e-10,-6.0192877e-09,0.9976006,-1.7554779e-09,102.46581,320.62024,320.62024,88.204865,-117.33858,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.0840423,0.50295573,1.3919865,1.3919865,1.0,-60.15962,-42.3062,-210.49539,-110.12484,-2.0652793e-10,2.4832287e-14,1.3919865,1.3919865,1.3919865,0.039589055,1.0,1.0,-7.3376856e-09,0.0,-7.3376856e-09,-1.7749233e-09,-3.6688598e-07,1.0,1.3919865,1.3919865,-0.0,-7.667039e-09,0.0,0.0,1.0,1.0
