Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.638,0.5,0.0,62860.164,9152.532,-1.484738,-3.262525e-08,0.5191279,0.5818799,0.00019768099,-0.09783918,0.9631536,0.00036676347,3.5060935,0.0,-22.861298,85.13257,-11.315202,0.0,0.0,0.0,1.6242114,1.0,0.0,85.1102,222.33302,1.0,0.5834726,0.58356065,3.2150924,3.3690217,0.0,101.899155,-105.40524,283.2158,-260.3545,-1.5145987e-11,4.556275e-13,3.2140965,3.2140965,3.3690217,-0.059606165,1.0000634,1.0000634,0.73636127,0.0,0.0,-0.15391192,36.818027,1.0,3.3690217,3.2150924,0.00099595,6.340414e-05,0.589031,1.0,1.0,1.0
0.6382,0.5,0.0,62851.6,9152.899,-1.484738,-3.262525e-08,0.51912594,0.5819066,0.00019657578,-0.09784364,0.9631573,0.00036471573,-4.0163646,0.0,-42.5208,85.13257,-3.7636797,0.0,0.0,0.0,1.6244115,1.0,0.0,85.1102,222.33302,1.0,0.5835095,0.5835882,3.2779307,3.4318535,0.0,105.65142,-101.635056,291.2644,-248.7436,-1.4000221e-11,4.491007e-13,3.2769327,3.2769327,3.4318535,-0.059611,1.0000635,1.0000635,0.7362207,0.0,0.0,-0.15390539,36.811,1.0,3.4318535,3.2779307,0.0009980259,6.35363e-05,0.589231,1.0,1.0,1.0
0.6384,0.5,0.0,62843.05,9153.267,-1.484738,-3.262525e-08,0.51912403,0.5819341,0.00019544088,-0.097849436,0.9631609,0.0003626128,-11.52345,0.0,-62.012257,85.13257,3.803149,0.0,0.0,0.0,1.6246115,1.0,0.0,85.1102,222.33302,1.0,0.58354753,0.5836164,3.340769,3.4946854,0.0,108.98711,-97.46365,298.16376,-236.1515,-1.2872372e-11,4.4305095e-13,3.3397691,3.3397691,3.4946854,-0.059617117,1.0000637,1.0000637,0.73608017,0.0,0.0,-0.15389885,36.803974,1.0,3.4946854,3.340769,0.0010001193,6.366957e-05,0.589431,1.0,1.0,1.0
0.6386,0.5,0.0,62834.52,9153.634,-1.484738,-3.262525e-08,0.5191221,0.58196217,0.00019427596,-0.09785655,0.9631643,0.00036045403,-18.985569,0.0,-81.258804,85.13257,11.355454,0.0,0.0,0.0,1.6248114,1.0,0.0,85.1102,222.33302,1.0,0.58358663,0.5836452,3.4036074,3.5575173,0.0,111.89304,-92.90747,303.88666,-222.62785,-1.1635676e-11,4.3770995e-13,3.4026053,3.4026053,3.5575173,-0.059624504,1.0000638,1.0000638,0.7359396,0.0,0.0,-0.15389234,36.796947,1.0,3.5575173,3.4036074,0.0010022172,6.380313e-05,0.589631,1.0,1.0,1.0
0.6388,0.5,0.0,62825.996,9154.002,-1.484738,-3.262525e-08,0.51912034,0.5819908,0.00019308078,-0.097864926,0.96316767,0.00035823902,-26.373304,0.0,-100.18456,85.13257,18.86346,0.0,0.0,0.0,1.6250114,1.0,0.0,85.1102,222.33302,1.0,0.5836267,0.58367467,3.4664457,3.6203492,0.0,114.357765,-87.98446,308.41058,-208.22603,-1.0183648e-11,4.327505e-13,3.4654415,3.4654415,3.6203492,-0.059633147,1.0000639,1.0000639,0.7357991,0.0,0.0,-0.15388586,36.78992,1.0,3.6203492,3.4664457,0.0010043063,6.3936124e-05,0.589831,1.0,1.0,1.0
0.639,0.5,0.0,62817.492,9154.37,-1.484738,-3.262525e-08,0.51911855,0.5820198,0.00019185517,-0.09787458,0.96317095,0.00035596747,-33.657528,0.0,-118.71489,85.13257,26.297567,0.0,0.0,0.0,1.6252115,1.0,0.0,85.1102,222.33302,1.0,0.5836676,0.58370453,3.529284,3.683181,0.0,116.37153,-82.714,311.7177,-193.00282,-8.58518e-12,4.2710627e-13,3.5282776,3.5282776,3.683181,-0.059642985,1.000064,1.000064,0.7356585,0.0,0.0,-0.15387943,36.78289,1.0,3.683181,3.529284,0.0010063734,6.4067724e-05,0.590031,1.0,1.0,1.0
0.6392,0.5,0.0,62809.0,9154.739,-1.484738,-3.262525e-08,0.5191168,0.58204925,0.00019059906,-0.09788545,0.96317416,0.00035363925,-40.809517,0.0,-136.77673,85.13257,33.62846,0.0,0.0,0.0,1.6254115,1.0,0.0,85.1102,222.33302,1.0,0.5837091,0.5837348,3.592122,3.746013,0.0,117.92638,-77.11686,313.795,-177.01826,-7.0580846e-12,4.219548e-13,3.5911136,3.5911136,3.746013,-0.059654023,1.0000643,1.0000643,0.735518,0.0,0.0,-0.15387309,36.775864,1.0,3.746013,3.592122,0.0010084052,6.419708e-05,0.590231,1.0,1.0,1.0
0.6394,0.5,0.0,62800.527,9155.109,-1.484738,-3.262525e-08,0.51911515,0.58207893,0.00018931246,-0.097897485,0.9631773,0.00035125436,-47.801075,0.0,-154.29889,85.13257,40.827232,0.0,0.0,0.0,1.6256114,1.0,0.0,85.1102,222.33302,1.0,0.58375126,0.5837653,3.6549602,3.8088448,0.0,119.01616,-71.21509,314.6343,-160.33543,-5.752473e-12,4.1751222e-13,3.6539497,3.6539497,3.8088448,-0.05966618,1.0000644,1.0000644,0.73537743,0.0,0.0,-0.15386681,36.768837,1.0,3.8088448,3.6549602,0.0010103886,6.4323336e-05,0.590431,1.0,1.0,1.0
0.6396,0.5,0.0,62792.062,9155.4795,-1.484738,-3.262525e-08,0.5191135,0.5821088,0.00018799545,-0.097910665,0.9631804,0.000348813,-54.60462,0.0,-171.21227,85.13257,47.865494,0.0,0.0,0.0,1.6258115,1.0,0.0,85.1102,222.33302,1.0,0.5837939,0.5837961,3.717798,3.8716767,0.0,119.63655,-65.03193,314.23233,-143.02008,-4.631216e-12,4.1384943e-13,3.7167857,3.7167857,3.8716767,-0.059679423,1.0000645,1.0000645,0.7352369,0.0,0.0,-0.15386064,36.761806,1.0,3.8716767,3.717798,0.0010123102,6.444566e-05,0.590631,1.0,1.0,1.0
0.6398,0.5,0.0,62783.617,9155.852,-1.484738,-3.262525e-08,0.5191118,0.5821388,0.00018664818,-0.09792494,0.96318346,0.00034631544,-61.193325,0.0,-187.45016,85.207466,54.715477,0.0,0.0,0.0,1.6260115,1.0,0.0,85.1102,222.47816,1.0,0.5838368,0.583827,3.7806356,3.9345083,0.0,119.78508,-58.591755,312.59067,-125.140495,-3.491379e-12,4.0940482e-13,3.7796216,3.7796216,3.9345083,-0.059693724,1.0000646,1.0000646,0.7350963,0.0,0.0,-0.1538546,36.75478,1.0,3.9345083,3.7806356,0.0010141566,6.456322e-05,0.590831,1.0,1.0,1.0
0.64,0.5,0.0,62775.184,9156.225,-1.484738,-3.262525e-08,0.5191102,0.5821688,0.00018527092,-0.097940244,0.96318656,0.0003437622,-67.54119,0.0,-202.9486,85.207466,61.35017,0.0,0.0,0.0,1.6262114,1.0,0.0,85.1102,222.47816,1.0,0.5838799,0.58385795,3.8434732,3.9973402,0.0,119.46113,-51.919933,309.71576,-106.76718,-2.418704e-12,4.0443246e-13,3.8424573,3.8424573,3.9973402,-0.05970902,1.0000647,1.0000647,0.73495567,0.0,0.0,-0.15384868,36.74775,1.0,3.9973402,3.8434732,0.0010159152,6.467517e-05,0.591031,1.0,1.0,1.0
0.6402,0.5,0.0,62766.766,9156.599,-1.484738,-3.262525e-08,0.51910853,0.5821988,0.000183864,-0.09795656,0.9631896,0.00034115388,-73.62318,0.0,-217.64641,85.207466,67.74339,0.0,0.0,0.0,1.6264114,1.0,0.0,85.1102,222.47816,1.0,0.5839231,0.5838888,3.9063108,4.060172,0.0,118.66594,-45.042763,305.619,-87.972595,-1.5580033e-12,3.995511e-13,3.9052932,3.9052932,4.060172,-0.059725273,1.0000647,1.0000647,0.73481506,0.0,0.0,-0.15384291,36.74072,1.0,4.060172,3.9063108,0.001017573,6.478071e-05,0.591231,1.0,1.0,1.0
0.6404,0.5,0.0,62758.363,9156.975,-1.484738,-3.262525e-08,0.5191069,0.58222866,0.0001824278,-0.0979738,0.96319264,0.0003384912,-79.41528,0.0,-231.48567,85.207466,73.86992,0.0,0.0,0.0,1.6266115,1.0,0.0,85.1102,222.47816,1.0,0.58396626,0.5839195,3.969148,4.123004,0.0,117.40262,-37.98734,300.3165,-68.83082,-9.999383e-13,3.9515006e-13,3.968129,3.968129,4.123004,-0.0597424,1.0000648,1.0000648,0.73467445,0.0,0.0,-0.1538373,36.73369,1.0,4.123004,3.969148,0.0010191174,6.487903e-05,0.591431,1.0,1.0,1.0
0.6406,0.5,0.0,62749.973,9157.352,-1.484738,-3.262525e-08,0.51910526,0.5822583,0.00018096283,-0.09799196,0.9631957,0.00033577508,-84.89464,0.0,-244.41182,85.207466,79.70557,0.0,0.0,0.0,1.6268115,1.0,0.0,85.1102,222.47816,1.0,0.58400923,0.5839501,4.0319853,4.185836,0.0,115.67612,-30.781479,293.82916,-49.417343,-5.091035e-13,3.906324e-13,4.0309644,4.0309644,4.185836,-0.059760395,1.000065,1.000065,0.7345338,0.0,0.0,-0.15383187,36.726654,1.0,4.185836,4.0319853,0.0010205361,6.496934e-05,0.591631,1.0,1.0,1.0
0.6408,0.5,0.0,62741.598,9157.73,-1.484738,-3.262525e-08,0.5191036,0.5822876,0.00017946961,-0.09801091,0.9631988,0.00033300658,-90.03962,0.0,-256.37387,85.207466,85.2273,0.0,0.0,0.0,1.6270114,1.0,0.0,85.1102,222.47816,1.0,0.5840519,0.5839803,4.094822,4.2486677,0.0,113.4932,-23.453585,286.18256,-29.8087,1.0204583e-13,3.8427155e-13,4.0938,4.0938,4.2486677,-0.059779167,1.0000651,1.0000651,0.7343931,0.0,0.0,-0.15382662,36.71962,1.0,4.2486677,4.094822,0.0010218169,6.505088e-05,0.591831,1.0,1.0,1.0
0.641,0.5,0.0,62733.234,9158.11,-1.484738,-3.262525e-08,0.5191019,0.58231664,0.0001779488,-0.09803064,0.96320194,0.00033018686,-94.82991,0.0,-267.32462,85.207466,90.41332,0.0,0.0,0.0,1.6272115,1.0,0.0,85.1102,222.47816,1.0,0.5840942,0.5840102,4.1576586,4.3114996,0.0,110.86245,-16.032545,277.40683,-10.0822115,7.3368286e-13,3.7828093e-13,4.1566358,4.1566358,4.3114996,-0.05979865,1.0000651,1.0000651,0.7342524,0.0,0.0,-0.15382159,36.712585,1.0,4.3114996,4.1576586,0.0010229481,6.51229e-05,0.592031,1.0,1.0,1.0
0.6412,0.5,0.0,62724.89,9158.493,-1.484738,-3.262525e-08,0.5191002,0.5823452,0.00017640111,-0.098051086,0.9632051,0.00032731725,-99.24658,0.0,-277.22092,85.207466,95.24316,0.0,0.0,0.0,1.6274115,1.0,0.0,85.1102,222.47816,1.0,0.584136,0.5840396,4.220495,4.3743315,0.0,107.794205,-8.547622,267.53656,9.684348,1.5074313e-12,3.7358097e-13,4.219471,4.219471,4.3743315,-0.059818815,1.0000652,1.0000652,0.73411167,0.0,0.0,-0.15381676,36.705547,1.0,4.3743315,4.220495,0.0010239185,6.518467e-05,0.592231,1.0,1.0,1.0
0.6414,0.5,0.0,62716.56,9158.877,-1.484738,-3.262525e-08,0.51909846,0.5823732,0.00017482728,-0.098072164,0.9632083,0.00032439915,-103.272194,0.0,-286.0237,85.207466,99.697716,0.0,0.0,0.0,1.6276115,1.0,0.0,85.1102,222.47816,1.0,0.58417714,0.58406854,4.2833314,4.4371634,0.0,104.30052,-1.0283315,256.61066,29.413038,2.3544296e-12,3.6946263e-13,4.2823067,4.2823067,4.4371634,-0.05983956,1.0000652,1.0000652,0.7339709,0.0,0.0,-0.15381217,36.69851,1.0,4.4371634,4.2833314,0.001024717,6.5235516e-05,0.592431,1.0,1.0,1.0
0.6416,0.5,0.0,62708.24,9159.263,-1.484738,-3.262525e-08,0.5190967,0.5824006,0.00017322815,-0.098093845,0.96321166,0.0003214341,-106.89082,0.0,-293.69824,85.207466,103.7594,0.0,0.0,0.0,1.6278114,1.0,0.0,85.1102,222.47816,1.0,0.58421755,0.58409685,4.346167,4.499995,0.0,100.39515,6.4956694,244.67216,49.026066,3.2300612e-12,3.6536524e-13,4.345142,4.345142,4.499995,-0.059860848,1.0000653,1.0000653,0.73383003,0.0,0.0,-0.15380782,36.691467,1.0,4.499995,4.346167,0.0010253333,6.527475e-05,0.592631,1.0,1.0,1.0
0.6418,0.5,0.0,62699.934,9159.65,-1.484738,-3.262525e-08,0.5190948,0.58242744,0.00017160461,-0.09811602,0.96321505,0.00031842382,-110.088165,0.0,-300.21423,85.207466,107.41216,0.0,0.0,0.0,1.6280115,1.0,0.0,85.1102,222.47816,1.0,0.58425707,0.5841245,4.409003,4.562827,0.0,96.09346,13.994701,231.76813,68.4461,4.1722676e-12,3.6172305e-13,4.407977,4.407977,4.562827,-0.059882615,1.0000653,1.0000653,0.7336892,0.0,0.0,-0.15380372,36.684425,1.0,4.562827,4.409003,0.0010257573,6.5301734e-05,0.592831,1.0,1.0,1.0
0.642,0.5,0.0,62691.645,9160.041,-1.484738,-3.262525e-08,0.5190929,0.58245355,0.00016995765,-0.09813865,0.96321857,0.00031537004,-112.85157,0.0,-305.54596,85.207466,110.64155,0.0,0.0,0.0,1.6282115,1.0,0.0,85.1102,222.47816,1.0,0.5842957,0.5841514,4.471838,4.625659,0.0,91.41239,21.43918,217.94942,87.596535,5.2179723e-12,3.559467e-13,4.4708123,4.4708123,4.625659,-0.059904795,1.0000653,1.0000653,0.73354834,0.0,0.0,-0.15379988,36.67738,1.0,4.625659,4.471838,0.0010259793,6.531587e-05,0.593031,1.0,1.0,1.0
0.6422,0.5,0.0,62683.367,9160.433,-1.484738,-3.262525e-08,0.519091,0.5824788,0.00016828827,-0.09816165,0.96322215,0.0003122747,-115.1701,0.0,-309.67236,85.207466,113.43479,0.0,0.0,0.0,1.6284114,1.0,0.0,85.1102,222.47816,1.0,0.5843332,0.58417755,4.534673,4.688491,0.0,86.37037,28.799732,203.27048,106.40187,6.2414657e-12,3.48115e-13,4.533647,4.533647,4.688491,-0.059927303,1.0000653,1.0000653,0.73340744,0.0,0.0,-0.15379632,36.670334,1.0,4.688491,4.534673,0.0010259905,6.5316584e-05,0.593231,1.0,1.0,1.0
0.6424,0.5,0.0,62675.105,9160.827,-1.484738,-3.262525e-08,0.519089,0.5825033,0.00016659753,-0.09818497,0.9632259,0.00030913975,-117.03456,0.0,-312.57712,85.207466,115.78083,0.0,0.0,0.0,1.6286114,1.0,0.0,85.1102,222.47816,1.0,0.5843696,0.58420277,4.597508,4.7513227,0.0,80.98725,36.04731,187.78918,124.78793,6.8779695e-12,3.401608e-13,4.5964823,4.5964823,4.7513227,-0.059950076,1.0000653,1.0000653,0.7332665,0.0,0.0,-0.15379304,36.66329,1.0,4.7513227,4.597508,0.0010257824,6.5303335e-05,0.593431,1.0,1.0,1.0
0.6426,0.5,0.0,62666.855,9161.224,-1.484738,-3.262525e-08,0.5190869,0.58252686,0.00016488656,-0.09820853,0.9632297,0.0003059673,-118.43756,0.0,-314.24872,85.207466,117.670364,0.0,0.0,0.0,1.6288115,1.0,0.0,85.1102,222.47816,1.0,0.58440477,0.58422714,4.6603427,4.814154,0.0,75.284256,43.153305,171.56654,142.68219,7.168753e-12,3.339817e-13,4.659317,4.659317,4.814154,-0.059973072,1.0000653,1.0000653,0.73312545,0.0,0.0,-0.15379004,36.656235,1.0,4.814154,4.6603427,0.001025347,6.527562e-05,0.593631,1.0,1.0,1.0
0.6428,0.5,0.0,62658.62,9161.622,-1.484738,-3.262525e-08,0.5190848,0.5825495,0.00016315651,-0.09823228,0.96323365,0.0003027595,-119.37352,0.0,-314.68057,85.207466,119.09591,0.0,0.0,0.0,1.6290115,1.0,0.0,85.1102,222.47816,1.0,0.5844386,0.5842505,4.723177,4.876986,0.0,69.283844,50.089672,154.6665,160.01407,7.290909e-12,3.2948937e-13,4.722152,4.722152,4.876986,-0.059996173,1.0000652,1.0000652,0.73298436,0.0,0.0,-0.15378736,36.649185,1.0,4.876986,4.723177,0.0010246773,6.523298e-05,0.593831,1.0,1.0,1.0
0.643,0.5,0.0,62650.4,9162.023,-1.484738,-3.262525e-08,0.5190826,0.58257115,0.00016140859,-0.098256126,0.96323776,0.00029951855,-119.8387,0.0,-313.87085,85.207466,120.05179,0.0,0.0,0.0,1.6292114,1.0,0.0,85.1102,222.47816,1.0,0.5844711,0.5842729,4.7860107,4.939818,0.0,63.00968,56.829018,137.15567,176.71518,7.4842224e-12,3.2532416e-13,4.784987,4.784987,4.939818,-0.060019378,1.0000652,1.0000652,0.7328433,0.0,0.0,-0.15378498,36.642128,1.0,4.939818,4.7860107,0.0010237665,6.5175e-05,0.594031,1.0,1.0,1.0
0.6432,0.5,0.0,62642.188,9162.426,-1.484738,-3.262525e-08,0.5190803,0.5825918,0.00015964409,-0.09828001,0.96324205,0.00029624684,-119.83122,0.0,-311.82275,85.207466,120.5342,0.0,0.0,0.0,1.6294115,1.0,0.0,85.1102,222.47816,1.0,0.5845021,0.5842942,4.848844,5.00265,0.0,56.486492,63.34473,119.10311,192.71964,7.625399e-12,3.2082334e-13,4.8478217,4.8478217,5.00265,-0.060042582,1.0000651,1.0000651,0.73270214,0.0,0.0,-0.1537829,36.63507,1.0,5.00265,4.848844,0.0010226085,6.510128e-05,0.594231,1.0,1.0,1.0
0.6434,0.5,0.0,62633.992,9162.831,-1.484738,-3.262525e-08,0.5190779,0.5826113,0.00015786426,-0.09830387,0.96324646,0.00029294673,-119.351074,0.0,-308.54425,85.207466,120.54119,0.0,0.0,0.0,1.6296115,1.0,0.0,85.1102,222.47816,1.0,0.58453155,0.58431435,4.9116774,5.0654817,0.0,49.74,69.61108,100.57996,207.96428,7.643161e-12,3.164591e-13,4.9106565,4.9106565,5.0654817,-0.06006573,1.000065,1.000065,0.73256093,0.0,0.0,-0.15378115,36.62801,1.0,5.0654817,4.9116774,0.0010211981,6.501149e-05,0.594431,1.0,1.0,1.0
0.6436,0.5,0.0,62625.81,9163.239,-1.484738,-3.262525e-08,0.51907545,0.5826297,0.00015607038,-0.09832764,0.963251,0.00028962063,-118.400116,0.0,-304.04825,85.207466,120.07269,0.0,0.0,0.0,1.6298114,1.0,0.0,85.1102,222.47816,1.0,0.5845594,0.5843334,4.97451,5.1283135,0.0,42.79681,75.6033,81.65929,222.38895,7.6782105e-12,3.1203897e-13,4.9734907,4.9734907,5.1283135,-0.060088743,1.0000648,1.0000648,0.73241967,0.0,0.0,-0.15377972,36.62095,1.0,5.1283135,4.97451,0.0010195305,6.4905325e-05,0.594631,1.0,1.0,1.0
0.6438,0.5,0.0,62617.64,9163.648,-1.484738,-3.262525e-08,0.5190729,0.58264697,0.00015426388,-0.09835124,0.96325576,0.00028627107,-116.98204,0.0,-298.3524,85.207466,119.130516,0.0,0.0,0.0,1.6300114,1.0,0.0,85.1102,222.47816,1.0,0.5845856,0.5843513,5.037343,5.1911454,0.0,35.68431,81.29773,62.415672,235.9367,7.817872e-12,3.0768793e-13,5.0363255,5.0363255,5.1911454,-0.06011157,1.0000647,1.0000647,0.7322784,0.0,0.0,-0.15377861,36.613884,1.0,5.1911454,5.037343,0.0010176016,6.478253e-05,0.594831,1.0,1.0,1.0
0.644,0.5,0.0,62609.48,9164.06,-1.484738,-3.262525e-08,0.51907027,0.58266306,0.00015244605,-0.098374635,0.96326065,0.00028290058,-115.10242,0.0,-291.4791,85.207466,117.718346,0.0,0.0,0.0,1.6302115,1.0,0.0,85.1102,222.47816,1.0,0.58461004,0.58436793,5.1001754,5.2539773,0.0,28.43056,86.67186,42.925014,248.55408,8.054118e-12,3.0348648e-13,5.0991597,5.0991597,5.2539773,-0.06013414,1.0000646,1.0000646,0.732137,0.0,0.0,-0.15377784,36.606815,1.0,5.2539773,5.1001754,0.0010154081,6.464289e-05,0.595031,1.0,1.0,1.0
0.6442,0.5,0.0,62601.336,9164.474,-1.484738,-3.262525e-08,0.5190675,0.5826779,0.00015061832,-0.09839772,0.9632657,0.00027951173,-112.76862,0.0,-283.45538,85.207466,115.841705,0.0,0.0,0.0,1.6304115,1.0,0.0,85.1102,222.47816,1.0,0.5846328,0.5843833,5.1630073,5.316809,0.0,21.064178,91.704445,23.264177,260.19122,8.375497e-12,2.9997638e-13,5.161994,5.161994,5.316809,-0.06015641,1.0000645,1.0000645,0.73199564,0.0,0.0,-0.15377739,36.599747,1.0,5.316809,5.1630073,0.0010129474,6.448624e-05,0.595231,1.0,1.0,1.0
0.6444,0.5,0.0,62593.203,9164.89,-1.484738,-3.262525e-08,0.5190647,0.58269155,0.00014878208,-0.09842046,0.96327096,0.00027610714,-109.98983,0.0,-274.3129,85.207466,113.50797,0.0,0.0,0.0,1.6306114,1.0,0.0,85.1102,222.47816,1.0,0.58465374,0.5843975,5.2258387,5.379641,0.0,13.614238,96.375595,3.5107112,270.8022,8.811679e-12,2.9569907e-13,5.2248282,5.2248282,5.379641,-0.060178295,1.0000643,1.0000643,0.73185414,0.0,0.0,-0.15377729,36.592674,1.0,5.379641,5.2258387,0.0010102176,6.431245e-05,0.595431,1.0,1.0,1.0
0.6446,0.5,0.0,62585.082,9165.308,-1.484738,-3.262525e-08,0.51906174,0.58270395,0.00014693876,-0.0984428,0.9632764,0.00027268942,-106.77697,0.0,-264.0876,85.207466,110.72632,0.0,0.0,0.0,1.6308115,1.0,0.0,85.1102,222.47816,1.0,0.5846728,0.58441037,5.28867,5.442473,0.0,6.11014,100.66683,-16.257465,280.34503,9.100597e-12,2.9000167e-13,5.2876625,5.2876625,5.442473,-0.060199756,1.0000641,1.0000641,0.73171264,0.0,0.0,-0.15377751,36.585598,1.0,5.442473,5.28867,0.0010072173,6.412144e-05,0.595631,1.0,1.0,1.0
0.6448,0.5,0.0,62576.977,9165.728,-1.484738,-3.262525e-08,0.51905876,0.5827151,0.00014508978,-0.09846465,0.96328205,0.0002692612,-103.14269,0.0,-252.81972,85.207466,107.50769,0.0,0.0,0.0,1.6310115,1.0,0.0,85.1102,222.47816,1.0,0.58469003,0.58442193,5.351501,5.505305,0.0,-1.4184923,104.56119,-35.962368,288.7821,9.243407e-12,2.8344606e-13,5.350497,5.350497,5.505305,-0.060220726,1.0000639,1.0000639,0.7315711,0.0,0.0,-0.15377808,36.578518,1.0,5.505305,5.351501,0.001003946,6.391318e-05,0.595831,1.0,1.0,1.0
0.645,0.5,0.0,62568.88,9166.149,-1.484738,-3.262525e-08,0.5190556,0.5827249,0.00014323655,-0.09848599,0.96328783,0.00026582513,-99.10131,0.0,-240.55373,85.207466,103.86477,0.0,0.0,0.0,1.6312114,1.0,0.0,85.1102,222.47816,1.0,0.58470535,0.5844322,5.4143314,5.5681367,0.0,-8.9419365,108.04325,-55.526253,296.08,9.507358e-12,2.7640393e-13,5.413331,5.413331,5.5681367,-0.06024115,1.0000637,1.0000637,0.73142946,0.0,0.0,-0.15377897,36.571438,1.0,5.5681367,5.4143314,0.0010004037,6.368768e-05,0.596031,1.0,1.0,1.0
0.6452,0.5,0.0,62560.793,9166.573,-1.484738,-3.262525e-08,0.5190524,0.5827335,0.00014138053,-0.098506756,0.96329385,0.0002623839,-94.668755,0.0,-227.3379,85.207466,99.8119,0.0,0.0,0.0,1.6314114,1.0,0.0,85.1102,222.47816,1.0,0.58471876,0.5844411,5.477162,5.6309686,0.0,-16.430485,111.09924,-74.87192,302.20984,9.9860085e-12,2.706907e-13,5.4761653,5.4761653,5.6309686,-0.060261,1.0000634,1.0000634,0.7312878,0.0,0.0,-0.15378019,36.564354,1.0,5.6309686,5.477162,0.0009965913,6.3444975e-05,0.596231,1.0,1.0,1.0
0.6454,0.5,0.0,62552.72,9166.998,-1.484738,-3.262525e-08,0.51904905,0.58274084,0.00013952311,-0.09852688,0.96330005,0.0002589401,-89.86249,0.0,-213.22437,85.207466,95.36506,0.0,0.0,0.0,1.6316115,1.0,0.0,85.1102,222.47816,1.0,0.5847303,0.58444875,5.539992,5.6938004,0.0,-23.854568,113.717064,-93.92303,307.1474,1.05033066e-11,2.6567157e-13,5.538999,5.538999,5.6938004,-0.06028019,1.0000632,1.0000632,0.7311461,0.0,0.0,-0.15378176,36.55727,1.0,5.6938004,5.539992,0.0009925104,6.318517e-05,0.596431,1.0,1.0,1.0
0.6456,0.5,0.0,62544.66,9167.426,-1.484738,-3.262525e-08,0.5190456,0.58274686,0.00013766572,-0.09854634,0.9633064,0.00025549636,-84.70147,0.0,-198.26872,85.207466,90.54176,0.0,0.0,0.0,1.6318115,1.0,0.0,85.1102,222.47816,1.0,0.5847399,0.5844551,5.6028214,5.7566323,0.0,-31.184866,115.88634,-112.60439,310.8731,1.0942766e-11,2.614867e-13,5.601833,5.601833,5.7566323,-0.0602987,1.000063,1.000063,0.7310043,0.0,0.0,-0.15378363,36.55018,1.0,5.7566323,5.6028214,0.0009881629,6.29084e-05,0.596631,1.0,1.0,1.0
0.6458,0.5,0.0,62536.61,9167.854,-1.484738,-3.262525e-08,0.5190421,0.58275163,0.00013580975,-0.09856508,0.963313,0.00025205527,-79.206055,0.0,-182.52992,85.207466,85.36105,0.0,0.0,0.0,1.6320114,1.0,0.0,85.1102,222.47816,1.0,0.5847476,0.5844601,5.6656504,5.819464,0.0,-38.39242,117.59847,-130.84227,313.3722,1.1267611e-11,2.584772e-13,5.664667,5.664667,5.819464,-0.060316484,1.0000626,1.0000626,0.73086244,0.0,0.0,-0.15378584,36.543087,1.0,5.819464,5.6656504,0.0009835518,6.2614854e-05,0.596831,1.0,1.0,1.0
