Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.2502,1.0,0.0,28891.01,175.1509,-1.5812486,5.6547268e-08,0.98991954,0.035506584,0.002508614,0.1374876,1.0101767,0.0025599485,14.036288,0.0,294.12305,15.835347,-12.900642,0.0,0.0,0.0,0.92095333,1.0,0.0,17.13777,229.67747,1.0,-0.05211499,0.03346756,1.3620311,1.3872969,0.0,21.814213,-35.850502,-199.57379,-94.54926,-4.0666807e-11,6.141717e-14,1.3620311,1.3620311,1.3872969,0.17381051,1.0001534,1.0001534,1.0,1.3872969,1.3620311,0.0,0.00015346646,0.0,1.0,1.0,1.0
0.2504,1.0,0.0,28859.824,157.37172,-1.5812486,5.6547268e-08,0.9910632,0.044221032,0.0025417926,0.13960934,1.0090108,0.002587823,13.769989,0.0,295.6205,15.835347,-13.06499,0.0,0.0,0.0,0.92095107,1.0,0.0,17.13777,229.67747,1.0,-0.04047573,0.04238067,1.4249911,1.4501288,0.0,22.757349,-36.52734,-184.10085,-111.51968,-4.0536595e-11,6.0974636e-14,1.4249911,1.4249911,1.4501288,0.17570423,1.0001774,1.0001774,1.0,1.4501288,1.4249911,0.0,0.00017737462,0.0,1.0,1.0,1.0
0.2506,1.0,0.0,28829.787,139.40309,-1.5812486,5.6547268e-08,0.9922585,0.053120017,0.0025693374,0.14120595,1.0077952,0.002609568,13.465928,0.0,296.03412,15.835347,-13.184919,0.0,0.0,0.0,0.92094886,1.0,0.0,17.13777,229.67747,1.0,-0.028336708,0.051491443,1.4879481,1.5129606,0.0,23.711052,-37.17698,-168.14494,-127.889175,-4.045647e-11,6.056891e-14,1.4879481,1.4879481,1.5129606,0.17708585,1.0002021,1.0002021,1.0,1.5129606,1.4879481,0.0,0.0002020189,0.0,1.0,1.0,1.0
0.2508,1.0,0.0,28800.918,121.31347,-1.5812486,5.6547268e-08,0.9935012,0.062169977,0.0025910283,0.14227289,1.0065345,0.002625019,13.123863,0.0,295.3846,15.835347,-13.259409,0.0,0.0,0.0,0.9209468,1.0,0.0,17.13777,229.67747,1.0,-0.015744083,0.060765512,1.5509017,1.5757924,0.0,24.675844,-37.79971,-151.7641,-143.6205,-4.035948e-11,6.026024e-14,1.5509017,1.5509017,1.5757924,0.17795159,1.0002273,1.0002273,1.0,1.5757924,1.5509017,0.0,0.00022729416,0.0,1.0,1.0,1.0
0.251,1.0,0.0,28773.229,103.17129,-1.5812486,5.6547268e-08,0.994787,0.071336865,0.0026066608,0.14280759,1.0052334,0.002634034,12.743184,0.0,293.69446,15.835347,-13.287225,0.0,0.0,0.0,0.9209447,1.0,0.0,17.13777,229.67747,1.0,-0.0027456123,0.070167966,1.6138514,1.6386243,0.0,25.652302,-38.39549,-135.01453,-158.67993,-4.0201353e-11,6.000367e-14,1.6138514,1.6138514,1.6386243,0.17829959,1.0002531,1.0002531,1.0,1.6386243,1.6138514,0.0,0.00025309323,0.0,1.0,1.0,1.0
0.2512,1.0,0.0,28746.723,85.04476,-1.5812486,5.6547268e-08,0.9961112,0.080586284,0.002616046,0.14280944,1.0038971,0.0026364936,12.322941,0.0,290.9875,15.835347,-13.266938,0.0,0.0,0.0,0.92094266,1.0,0.0,17.13777,229.67747,1.0,0.010609535,0.07966353,1.676797,1.7014562,0.0,26.640982,-38.963924,-117.95055,-173.03696,-4.009267e-11,5.963185e-14,1.676797,1.676797,1.7014562,0.17812993,1.0002793,1.0002793,1.0,1.7014562,1.676797,0.0,0.00027930722,0.0,1.0,1.0,1.0
0.2514,1.0,0.0,28721.406,67.00159,-1.5812486,5.6547268e-08,0.99746925,0.08988362,0.0026190125,0.1422799,1.0025302,0.002632301,11.861878,0.0,287.28842,15.835347,-13.196948,0.0,0.0,0.0,0.92094064,1.0,0.0,17.13777,229.67747,1.0,0.02427096,0.08921667,1.7397381,1.7642881,0.0,27.642355,-39.504234,-100.62452,-186.6639,-4.0149124e-11,5.920754e-14,1.7397381,1.7397381,1.7642881,0.17744464,1.0003058,1.0003058,1.0,1.7642881,1.7397381,0.0,0.00030582582,0.0,1.0,1.0,1.0
0.2516,1.0,0.0,28697.277,49.10866,-1.5812486,5.6547268e-08,0.9988562,0.099194214,0.002615408,0.14122234,1.0011382,0.0026213834,11.358489,0.0,282.62265,15.835347,-13.075513,0.0,0.0,0.0,0.92093873,1.0,0.0,17.13777,229.67747,1.0,0.03818722,0.098791726,1.8026743,1.8271198,0.0,28.656729,-40.015217,-83.08695,-199.53569,-4.0298896e-11,5.8953513e-14,1.8026743,1.8026743,1.8271198,0.1762477,1.0003326,1.0003326,1.0,1.8271198,1.8026743,0.0,0.00033253772,0.0,1.0,1.0,1.0
0.2518,1.0,0.0,28674.332,31.431822,-1.5812486,5.6547268e-08,1.000267,0.1084834,0.0026051004,0.1396422,0.9997263,0.0026036922,10.811067,0.0,277.01593,15.835347,-12.900781,0.0,0.0,0.0,0.9209368,1.0,0.0,17.13777,229.67747,1.0,0.052306037,0.108353056,1.8656052,1.8899517,0.0,29.684187,-40.495255,-65.3865,-211.62944,-4.048385e-11,5.8580114e-14,1.8656052,1.8656052,1.8899517,0.17454498,1.0003593,1.0003593,1.0,1.8899517,1.8656052,0.0,0.00035933094,0.0,1.0,1.0,1.0
0.252,1.0,0.0,28652.557,14.035629,-1.5812486,5.6547268e-08,1.0016966,0.11771673,0.0025879787,0.13754673,0.99829966,0.0025792024,10.217766,0.0,270.4943,15.835347,-12.670837,0.0,0.0,0.0,0.92093503,1.0,0.0,17.13777,229.67747,1.0,0.066574484,0.117865175,1.9285306,1.9527836,0.0,30.724524,-40.942287,-47.570156,-222.92413,-4.0712305e-11,5.8348264e-14,1.9285306,1.9285306,1.9527836,0.1723442,1.0003861,1.0003861,1.0,1.9527836,1.9285306,0.0,0.0003860931,0.0,1.0,1.0,1.0
0.2522,1.0,0.0,28631.938,-3.0168996,-1.5812486,5.6547268e-08,1.0031396,0.12686002,0.0025639553,0.13494518,0.99686366,0.0025479142,9.57667,0.0,263.0837,15.835347,-12.383747,0.0,0.0,0.0,0.9209332,1.0,0.0,17.13777,229.67747,1.0,0.08093918,0.12729287,1.9914501,2.0156155,0.0,31.77718,-41.353848,-29.6834,-233.4003,-4.102868e-11,5.815957e-14,1.9914501,1.9914501,2.0156155,0.16965497,1.0004127,1.0004127,1.0,2.0156155,1.9914501,0.0,0.00041271184,0.0,1.0,1.0,1.0
0.2524,1.0,0.0,28612.459,-19.664503,-1.5812486,5.6547268e-08,1.004591,0.13587959,0.0025329664,0.13184868,0.9954237,0.0025098522,8.8858595,0.0,254.8101,15.835347,-12.037599,0.0,0.0,0.0,0.92093146,1.0,0.0,17.13777,229.67747,1.0,0.0953465,0.13660134,2.0543635,2.0784473,0.0,32.841194,-41.727055,-11.770407,-243.0397,-4.1591272e-11,5.7936e-14,2.0543635,2.0543635,2.0784473,0.16648863,1.000439,1.000439,1.0,2.0784473,2.0543635,0.0,0.0004390752,0.0,1.0,1.0,1.0
0.2526,1.0,0.0,28594.096,-35.847893,-1.5812486,5.6547268e-08,1.0060451,0.14474227,0.0024949743,0.12827007,0.9939851,0.0024650658,8.143492,0.0,245.69934,15.835347,-11.630565,0.0,0.0,0.0,0.9209298,1.0,0.0,17.13777,229.67747,1.0,0.1097428,0.14575635,2.1172702,2.1412792,0.0,33.915165,-42.058655,6.125717,-251.82506,-4.2481265e-11,5.77261e-14,2.1172702,2.1172702,2.1412792,0.16285838,1.000465,1.000465,1.0,2.1412792,2.1172702,0.0,0.00046507193,0.0,1.0,1.0,1.0
0.2528,1.0,0.0,28576.824,-51.509956,-1.5812486,5.6547268e-08,1.0074966,0.15341553,0.0024499677,0.124224044,0.9925533,0.0024136296,7.347867,0.0,235.77718,15.835347,-11.160951,0.0,0.0,0.0,0.9209281,1.0,0.0,17.13777,229.67747,1.0,0.12407454,0.15472429,2.1801705,2.204111,0.0,34.99719,-42.345055,23.96267,-259.73984,-4.3328265e-11,5.703605e-14,2.1801705,2.1801705,2.204111,0.15877898,1.0004905,1.0004905,1.0,2.204111,2.1801705,0.0,0.0004905919,0.0,1.0,1.0,1.0
0.253,1.0,0.0,28560.61,-66.59595,-1.5812486,5.6547268e-08,1.0089401,0.16186772,0.0023979633,0.11972695,0.9911335,0.0023556422,6.4975104,0.0,225.06929,15.835347,-10.627248,0.0,0.0,0.0,0.92092645,1.0,0.0,17.13777,229.67747,1.0,0.1382886,0.16347237,2.243064,2.2669427,0.0,36.08486,-42.58237,41.69869,-266.76797,-4.3696363e-11,5.5948678e-14,2.243064,2.243064,2.2669427,0.1542669,1.0005156,1.0005156,1.0,2.2669427,2.243064,0.0,0.00051552645,0.0,1.0,1.0,1.0
0.2532,1.0,0.0,28545.424,-81.05365,-1.5812486,5.6547268e-08,1.0103701,0.17006809,0.0023390069,0.11479678,0.9897311,0.0022912275,5.5912437,0.0,213.60153,15.835347,-10.028194,0.0,0.0,0.0,0.9209249,1.0,0.0,17.13777,229.67747,1.0,0.15233237,0.17196873,2.30595,2.3297746,0.0,37.17524,-42.766483,59.292263,-272.8938,-4.360618e-11,5.488588e-14,2.30595,2.30595,2.3297746,0.14934014,1.0005398,1.0005398,1.0,2.3297746,2.30595,0.0,0.00053976884,0.0,1.0,1.0,1.0
0.2534,1.0,0.0,28531.225,-94.833565,-1.5812486,5.6547268e-08,1.0117811,0.17798688,0.002273174,0.10945308,0.98835105,0.0022205336,4.628257,0.0,201.3999,15.835347,-9.362823,0.0,0.0,0.0,0.92092335,1.0,0.0,17.13777,229.67747,1.0,0.16615401,0.18018252,2.3688288,2.3926065,0.0,38.26484,-42.893097,76.701866,-278.10178,-4.338981e-11,5.417365e-14,2.3688288,2.3688288,2.3926065,0.1440182,1.0005633,1.0005633,1.0,2.3926065,2.3688288,0.0,0.0005632144,0.0,1.0,1.0,1.0
0.2536,1.0,0.0,28517.975,-107.88903,-1.5812486,5.6547268e-08,1.0131679,0.18559548,0.0022005711,0.10371686,0.9869987,0.0021437325,3.6081753,0.0,188.49094,15.835347,-8.630517,0.0,0.0,0.0,0.92092186,1.0,0.0,17.13777,229.67747,1.0,0.17970265,0.18808399,2.4317,2.4554384,0.0,39.34963,-42.9578,93.8857,-282.37662,-4.3157044e-11,5.353025e-14,2.4317,2.4317,2.4554384,0.138322,1.0005858,1.0005858,1.0,2.4554384,2.4317,0.0,0.0005857613,0.0,1.0,1.0,1.0
0.2538,1.0,0.0,28505.63,-120.17635,-1.5812486,5.6547268e-08,1.0145248,0.19286656,0.0021213363,0.097610556,0.9856788,0.0020610201,2.5311232,0.0,174.9018,15.835347,-7.8310595,0.0,0.0,0.0,0.9209204,1.0,0.0,17.13777,229.67747,1.0,0.19292854,0.19564472,2.4945638,2.5182703,0.0,40.425053,-42.956177,110.8014,-285.7032,-4.285136e-11,5.259639e-14,2.4945638,2.4945638,2.5182703,0.13227373,1.0006073,1.0006073,1.0,2.5182703,2.4945638,0.0,0.00060731056,0.0,1.0,1.0,1.0
0.254,1.0,0.0,28494.146,-131.65497,-1.5812486,5.6547268e-08,1.015847,0.19977406,0.0020356386,0.09115785,0.98439634,0.0019726153,1.3977789,0.0,160.66061,15.835347,-6.9646754,0.0,0.0,0.0,0.92091894,1.0,0.0,17.13777,229.67747,1.0,0.20578323,0.20283756,2.5574195,2.5811021,0.0,41.48605,-42.883827,127.40588,-288.0665,-4.2347643e-11,5.173484e-14,2.5574195,2.5574195,2.5811021,0.12589687,1.0006278,1.0006278,1.0,2.5811021,2.5574195,0.0,0.0006277665,0.0,1.0,1.0,1.0
0.2542,1.0,0.0,28483.47,-142.28749,-1.5812486,5.6547268e-08,1.017129,0.20629337,0.0019436798,0.08438369,0.9831559,0.0018787591,0.20942417,0.0,145.79677,15.835347,-6.0320773,0.0,0.0,0.0,0.9209176,1.0,0.0,17.13777,229.67747,1.0,0.21821982,0.20963688,2.6202676,2.643934,0.0,42.52708,-42.736504,143.6551,-289.45187,-4.1434297e-11,5.093497e-14,2.6202676,2.6202676,2.643934,0.11921603,1.0006471,1.0006471,1.0,2.643934,2.6202676,0.0,0.0006470373,0.0,1.0,1.0,1.0
0.2544,1.0,0.0,28473.555,-152.03986,-1.5812486,5.6547268e-08,1.0183659,0.21240143,0.0018456932,0.077314086,0.9819621,0.0017797147,-1.0320165,0.0,130.34116,15.835347,-5.0344963,0.0,0.0,0.0,0.9209162,1.0,0.0,17.13777,229.67747,1.0,0.23019305,0.21601851,2.6831079,2.706766,0.0,43.542175,-42.51016,159.50389,-289.84506,-4.0151316e-11,5.003589e-14,2.6831079,2.6831079,2.706766,0.11225684,1.0006651,1.0006651,1.0,2.706766,2.6831079,0.0,0.0006650352,0.0,1.0,1.0,1.0
0.2546,1.0,0.0,28464.346,-160.88136,-1.5812486,5.6547268e-08,1.019553,0.21807674,0.0017419441,0.06997609,0.98081917,0.0016757661,-2.323944,0.0,114.32656,15.835347,-3.973714,0.0,0.0,0.0,0.9209149,1.0,0.0,17.13777,229.67747,1.0,0.24165952,0.22195998,2.7459402,2.7695978,0.0,44.524994,-42.20105,174.90591,-289.23248,-3.8810205e-11,4.9162446e-14,2.7459402,2.7459402,2.7695978,0.10504589,1.0006816,1.0006816,1.0,2.7695978,2.7459402,0.0,0.00068167684,0.0,1.0,1.0,1.0
0.2548,1.0,0.0,28455.785,-168.78474,-1.5812486,5.6547268e-08,1.0206854,0.22329949,0.0016327291,0.06239764,0.97973126,0.0015672172,-3.6630642,0.0,97.78789,15.835347,-2.8520849,0.0,0.0,0.0,0.9209136,1.0,0.0,17.13777,229.67747,1.0,0.2525778,0.22744046,2.8087647,2.8324294,0.0,45.468872,-41.80581,189.81354,-287.6014,-3.755133e-11,4.875782e-14,2.8087647,2.8087647,2.8324294,0.097610615,1.0006969,1.0006969,1.0,2.8324294,2.8087647,0.0,0.0006968837,0.0,1.0,1.0,1.0
0.255,1.0,0.0,28447.816,-175.72624,-1.5812486,5.6547268e-08,1.0217588,0.22805154,0.0015183747,0.05460747,0.97870237,0.001454391,-5.0453773,0.0,80.76251,15.835347,-1.6725489,0.0,0.0,0.0,0.9209123,1.0,0.0,17.13777,229.67747,1.0,0.26290873,0.23244089,2.8715813,2.8952613,0.0,46.3669,-41.321526,204.17783,-284.94034,-3.6305906e-11,4.8102893e-14,2.8715813,2.8715813,2.8952613,0.08997918,1.0007106,1.0007106,1.0,2.8952613,2.8715813,0.0,0.00071058254,0.0,1.0,1.0,1.0
0.2552,1.0,0.0,28440.383,-181.68564,-1.5812486,5.6547268e-08,1.022769,0.23231666,0.0013992374,0.046635017,0.97773606,0.0013376283,-6.4661784,0.0,63.29057,15.835347,-0.43864182,0.0,0.0,0.0,0.9209111,1.0,0.0,17.13777,229.67747,1.0,0.27261525,0.2369441,2.93439,2.9580932,0.0,47.212006,-40.745827,217.94865,-281.23923,-3.4982774e-11,4.73327e-14,2.93439,2.93439,2.9580932,0.08218037,1.0007226,1.0007226,1.0,2.9580932,2.93439,0.0,0.00072270527,0.0,1.0,1.0,1.0
0.2554,1.0,0.0,28433.422,-186.64627,-1.5812486,5.6547268e-08,1.0237119,0.23608036,0.0012757014,0.038510267,0.97683585,0.0012172868,-7.920069,0.0,45.415176,15.835347,0.845508,0.0,0.0,0.0,0.9209099,1.0,0.0,17.13777,229.67747,1.0,0.28166288,0.24093474,2.9971912,3.020925,0.0,47.997017,-40.07695,231.07475,-276.48993,-3.3767194e-11,4.6855233e-14,2.9971912,2.9971912,3.020925,0.074243516,1.0007331,1.0007331,1.0,3.020925,2.9971912,0.0,0.00073318987,0.0,1.0,1.0,1.0
0.2556,1.0,0.0,28426.871,-190.59505,-1.5812486,5.6547268e-08,1.0245838,0.23933013,0.0011481778,0.03026369,0.9760049,0.001093739,-9.400981,0.0,27.182678,15.835347,2.175187,0.0,0.0,0.0,0.92090875,1.0,0.0,17.13777,229.67747,1.0,0.29001963,0.24439946,3.0599847,3.083757,0.0,48.714775,-39.313793,243.50389,-270.68658,-3.2637608e-11,4.627474e-14,3.0599847,3.0599847,3.083757,0.066198334,1.000742,1.000742,1.0,3.083757,3.0599847,0.0,0.0007419803,0.0,1.0,1.0,1.0
0.2558,1.0,0.0,28420.672,-193.52248,-1.5812486,5.6547268e-08,1.0253812,0.24205533,0.0010171018,0.021926086,0.9752461,0.0009673715,-10.902207,0.0,8.642843,15.835347,3.5451157,0.0,0.0,0.0,0.92090756,1.0,0.0,17.13777,229.67747,1.0,0.29765624,0.24732687,3.1227708,3.1465888,0.0,49.358204,-38.455997,255.18309,-263.82593,-3.146439e-11,4.5274866e-14,3.1227708,3.1227708,3.1465888,0.058074832,1.000749,1.000749,1.0,3.1465888,3.1227708,0.0,0.0007490267,0.0,1.0,1.0,1.0
0.256,1.0,0.0,28414.756,-195.42267,-1.5812486,5.6547268e-08,1.0261011,0.24424735,0.00088293146,0.013528506,0.9745621,0.00083858357,-12.416451,0.0,-10.151015,15.835347,4.949472,0.0,0.0,0.0,0.9209065,1.0,0.0,17.13777,229.67747,1.0,0.30454612,0.2497076,3.1855497,3.2094207,0.0,49.920414,-37.503963,266.0589,-255.90788,-3.0242506e-11,4.4539632e-14,3.1855497,3.1855497,3.2094207,0.049903236,1.0007542,1.0007542,1.0,3.2094207,3.1855497,0.0,0.00075428607,0.0,1.0,1.0,1.0
0.2562,1.0,0.0,28409.062,-196.29326,-1.5812486,5.6547268e-08,1.0267406,0.24589951,0.000746145,0.005102105,0.97395533,0.00070778525,-13.935877,0.0,-29.141935,15.835347,6.381927,0.0,0.0,0.0,0.9209054,1.0,0.0,17.13777,229.67747,1.0,0.31066564,0.2515343,3.2483218,3.2722526,0.0,50.3948,-36.45892,276.07773,-246.93579,-2.8940218e-11,4.4313443e-14,3.2483218,3.2483218,3.2722526,0.041713826,1.0007577,1.0007577,1.0,3.2722526,3.2483218,0.0,0.0007577221,0.0,1.0,1.0,1.0
0.2564,1.0,0.0,28403.527,-196.13548,-1.5812486,5.6547268e-08,1.0272973,0.2470072,0.0006072381,-0.00332195,0.9734278,0.0005753957,-15.452174,0.0,-48.26928,15.835347,7.8356853,0.0,0.0,0.0,0.92090434,1.0,0.0,17.13777,229.67747,1.0,0.31599402,0.25280178,3.3110871,3.3350844,0.0,50.77511,-35.322933,285.18628,-236.91699,-2.7596286e-11,4.4005842e-14,3.3110871,3.3110871,3.3350844,0.033536837,1.0007594,1.0007594,1.0,3.3350844,3.3110871,0.0,0.00075930555,0.0,1.0,1.0,1.0
0.2566,1.0,0.0,28398.086,-194.95404,-1.5812486,5.6547268e-08,1.027769,0.24756779,0.00046672134,-0.011712619,0.97298115,0.0004418416,-16.956635,0.0,-67.46875,15.835347,9.303534,0.0,0.0,0.0,0.92090327,1.0,0.0,17.13777,229.67747,1.0,0.32051358,0.25350678,3.373846,3.3979163,0.0,51.05557,-34.09893,293.33188,-225.86314,-2.6331801e-11,4.3642952e-14,3.373846,3.373846,3.3979163,0.025402378,1.000759,1.000759,1.0,3.3979163,3.373846,0.0,0.0007590142,0.0,1.0,1.0,1.0
0.2568,1.0,0.0,28392.672,-192.75716,-1.5812486,5.6547268e-08,1.0281539,0.24758068,0.000325117,-0.02003906,0.972617,0.00030755546,-18.44023,0.0,-86.67249,15.835347,10.777896,0.0,0.0,0.0,0.92090225,1.0,0.0,17.13777,229.67747,1.0,0.32420963,0.25364825,3.4365985,3.460748,0.0,51.230946,-32.790714,300.46307,-213.79057,-2.5105506e-11,4.3497507e-14,3.4365985,3.4365985,3.460748,0.01734029,1.0007569,1.0007569,1.0,3.460748,3.4365985,0.0,0.00075683347,0.0,1.0,1.0,1.0
0.257,1.0,0.0,28387.225,-189.55644,-1.5812486,5.6547268e-08,1.0284506,0.24704726,0.00018295617,-0.028270774,0.9723364,0.00017297373,-19.893698,0.0,-105.80925,15.835347,12.250896,0.0,0.0,0.0,0.9209013,1.0,0.0,17.13777,229.67747,1.0,0.32707062,0.25322717,3.4993455,3.5235798,0.0,51.296642,-31.402943,306.53,-200.72073,-2.3881447e-11,4.3418374e-14,3.4993455,3.4993455,3.5235798,0.009380064,1.0007528,1.0007528,1.0,3.5235798,3.4993455,0.0,0.00075275596,0.0,1.0,1.0,1.0
0.2572,1.0,0.0,28381.678,-185.3669,-1.5812486,5.6547268e-08,1.0286583,0.245971,4.0775358e-05,-0.03637771,0.9721402,3.853502e-05,-21.30764,0.0,-124.80456,15.835347,13.714425,0.0,0.0,0.0,0.92090034,1.0,0.0,17.13777,229.67747,1.0,0.32908818,0.25224662,3.562087,3.5864117,0.0,51.248764,-29.941124,311.485,-186.68044,-2.2590744e-11,4.3142115e-14,3.562087,3.562087,3.5864117,0.0015507166,1.0007467,1.0007467,1.0,3.5864117,3.562087,0.0,0.00074678194,0.0,1.0,1.0,1.0
0.2574,1.0,0.0,28375.969,-180.20682,-1.5812486,5.6547268e-08,1.028776,0.24435726,-0.00010088673,-0.04433037,0.9720289,-9.532184e-05,-22.672613,0.0,-143.58107,15.835347,15.160208,0.0,0.0,0.0,0.9208994,1.0,0.0,17.13777,229.67747,1.0,0.3302571,0.25071165,3.6248236,3.6492436,0.0,51.084198,-28.411585,315.28323,-171.70215,-2.1230585e-11,4.269055e-14,3.6248236,3.6248236,3.6492436,-0.0061193085,1.000739,1.000739,1.0,3.6492436,3.6248236,0.0,0.0007389193,0.0,1.0,1.0,1.0
0.2576,1.0,0.0,28370.037,-174.09775,-1.5812486,5.6547268e-08,1.0288037,0.24221347,-0.00024149263,-0.052099902,0.9720027,-0.00022815964,-23.979235,0.0,-162.05888,15.835347,16.579882,0.0,0.0,0.0,0.92089844,1.0,0.0,17.13777,229.67747,1.0,0.33057526,0.24862942,3.6875556,3.7120755,0.0,50.800667,-26.82143,317.8831,-155.8242,-1.9776542e-11,4.2293595e-14,3.6875556,3.6875556,3.7120755,-0.013602232,1.0007292,1.0007292,1.0,3.7120755,3.6875556,0.0,0.00072918343,0.0,1.0,1.0,1.0
0.2578,1.0,0.0,28363.82,-167.06438,-1.5812486,5.6547268e-08,1.0287415,0.23954889,-0.00038050942,-0.059658214,0.9720614,-0.00035954468,-25.21828,0.0,-180.15596,15.835347,17.965075,0.0,0.0,0.0,0.92089754,1.0,0.0,17.13777,229.67747,1.0,0.33004382,0.24600904,3.750283,3.7749074,0.0,50.396774,-25.178493,319.24692,-139.09097,-1.8268895e-11,4.2133025e-14,3.750283,3.750283,3.7749074,-0.020871045,1.0007176,1.0007176,1.0,3.7749074,3.750283,0.0,0.0007175973,0.0,1.0,1.0,1.0
0.258,1.0,0.0,28357.26,-159.13443,-1.5812486,5.6547268e-08,1.0285897,0.23637469,-0.0005174121,-0.06697806,0.9722046,-0.00048904866,-26.380793,0.0,-197.78857,15.835347,19.30748,0.0,0.0,0.0,0.9208967,1.0,0.0,17.13777,229.67747,1.0,0.32866707,0.24286161,3.813007,3.8377392,0.0,49.872066,-23.491276,319.34152,-121.552956,-1.6747383e-11,4.1841706e-14,3.813007,3.813007,3.8377392,-0.027899595,1.0007042,1.0007042,1.0,3.8377392,3.813007,0.0,0.00070419145,0.0,1.0,1.0,1.0
0.2582,1.0,0.0,28350.297,-150.33867,-1.5812486,5.6547268e-08,1.0283495,0.23270392,-0.0006516868,-0.07403316,0.97243166,-0.0006162505,-27.458168,0.0,-214.87192,15.835347,20.598936,0.0,0.0,0.0,0.9208958,1.0,0.0,17.13777,229.67747,1.0,0.3264524,0.2392001,3.8757277,3.900571,0.0,49.227043,-21.768877,318.1387,-103.26681,-1.5323296e-11,4.1459583e-14,3.8757277,3.8757277,3.900571,-0.0346627,1.000689,1.000689,1.0,3.900571,3.8757277,0.0,0.00068900373,0.0,1.0,1.0,1.0
0.2584,1.0,0.0,28342.873,-140.7107,-1.5812486,5.6547268e-08,1.0280219,0.22855139,-0.00078283413,-0.08079827,0.97274137,-0.00074073824,-28.44227,0.0,-231.32054,15.835347,21.831514,0.0,0.0,0.0,0.920895,1.0,0.0,17.13777,229.67747,1.0,0.32341033,0.23503934,3.9384453,3.963403,0.0,48.463184,-20.020914,315.61584,-84.2953,-1.4060518e-11,4.1187204e-14,3.9384453,3.9384453,3.963403,-0.0411362,1.0006721,1.0006721,1.0,3.963403,3.9384453,0.0,0.0006720793,0.0,1.0,1.0,1.0
0.2586,1.0,0.0,28334.936,-130.28687,-1.5812486,5.6547268e-08,1.0276086,0.2239336,-0.000910372,-0.087249264,0.9731324,-0.00086211076,-29.325516,0.0,-247.04913,15.835347,22.99758,0.0,0.0,0.0,0.92089415,1.0,0.0,17.13777,229.67747,1.0,0.3195544,0.23039597,4.001161,4.0262346,0.0,47.582954,-18.257437,311.75635,-64.707214,-1.2862396e-11,4.0767665e-14,4.001161,4.001161,4.0262346,-0.047297068,1.0006535,1.0006535,1.0,4.0262346,4.001161,0.0,0.00065347034,0.0,1.0,1.0,1.0
0.2588,1.0,0.0,28326.43,-119.10623,-1.5812486,5.6547268e-08,1.0271116,0.21886879,-0.0010338385,-0.09336324,0.973603,-0.0009799795,-30.100964,0.0,-261.97305,15.835347,24.08988,0.0,0.0,0.0,0.9208934,1.0,0.0,17.13777,229.67747,1.0,0.3149011,0.22528835,4.0638747,4.0890665,0.0,46.589798,-16.488834,306.5502,-44.57715,-1.18311055e-11,3.9965572e-14,4.0638747,4.0638747,4.0890665,-0.053123467,1.0006332,1.0006332,1.0,4.0890665,4.0638747,0.0,0.000633236,0.0,1.0,1.0,1.0
