Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.7,0.0,70000.0,-2.9084943e-06,9.915786,1.3390781,0.70000285,0.70000285,-3.8933898e-11,1.2064205e-08,0.99999595,-5.56194e-11,29.551756,85.20623,85.20623,101.04848,-37.285015,1.0,101.036476,230.93916,1.0,-0.06387955,0.70176166,2.8776479,2.8787732,1.0,106.813194,-136.36496,230.44318,-315.64938,0.0,-1.2075277e-13,2.8776479,2.8776479,2.8776479,0.03968402,1.0,1.0,1.0,2.8787732,2.8776479,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.7,0.0,70000.0,-2.9755233e-06,9.915786,1.3390781,0.70000285,0.70000285,-1.215579e-10,8.608523e-10,0.99999595,-1.7365274e-10,7.224687,34.835495,34.835495,101.04848,-15.245148,1.0,101.036476,230.93916,1.0,-0.06387953,0.70176166,3.0347273,3.035853,1.0,120.48333,-127.708015,263.8103,-298.64578,0.0,-1.223766e-13,3.0347273,3.0347273,3.0347273,0.039684035,1.0,1.0,1.0,3.035853,3.0347273,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.7,0.0,70000.0,-3.0475871e-06,9.915786,1.3390781,0.70000285,0.70000285,-1.6273498e-10,-5.248933e-10,0.99999595,-2.3247665e-10,-15.280277,-16.393005,-16.393007,101.04848,7.170109,1.0,101.036476,230.93916,1.0,-0.063879505,0.7017616,3.191807,3.1929326,1.0,131.18675,-115.90648,290.68155,-274.28854,0.0,-1.2369444e-13,3.191807,3.191807,3.191807,0.039684024,1.0,1.0,1.0,3.1929326,3.191807,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.7,0.0,70000.0,-3.160203e-06,9.915786,1.3390781,0.70000285,0.70000285,-1.1503337e-10,-4.233423e-09,0.99999595,-1.6433205e-10,-37.40899,-67.21786,-67.21786,101.04848,29.40881,1.0,101.036476,230.93916,1.0,-0.06387949,0.70176166,3.3488867,3.350012,1.0,138.65994,-101.250946,310.39526,-243.1774,0.0,-1.269332e-13,3.3488867,3.3488867,3.3488867,0.03968403,1.0,1.0,1.0,3.350012,3.3488867,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.7,0.0,70000.0,-2.53845e-06,9.915786,1.3390781,0.70000285,0.70000285,-2.9448603e-11,8.0188665e-09,0.99999595,-4.2069095e-11,-58.61657,-116.38758,-116.38758,101.04848,50.92336,1.0,101.036476,230.93916,1.0,-0.06387947,0.70176166,3.5059664,3.5070918,1.0,142.71884,-84.10228,322.466,-206.07841,0.0,-1.2795472e-13,3.5059664,3.5059664,3.5059664,0.03968402,1.0,1.0,1.0,3.5070918,3.5059664,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.7,0.0,70000.0,-1.0764081e-06,9.915786,1.3390781,0.70000285,0.7000028,1.0487734e-10,-5.9475567e-09,0.99999595,1.4982356e-10,-78.38081,-162.69145,-162.69145,101.04848,71.184,1.0,101.036476,230.93916,1.0,-0.063879445,0.70176166,3.663046,3.6641715,1.0,143.26355,-64.88274,326.59656,-163.90509,0.0,-1.3049892e-13,3.663046,3.663046,3.663046,0.039684013,1.0,1.0,1.0,3.6641715,3.663046,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.7,0.0,70000.0,4.813102e-07,9.915786,1.3390781,0.70000285,0.70000285,1.5435005e-10,-4.560549e-09,0.99999595,2.2049829e-10,-96.215065,-204.98932,-204.98932,101.04848,89.69187,1.0,101.036476,230.93916,1.0,-0.06387942,0.70176166,3.8201256,3.821251,1.0,140.28062,-44.06556,322.6852,-117.69589,0.0,-1.3271907e-13,3.8201256,3.8201256,3.8201256,0.039684024,1.0,1.0,1.0,3.821251,3.8201256,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.7,0.0,70000.0,1.5754973e-06,9.915786,1.3390781,0.70000285,0.70000285,1.4085415e-10,-7.424343e-09,0.99999595,2.0121858e-10,-111.68018,-242.23969,-242.23969,101.04848,105.991234,1.0,101.036476,230.93916,1.0,-0.06387941,0.70176166,3.9772053,3.9783306,1.0,133.84352,-22.163343,310.8283,-68.58863,0.0,-1.3457531e-13,3.9772053,3.9772053,3.9772053,0.03968404,1.0,1.0,1.0,3.9783306,3.9772053,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.7,0.0,70000.0,2.347762e-06,9.915786,1.3390781,0.70000285,0.70000285,1.2005097e-10,-1.0572959e-08,0.99999595,1.7150001e-10,-124.395355,-273.5253,-273.5253,101.04848,119.68074,1.0,101.036476,230.93916,1.0,-0.063879386,0.70176166,4.134285,4.1354103,1.0,124.11075,0.28460672,291.31778,-17.79248,0.0,-1.3495742e-13,4.134285,4.134285,4.134285,0.039684027,1.0,1.0,1.0,4.1354103,4.134285,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.7,0.0,70000.0,2.5043819e-06,9.915786,1.3390781,0.70000285,0.70000285,1.5640077e-10,1.2090579e-08,0.99999595,2.2342785e-10,-134.04752,-298.0758,-298.0758,101.04848,130.42328,1.0,101.036476,230.93916,1.0,-0.06387936,0.70176166,4.2913647,4.29249,1.0,111.32196,22.725548,264.63403,33.441776,0.0,-1.3498867e-13,4.2913647,4.2913647,4.2913647,0.03968404,1.0,1.0,1.0,4.29249,4.2913647,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.295,0.7,0.0,70000.0,2.4576195e-06,9.915786,1.3390781,0.70000285,0.7000028,1.7553774e-10,-6.443822e-09,0.99999595,2.5076616e-10,-140.39897,-315.28668,-315.28668,101.04848,137.95439,1.0,101.036476,230.93916,1.0,-0.06387935,0.70176166,4.4484444,4.4495697,1.0,95.79205,44.60691,231.43411,83.852585,0.0,-1.3498069e-13,4.4484444,4.4484444,4.4484444,0.03968404,1.0,1.0,1.0,4.4495697,4.4484444,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2945,0.7,0.0,70000.0,2.2884294e-06,9.915786,1.3390781,0.70000285,0.70000285,1.8766329e-10,-2.290389e-09,0.99999595,2.6808825e-10,-143.29333,-324.7342,-324.7342,101.04848,142.08862,1.0,101.036476,230.93916,1.0,-0.063879326,0.70176166,4.6055236,4.6066494,1.0,77.903435,65.38991,192.5355,132.19867,0.0,-1.3684204e-13,4.6055236,4.6055236,4.6055236,0.03968403,1.0,1.0,1.0,4.6066494,4.6055236,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.294,0.7,0.0,70000.0,1.9458314e-06,9.915786,1.3390781,0.70000285,0.7000028,2.1612527e-10,2.4770983e-09,0.99999595,3.087479e-10,-142.65935,-326.18564,-326.18564,101.04848,142.72414,1.0,101.036476,230.93916,1.0,-0.0638793,0.70176166,4.7626033,4.7637286,1.0,58.09657,84.56278,148.89606,177.28958,0.0,-1.3773561e-13,4.7626033,4.7626033,4.7626033,0.039684027,1.0,1.0,1.0,4.7637286,4.7626033,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2935,0.7,0.0,70000.0,1.4991756e-06,9.915786,1.3390781,0.70000285,0.70000285,1.4460388e-10,-5.87392e-09,0.99999595,2.065753e-10,-138.51262,-319.60532,-319.60532,101.04848,139.8453,1.0,101.036476,230.93916,1.0,-0.06387929,0.70176166,4.919683,4.9208083,1.0,36.859173,101.65344,101.590294,218.01503,0.0,-1.3764308e-13,4.919683,4.919683,4.919683,0.039684027,1.0,1.0,1.0,4.9208083,4.919683,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
-0.293,0.7,0.0,70000.0,1.17996954e-07,9.915786,1.3390781,0.70000285,0.70000285,-2.646998e-11,-7.3046293e-09,0.99999595,-3.781395e-11,-130.95525,-305.15527,-305.15527,101.04848,133.52303,1.0,101.036476,230.93916,1.0,-0.06387927,0.70176166,5.0767627,5.077888,1.0,14.714181,116.24106,51.783035,253.37222,0.0,-1.3851545e-13,5.0767627,5.0767627,5.0767627,0.039684027,1.0,1.0,1.0,5.077888,5.0767627,-0.0,-5.5649383e-09,1.0,0.99999595,1.0,-1.0,1.0,0.0,1.0,1.0
