Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.5,0.0,50000.0,-8.870246e-07,50002.895,-10004.916,0.50002646,0.50002646,-1.8463953e-11,-3.4807175e-11,0.999947,-3.692399e-11,100.27532,312.12173,312.12173,145.06749,-201.10892,1.0,72.17238,230.92787,1.0,-0.003146561,0.50178665,1.2721118,1.2834724,1.0,-69.53574,-30.73958,-239.28668,-72.83506,-0.0,-1.3771292e-12,1.2721118,1.2721118,1.2721118,0.039682206,1.0,1.0,1.0,1.2834724,1.2721118,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.5,0.0,50000.0,-1.3508428e-06,50002.895,-10004.916,0.50002646,0.50002646,-8.605901e-11,1.6764927e-10,0.999947,-1.7209978e-10,102.54474,323.3125,323.3125,145.06749,-204.97647,1.0,72.17238,230.92787,1.0,-0.0031462957,0.50178665,1.4291914,1.4405521,1.0,-56.846706,-45.698032,-201.57234,-121.74016,-0.0,-1.3439984e-12,1.4291914,1.4291914,1.4291914,0.03968221,1.0,1.0,1.0,1.4405521,1.4291914,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.5,0.0,50000.0,-2.2668237e-06,50002.895,-10004.916,0.50002646,0.50002646,-8.812787e-11,4.0800345e-09,0.999947,-1.7623708e-10,102.28916,326.54224,326.54224,145.06749,-203.79684,1.0,72.17238,230.92787,1.0,-0.003146031,0.50178665,1.586271,1.5976317,1.0,-42.757915,-59.531246,-158.89462,-167.64761,-0.0,-1.3078878e-12,1.586271,1.586271,1.586271,0.039682206,1.0,1.0,1.0,1.5976317,1.586271,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.5,0.0,50000.0,-2.72626e-06,50002.895,-10004.916,0.50002646,0.5000265,-1.5681242e-10,5.3335345e-09,0.999947,-3.135916e-10,99.514885,321.7314,321.7314,145.06749,-197.59904,1.0,72.17238,230.92787,1.0,-0.003145766,0.50178665,1.7433506,1.7547114,1.0,-27.616283,-71.898605,-112.30438,-209.42702,-0.0,-1.2768101e-12,1.7433506,1.7433506,1.7433506,0.03968221,1.0,1.0,1.0,1.7547114,1.7433506,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.5,0.0,50000.0,-3.6800304e-06,50002.895,-10004.916,0.50002646,0.50002646,-2.4651242e-10,-1.05279625e-08,0.999947,-4.9297255e-10,94.29023,308.99847,308.99847,145.06749,-186.53572,1.0,72.17238,230.92787,1.0,-0.0031455008,0.50178665,1.9004303,1.911791,1.0,-11.794645,-82.49558,-62.948837,-246.04965,-0.0,-1.2434836e-12,1.9004303,1.9004303,1.9004303,0.039682213,1.0,1.0,1.0,1.911791,1.9004303,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.5,0.0,50000.0,-4.1932617e-06,50002.895,-10004.916,0.50002646,0.50002646,-2.8256644e-10,3.9716233e-10,0.999947,-5.6507304e-10,86.74383,288.65698,288.65698,145.06749,-170.87926,1.0,72.17238,230.92787,1.0,-0.003145236,0.50178665,2.05751,2.0688705,1.0,4.3174148,-91.06124,-12.043281,-276.6137,-0.0,-1.2109261e-12,2.05751,2.05751,2.05751,0.03968221,1.0,1.0,1.0,2.0688705,2.05751,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.5,0.0,50000.0,-4.7407752e-06,50002.895,-10004.916,0.50002646,0.5000265,-2.7386568e-10,-3.1799836e-09,0.999947,-5.476733e-10,77.06151,261.20782,261.20782,145.06749,-151.01518,1.0,72.17238,230.92787,1.0,-0.0031449716,0.50178665,2.2145896,2.2259502,1.0,20.323166,-97.384674,39.158817,-300.36664,-0.0,-1.1773516e-12,2.2145896,2.2145896,2.2145896,0.03968221,1.0,1.0,1.0,2.2259502,2.2145896,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.5,0.0,50000.0,-4.3972896e-06,50002.895,-10004.916,0.50002646,0.50002646,-2.9298142e-10,-7.993999e-09,0.999947,-5.859007e-10,65.481674,227.32683,227.32683,145.06749,-127.43261,1.0,72.17238,230.92787,1.0,-0.0031447052,0.50178665,2.3716693,2.38303,1.0,35.828495,-101.31017,89.3967,-316.7235,-0.0,-1.1425204e-12,2.3716693,2.3716693,2.3716693,0.039682224,1.0,1.0,1.0,2.38303,2.3716693,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.5,0.0,50000.0,-3.620959e-06,50002.895,-10004.916,0.50002646,0.50002646,-1.8474784e-10,-1.0969923e-08,0.999947,-3.6945655e-10,52.28947,187.8483,187.8483,145.06749,-100.712234,1.0,72.17238,230.92787,1.0,-0.0031444395,0.50178665,2.5287488,2.5401096,1.0,50.451603,-102.74107,137.43333,-325.28165,-0.0,-1.1143158e-12,2.5287488,2.5287488,2.5287488,0.039682206,1.0,1.0,1.0,2.5401096,2.5287488,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.5,0.0,50000.0,-2.7376013e-06,50002.895,-10004.916,0.50002646,0.50002646,-1.5794493e-10,6.4311285e-09,0.999947,-3.158564e-10,37.809723,143.74432,143.74432,145.06749,-71.51198,1.0,72.17238,230.92787,1.0,-0.0031441739,0.50178665,2.6858284,2.697189,1.0,63.832428,-101.64215,182.0859,-325.83023,-0.0,-1.0803413e-12,2.6858284,2.6858284,2.6858284,0.03968221,1.0,1.0,1.0,2.697189,2.6858284,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.295,0.5,0.0,50000.0,-1.2690665e-06,50002.895,-10004.916,0.50002646,0.5000265,-1.3530854e-10,-2.2907083e-09,0.999947,-2.705884e-10,22.398977,96.10089,96.10089,145.06749,-40.55087,1.0,72.17238,230.92787,1.0,-0.003143909,0.50178665,2.8429081,2.8542688,1.0,75.64149,-98.04047,222.25491,-318.3558,-0.0,-1.0460503e-12,2.8429081,2.8429081,2.8429081,0.039682202,1.0,1.0,1.0,2.8542688,2.8429081,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2945,0.5,0.0,50000.0,-4.9621587e-08,50002.895,-10004.916,0.50002646,0.50002646,-9.132676e-11,-2.8274136e-09,0.999947,-1.8263417e-10,6.4366918,46.091133,46.091133,145.06749,-8.591257,1.0,72.17238,230.92787,1.0,-0.003143644,0.50178665,2.9999876,3.0113485,1.0,85.588005,-92.0247,256.95126,-303.0424,-0.0,-1.0138591e-12,2.9999876,2.9999876,2.9999876,0.03968221,1.0,1.0,1.0,3.0113485,2.9999876,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
-0.294,0.5,0.0,50000.0,1.2567077e-06,50002.895,-10004.916,0.50002646,0.5000265,-3.1680877e-11,-4.581429e-10,0.999947,-6.335504e-11,-9.684086,-5.0535426,-5.0535436,145.06749,23.579893,1.0,72.17238,230.92787,1.0,-0.0031433795,0.50178665,3.1570673,3.168428,1.0,93.427055,-83.74297,285.32065,-280.2671,-0.0,-9.823832e-13,3.1570673,3.1570673,3.1570673,0.039682202,1.0,1.0,1.0,3.168428,3.1570673,-0.0,-5.5642637e-09,1.0,0.999947,1.0,-1.0,1.0,0.0,1.0,1.0
