Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,0.1,0.0,10000.0,1.9327512e-05,89998.586,-3.0687933,0.10037141,0.100371405,-1.2943252e-10,-1.7557484e-08,0.9962996,-1.284764e-09,5.83,192.55286,192.55286,144.86908,-121.23339,1.0,14.487137,230.08554,1.0,0.8263368,0.102123745,2.5083523,2.527229,1.0,15.773848,-21.603848,130.88339,-323.43625,-1.2035294e-11,8.204444e-14,2.5083523,2.5083523,2.5083523,0.039537456,1.0,1.0,1.0,2.527229,2.5083523,-0.0,-8.542364e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,0.1,0.0,10000.0,2.486988e-05,89998.586,-3.0687933,0.10037141,0.100371405,-6.33727e-11,-2.1573662e-08,0.9962996,-6.2904565e-10,2.3823628,149.1492,149.1492,144.86908,-93.90457,1.0,14.487137,230.08554,1.0,0.82635534,0.102123745,2.6654317,2.6843085,1.0,18.057402,-20.439764,175.87483,-325.02405,-1.1178587e-11,7.957554e-14,2.6654317,2.6654317,2.6654317,0.03953746,1.0,1.0,1.0,2.6843085,2.6654317,-0.0,-8.555631e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,0.1,0.0,10000.0,2.9740726e-05,89998.586,-3.0687933,0.10037141,0.1003714,1.8177723e-11,-1.0423664e-08,0.9962996,1.8043442e-10,-1.1239351,102.073006,102.073006,144.86908,-64.26355,1.0,14.487137,230.08554,1.0,0.8263738,0.102123745,2.8225114,2.8413882,1.0,19.896322,-18.772387,216.53566,-318.60867,-7.466732e-12,7.706199e-14,2.8225114,2.8225114,2.8225114,0.03953746,1.0,1.0,1.0,2.8413882,2.8225114,-0.0,-8.556004e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,0.1,0.0,10000.0,3.4070777e-05,89998.586,-3.0687933,0.10037141,0.10037139,8.447788e-11,-1.0599087e-08,0.9962996,8.385384e-10,-4.602559,52.48343,52.48343,144.86908,-33.04016,1.0,14.487137,230.08554,1.0,0.82639235,0.10212374,2.9795911,2.998468,1.0,21.245329,-16.642769,251.86465,-304.34808,9.710285e-12,7.601262e-14,2.9795911,2.9795911,2.9795911,0.039537467,1.0,1.0,1.0,2.998468,2.9795911,-0.0,-8.551506e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,0.1,0.0,10000.0,3.7452603e-05,89998.586,-3.0687933,0.10037141,0.1003714,1.5988e-10,-1.8850856e-09,0.9962996,1.5869894e-09,-7.9678516,1.6015389,1.6015371,144.86908,-1.0032476,1.0,14.487137,230.08554,1.0,0.82641083,0.10212374,3.1366708,3.1555476,1.0,22.071205,-14.1033535,280.9919,-282.59344,3.0830102e-11,7.450148e-14,3.1366708,3.1366708,3.1366708,0.039537467,1.0,1.0,1.0,3.1555476,3.1366708,-0.0,-8.529607e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,0.1,0.0,10000.0,3.977295e-05,89998.586,-3.067973,0.10037141,0.1003714,2.2335388e-10,-3.033142e-09,0.9962996,2.2170394e-09,-11.1369505,-49.31979,-49.31979,144.86908,31.058352,1.0,14.487137,230.08554,1.0,0.8264293,0.10212374,3.2937503,3.312627,1.0,22.353615,-11.216664,303.2002,-253.88042,4.90706e-11,7.270562e-14,3.2937503,3.2937503,3.2937503,0.039537475,1.0,1.0,1.0,3.312627,3.2937503,-0.0,-8.467322e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,0.1,0.0,10000.0,4.0921914e-05,89998.586,-3.067973,0.10037141,0.1003714,2.9676162e-10,3.7553227e-09,0.9962996,2.9456941e-09,-14.031819,-99.026695,-99.026695,144.86908,62.355156,1.0,14.487137,230.08554,1.0,0.82644784,0.10212373,3.45083,3.4697068,1.0,22.085604,-8.053784,317.94272,-218.91602,6.5072205e-11,7.141187e-14,3.45083,3.45083,3.45083,0.039537475,1.0,1.0,1.0,3.4697068,3.45083,-0.0,-8.359474e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,0.1,0.0,10000.0,4.1266205e-05,89998.586,-3.067973,0.10037141,0.1003714,3.5832542e-10,7.5589135e-09,0.9962996,3.5567842e-09,-16.581179,-146.29524,-146.29524,144.86908,92.11655,1.0,14.487137,230.08554,1.0,0.8264663,0.10212374,3.6079097,3.6267865,1.0,21.273773,-4.6925945,324.8564,-178.56117,7.9042356e-11,6.989109e-14,3.6079097,3.6079097,3.6079097,0.03953748,1.0,1.0,1.0,3.6267865,3.6079097,-0.0,-8.2114555e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,0.1,0.0,10000.0,4.040963e-05,89998.586,-3.067973,0.10037141,0.1003714,3.9554804e-10,8.325473e-09,0.9962996,3.9262606e-09,-18.722254,-189.96152,-189.96152,144.86908,119.609695,1.0,14.487137,230.08554,1.0,0.82648486,0.10212374,3.7649891,3.7838662,1.0,19.93811,-1.2158558,323.77106,-133.80956,9.0552045e-11,6.731181e-14,3.7649891,3.7649891,3.7649891,0.039537482,1.0,1.0,1.0,3.7838662,3.7649891,-0.0,-8.028377e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,0.1,0.0,10000.0,3.7859245e-05,89998.586,-3.067973,0.10037141,0.100371405,4.217887e-10,1.0659326e-08,0.9962996,4.1867287e-09,-20.402325,-228.9503,-228.9503,144.86908,144.15764,1.0,14.487137,230.08554,1.0,0.82650334,0.10212373,3.9220688,3.9409456,1.0,18.111504,2.2908208,314.7134,-85.76311,1.0037344e-10,6.563816e-14,3.9220688,3.9220688,3.9220688,0.039537486,1.0,1.0,1.0,3.9409456,3.9220688,-0.0,-7.817464e-09,1.0,0.9962996,1.0,-1.0,1.0,0.0,1.0,1.0
