Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.fault_vpu,PCC_Control1.fault_fpu,PCC_Control1.Fault,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.3,1.0,0.0,100000.0,2.00795e-06,-90010.52,0.9626036,0.99665344,0.99665344,3.4525952e-10,1.1966665e-08,1.0033578,3.4758202e-10,50.768246,94.14878,94.14878,14.367769,-5.839666,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,2.8501797,2.8338485,1.0,145.69392,-196.46217,224.75304,-318.90182,7.418425e-12,-5.865339e-15,2.8501797,2.8501797,2.8501797,0.03981756,1.0,1.0,1.0,2.8338485,2.8501797,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2995,1.0,0.0,100000.0,2.9513285e-06,-90010.52,0.9626036,0.99665344,0.99665344,1.5644513e-10,-2.1255335e-08,1.0033578,1.5749752e-10,19.240526,43.88811,43.88811,14.367769,-2.7232656,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,3.0072594,2.9909282,1.0,166.22942,-185.46994,259.29166,-303.17978,7.418425e-12,-5.5515886e-15,3.0072594,3.0072594,3.0072594,0.039817575,1.0,1.0,1.0,2.9909282,3.0072594,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.299,1.0,0.0,100000.0,1.5522652e-06,-90010.52,0.9626036,0.99665344,0.99665344,3.886238e-10,-3.091788e-10,1.0033578,3.9123801e-10,-12.760957,-7.4532204,-7.4532204,14.367769,0.46018633,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,3.164339,3.1480076,1.0,182.6718,-169.91084,287.44565,-279.9924,7.418425e-12,-4.515509e-15,3.164339,3.164339,3.164339,0.03981757,1.0,1.0,1.0,3.1480076,3.164339,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2985,1.0,0.0,100000.0,1.6700104e-06,-90010.52,0.9626036,0.99665344,0.9966535,2.0871647e-10,4.6925015e-09,1.0033578,2.1012048e-10,-44.448223,-58.61104,-58.61104,14.367769,3.6323106,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,3.3214185,3.3050873,1.0,194.61618,-150.16795,308.52176,-249.91072,7.418425e-12,-4.419039e-15,3.3214185,3.3214185,3.3214185,0.039817587,1.0,1.0,1.0,3.3050873,3.3214185,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.298,1.0,0.0,100000.0,7.459983e-07,-90010.52,0.9626036,0.99665344,0.99665344,2.474809e-10,1.27619435e-08,1.0033578,2.4914568e-10,-75.04102,-108.32565,-108.32565,14.367769,6.714995,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,3.4784982,3.462167,1.0,201.76848,-126.72745,322.00104,-213.6754,7.418425e-12,-4.228649e-15,3.4784982,3.4784982,3.4784982,0.039817568,1.0,1.0,1.0,3.462167,3.4784982,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2975,1.0,0.0,100000.0,3.8148303e-07,-90010.52,0.9626036,0.99665344,0.99665344,2.0646108e-10,1.3649195e-08,1.0033578,2.0784992e-10,-103.78607,-155.37292,-155.37292,14.367769,9.632325,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,3.635578,3.6192467,1.0,203.95256,-100.16649,327.5516,-172.17868,7.418425e-12,-3.5186706e-15,3.635578,3.635578,3.635578,0.03981757,1.0,1.0,1.0,3.6192467,3.635578,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.297,1.0,0.0,100000.0,7.601259e-09,-90010.52,0.9626036,0.99665344,0.99665344,1.16203845e-10,-1.2775529e-08,1.0033578,1.1698553e-10,-129.97556,-198.5944,-198.5944,14.367769,12.312492,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,3.7926576,3.7763262,1.0,201.11465,-71.13909,325.03674,-126.442345,7.418425e-12,-3.5485838e-15,3.7926576,3.7926576,3.7926576,0.03981757,1.0,1.0,1.0,3.7763262,3.7926576,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2965,1.0,0.0,100000.0,-1.7963864e-06,-90010.52,0.9626036,0.99665344,0.9966535,7.0105706e-11,2.7473768e-10,1.0033578,7.0577294e-11,-152.96461,-236.92583,-236.92584,14.367769,14.689466,1.0,143.85431,231.71556,1.0,-1.0,0.99841815,3.949737,3.9334059,1.0,193.32463,-40.36002,314.51843,-77.59259,7.418425e-12,-3.5530025e-15,3.949737,3.949737,3.949737,0.03981758,1.0,1.0,1.0,3.9334059,3.949737,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.296,1.0,0.0,100000.0,-1.1405149e-06,-90010.52,0.9626036,0.99665344,0.99665344,-6.6995985e-11,-5.360756e-09,1.0033578,-6.744666e-11,-172.18718,-269.42337,-269.42337,14.367769,16.704754,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,4.106817,4.0904856,1.0,180.77432,-8.587148,296.25558,-26.83223,7.418425e-12,-3.55207e-15,4.106817,4.106817,4.106817,0.039817587,1.0,1.0,1.0,4.0904856,4.106817,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
-0.2955,1.0,0.0,100000.0,-2.7085587e-06,-90010.52,0.9626036,0.99665344,0.9966535,4.460514e-11,1.8243731e-09,1.0033578,4.4905194e-11,-187.16992,-295.2868,-295.2868,14.367769,18.308702,1.0,143.85431,231.71556,1.0,-1.0,0.9984182,4.2638965,4.2475653,1.0,163.77275,23.397167,270.69797,24.588812,7.418425e-12,-2.8503641e-15,4.2638965,4.2638965,4.2638965,0.039817583,1.0,1.0,1.0,4.2475653,4.2638965,-0.0,-5.571684e-09,1.0,1.0033578,1.0,-1.0,1.0,0.0,1.0,1.0
